プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,人狼,てーれーれれれれー♪れーれれれーれっれっ♪俺の名はヨアヒム！ポケモンハンターだ！1狩りいこうぜっ！！！ポケモンマスターになる為に故郷を飛び出し、若くして大きな大会で好成績を残した。その影響でTVのスポンサーと契約して栄光の人生を…なんて世の中は甘くなかった。スポンサーからの指示は【パフォーマーに徹しろ】というものだった。敢えて不利な采配を行い、その上で勝つのが条件だと。
プロローグ,青年ヨアヒム,人狼,若かった俺は普通に闘うことを極力控え、奇抜な戦法や手段で勝負を繰り返していった。その様子をカメラのタケシとADのカスミ（こいつらは寿退社や育児休暇、昇進などでメンバーは変わる）達が収録、編集していた。何度か世界を救ったようにも描かれているが、アレ全部ヤラセだったりする。TVの企画で伝説のポケモンやらマフィアと契約してとんでもないことしてた。その影響で莫大な利益を獲得していたようだ。
プロローグ,青年ヨアヒム,人狼,俺はというと固定給だったので、親への仕送りと生活費でトントンだった。当時の俺は所属している会社が黒いとは思わず、ただ言われた通りに仕事も条件も聞き入れていた。自立して旅を続けられる自分に満足していたし、酔っていたとも思う。殴りたいな（苦笑そうこうやってる内に18年が過ぎた。俺は18年の旅と様々な体験から、強く逞しい青年へと進化していった。
プロローグ,青年ヨアヒム,人狼,この頃にはスッカリ有名人になっていたのだが、ある日記者の張り込みと寿退社していたカスミの証言で会社のヤラセが発覚してしまった。俺の英雄譚は最悪の吹聴話として全大陸に報道された。その後会社は莫大な利益とマフィア連中とのコネを利用して雲隠れした。母はマスコミの苛烈な張り込みと追い込みに倒れた。このままではイケないと母を担ぎ、俺たちは名前を変えて第二の人生をスタートしたのだ。
プロローグ,青年ヨアヒム,人狼,会社から大きな大会での優勝を禁じられたり、様々な縛りプレーを要求されていたが…真面目にやればプライベートで全地方の四天王攻略も済んでいる。今から一人のポケモントレーナーとして、夢だったポケモンマスターを目指すのも良かった。けれどそれは同時に母さんをマスコミや好奇の眼に晒すことと同義だ。…もう、トレーナーとしては終わったのだと俺は諦めた。18年も旅をしていると色んな大陸でツテができていた。
プロローグ,青年ヨアヒム,人狼,そのツテを辿り、民間では倒せないレベルのポケモンをハントする専門業と金持ちの欲しいポケモンをGETする生業を得ることが叶った。皮肉なことに現役トレーナー時代の何倍もの収入を得て、危険こそあれど豊かな生活を送っている。一つの気がかりは、相棒と離れ離れになってしまったことかな。アイツは元気でやっているんだろうか…それだけが心配だ。おっと、酔いが回り過ぎちまったみたいだ。
プロローグ,青年ヨアヒム,人狼,話に付き合ってくれてありがとな聞き手さん。今は酔いが深くてアンタの名を思い出せないが、目覚めたらまた会いたいもんだ。この村にきたのは仕事ではなく【集えハンター！10人以上で星を狩ろう！！】とかいうふざけた広告に興味を持ったからだ。一体何が始まるんだろうな。人数が集まり次第イベントが始まるみたいだが…。元々村に住んでいた人もいるだろうが、他に同業者が集まるか楽しみにしてるぜ。
プロローグ,青年ヨアヒム,人狼,〆1.突然死だけは絶対に避ける〆2.誤爆には細心の注意をはらう〆3.マトモに参加できない頻度での入村は極力控える〆4.初参加は隠す〆5.初参加の場合は他村のログを読んでついていけるか判断する〆6.メタ云々は撲滅〆7.リアル大事に〆8.試合を投げない〆9.人格批判は程々に〆10.みんななかよくプレイしましょう♪
プロローグ,青年ヨアヒム,人狼,主観的なハンター10カ条だ。よかったら参考にしてくれ。こんだけやれば病も防止できるかなーとも目論んでたり。新規さんは割と周りが優しくしてくれることもあるから気負わずにね。さーて、そろそろ眠るかな。明日はこの村の名物やら色々教えてもらわにゃ…ぐぅ…。起きたら16人満員になってる気がする…zzzあ、夜食にこれどーぞ…【こんがり生肉】
プロローグ,司書クララ,狩人,こんにちは。私はプロハンターのクララです。幼い頃より資質があり、特殊な念能力のおかげでハンター試験は楽にクリアできたわ。今は世界中の密猟者をハントする仕事をしているの。動物たちは私の友達。傷つける奴らは許さないわ。
プロローグ,司書クララ,狩人,今最大の懸念が幻影旅団。あいつらは何でもするのよ。私は能力のおかげであいつらとかち合わずに済んでるけど、プロハンターとしていつまでも逃げているだけじゃいけないわ。ぶっちゃけ団長以外はどうにかなると思うのよ。けど問題は団長なの。私の能力をいかに隠しながら発動するか。…相手はそんなに甘くなさそうだわ。
