プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,人狼,モテキなんてくるわけないじゃん。みんな大げさだなあ。
プロローグ,旅人ニコラス,人狼,さて、女の子ばかりの村があると聞いてはるばるやって来たわけだけど…まだ誰もいないじゃん！ふて寝してくる！女の子しか来たらダメだからね！ん…すると足りないかも…？じゃあ男でもいいや(ただしイケメンを除く)
プロローグ,旅人ニコラス,人狼,そうだ、宿帳置いておくね。みんな記入しないとここの主人が怒るらしいよーっ！■１．宿にいられる大体の時間■２．絶対いるよーって時間（決定時間）■３．今日のうちに言っておきたいこと□４．好みの異性のタイプ
プロローグ,旅人ニコラス,人狼,僕も記入しなきゃー。この宿店員一人もいないのかな？■1．夜メインの不定期。女の子がいると鳩とばして挨拶にくるよっ！■2．仮→夜明けの1時間前・本→夜明けの30分前とか■3．特にないよー。女の子が増えるといいなぁ。■4．うーん…特にないかな？女の子は皆可愛いよっ！
プロローグ,旅人ニコラス,人狼,おーっと、↑□4だからね。一応。んじゃ僕は女の子くるまで不貞寝してくるねー。来たら鳩で挨拶するかも！んじゃ待ってるよっ！
プロローグ,旅人ニコラス,人狼,さて、女の子ばかりの村があると聞いてはるばるやって来たわけだけど…まだ誰もいないじゃん！ふて寝してくる！女の子しか来たらダメだからね！ん…すると足りないかも…？じゃあ男でもいいや(ただしイケメンを除く)
プロローグ,旅人ニコラス,人狼,鳩からテストしようとしたら誤爆！！！はずかしー！！[…は森の奥へ逃げていった]
プロローグ,羊飼いカタリナ,村人,羊なんて飼ってるわけないじゃんみんなおおげさよねぇ。
プロローグ,羊飼いカタリナ,村人,というわけでニコラス、私の羊になってくれないかしら？つ【首輪】
プロローグ,羊飼いカタリナ,村人,議題に答えるわねー。■１．不定期ねー。明日の夜帰宅がちょい遅めになるから、明日だけ昼の空いてる時間に考察落とすけど、それ以降は夜メインねー。■２．仮２３：１５、本２３：４５分希望よー。■３．投票シーオーはめんどいのでやりたくない派かなぁ。□４．私の羊になってくれる人を年齢性別関係なく募集中よー。
プロローグ,羊飼いカタリナ,村人,それじゃあ首輪をもう少し用意してくるので離席するわー。また夜にねー。
プロローグ,旅人ニコラス,人狼,わーい！女の子だ！大人って感じで憧れちゃうなぁ。>>10 僕でよければ喜んで！！[…は首輪をはめた]リナ様の羊です！よろしく！
プロローグ,農夫ヤコブ,村人,ひょっこり。
プロローグ,農夫ヤコブ,村人,{...はニコラスの首輪と牛の首輪を縄で括りつけた]■１．夜ばっかだがね。時間は適当じゃんね、明日とあさっては遅くなっちまうが。■２．仮23:15　本23：45とかでいんでねか。■３. よろすぐ。□４．こんのジョセフィーヌくれぇでっけぇおなごが好きだだな！へへへ…
プロローグ,旅人ニコラス,人狼,おう、ヤコブ。君もリナ様の羊志望か……っておいいいい？！いやなにこれ？なんていうか僕羊だし、そんな大きい牛さんはちょっと…。まぁ牝ならいいかも。ってちがーう！！もっと女の子きてくれー！［…はジョセフィーヌに引きずられている。］
プロローグ,少女リーザ,村人,リーがかわいいからって、女優なわけないじゃん。みんなおおげさなの。
プロローグ,少女リーザ,村人,誰もそんなこといってないって？　ともかくリーも宿帳かきかきするの。■１．夜メインなの。昼間はほとんどここにこれないの。■２．仮23:00 本23:30 時間にはよゆうをもっておくといいよ。■３．特別な作戦はみんなの足並みがそろわないといけないから、むずかしいの。□４．モーリッツじいさんみたいな人がいいの。（だって、おかねいっぱいもってそうだし･･･）
プロローグ,木こりトーマス,村人,こんばんは。とまぴょんです。
プロローグ,旅人ニコラス,人狼,リーザ！！自分をリー呼びしちゃうリーザ可愛いよリーザいっぱい食べて大きくなれよー！はいっ！宿の人見当たらないからご飯だしとくねーっ[秋刀魚（かぼす付き）][ひきわり納豆][きのこと茄子のカレー醤油炒め][ご飯][麦茶]ってとまぴょーん！灰色のうささんかな？首輪つける？
プロローグ,木こりトーマス,村人,■１．そろそろオフシーズンですから。夜の仕事はありません。■２．仮２３時、本２３：３０を希望します。■３．どちらでも構いません。□４．そうですね、やはり家内と娘でしょうか。
プロローグ,木こりトーマス,村人,>>20うさぎさんではありません。でも足の速さには自信があります。…個性つけるために語尾にぴょんとか入れたほうがいいでしょうか？
プロローグ,旅人ニコラス,人狼,>>21　o0(既婚者…だと…？？！)>>22　いや、喋りやすいのが一番だと思うな。うん。とまぴょんは村の中でも個性強いって噂（あくまで噂！）だもの。ところでパメちゃん見なかった？
プロローグ,少女リーザ,村人,わーい！　ごはんなの、今日は何もたべてなかったからおなかぺこぺこだったの。旅人さんありがとうなの。でも、秋のたべものならリーはまつたけをちょっと食べてみたかったの。
プロローグ,木こりトーマス,村人,>>23　はい。もう結婚して２０年近くになります。まあ、昨日で４４になりましたからね。随分昔の話です。パメちゃんは…みてないですね。どこに行ったのでしょう？
プロローグ,旅人ニコラス,人狼,>>24　リーザは本当に可愛いなぁ…（頭なでなで）まつたけはねーおにいちゃんも食べたことないから出せないんだよね！とまぴょんに頼んでみたら？>>25　うわーとまぴょん大人なんだね！僕みたいな好きな人もいない若造なんて…　とまぴょんかっこいい！今日夜明けを迎えられるかなー？
プロローグ,少女リーザ,村人,トーマスさん結婚して２０年なら、娘さんもリーよりもずっとお姉さんだよねきっと。リーも娘さんにあったことあるかな？旅人さんも、まつたけ食べたことないのか。オトナがみんな、おいしいおいしいって食べてるからリーも一回食べてみたいの夜明けは･･･まだ時間があるからこれからずさーってみんな来ると思うの
プロローグ,宿屋の女主人レジーナ,村人,こんばんわ。猫のれじーにゃだにゃ。
プロローグ,ならず者ディーター,狂人,うーっす。みんな元気か？俺？ちょっと最近髪が抜けやすいのが気にかかるんだな。
プロローグ,宿屋の女主人レジーナ,村人,■１．夜だにゃ。■２．仮２３時、本２３時半位でどうかにゃ■３．ややこしい作戦は苦手だにゃ。□４．今のシーズンなら断然秋刀魚が旬だにゃ
プロローグ,宿屋の女主人レジーナ,村人,元気にゃー
プロローグ,旅人ニコラス,人狼,れじーにゃ、こんばんにゃー！宿の主人はれじーにゃなのかな？秋刀魚どんどん食べてねっ！o0(宿代無料になったりしないかな…)o0(ディタ…とうとうきたか、イケメン群が…)ディタもこんばんはー。あれか？髪染めすぎちゃった感じ？ハゲは女の子にはもてないぜー（笑）
プロローグ,ならず者ディーター,狂人,いや、違うんだ。最近金髪に染めたら元に戻すのが面倒臭くなって。仕方ないから毎日パーティー用赤色スプレー使ってたらこのザマだよ！…あれ違わない
プロローグ,ならず者ディーター,狂人,■１．夜かな。■２．仮23:15本23:45とか。■３．今日のうちに言っておきたいこと□４．青髪！やっぱ世の中青髪だよな！青髪の女性しかありえなくね？（…フリデルって青髪だよね）
プロローグ,ならず者ディーター,狂人,■3.書き忘れた。投票COはあんまり好きじゃないぜ。統一性がとりにくいからな。
プロローグ,村長ヴァルター,狩人,みんな、村長だ。
プロローグ,宿屋の女主人レジーナ,村人,夜明けまで秋刀魚食べてるにゃん。
プロローグ,村長ヴァルター,狩人,この村には猫がいるようだな。
プロローグ,旅人ニコラス,人狼,o0(村長だー権力だー最後の村長かな？イケメンからははずしていいかな。)村長さんも秋刀魚いかがですかー？村長さんは猫さん嫌いなの？羊は？って喉やばいよ！ずさーっ期待でちょい離席するね。@6
プロローグ,木こりトーマス,村人,>>27ははは、娘は今は街の高校に通ってるからね。今度の休みに帰ってくると思うよ。
プロローグ,村長ヴァルター,狩人,■１．夕方～更新前くらいなのである。■２．仮23:00、本23:30くらいである。■３．動物に例えるとライオン、鳥に例えるとワシ、魚に例えるとカツオのたたき。□４．リス、ペンギン、ごまあざらしのような人がタイプなのだ。
プロローグ,村長ヴァルター,狩人,猫は好きなのだ。しかし猫アレルギーなのだ。ジンギスカンはまあまあなのだ。秋刀魚食べるけど骨はとってくれたまえ。
プロローグ,木こりトーマス,村人,猫には負けてられませんね。とまぴょん的には。
プロローグ,木こりトーマス,村人,>>42骨まで食べられないといいアスリートにはなれませんよ。…とまぴょんももう少し好き嫌いしなければ現役長く続けられてたかも。
プロローグ,村長ヴァルター,狩人,>>44村長は威張るのが仕事だからもやしっ子でいいのだ。とまぴょんは亀との勝負に負けたのが痛かったな。
プロローグ,木こりトーマス,村人,それでは、明日からに備えて寝るとしましょう。始まったら深夜にちょっとだけ喋ります。始まってるかもしれませんし、もう一日伸びるかもしれません。
プロローグ,シスターフリーデル,村人,え、えと。シスターです。これでも元気です。
プロローグ,青年ヨアヒム,霊能者,【僕が共有者です！　相方（可愛い女の子限定）を募集中です！】
プロローグ,青年ヨアヒム,霊能者,と、言う訳？で、皆さん宜しくお願いします
プロローグ,少年ペーター,占い師,てきとーに歩いてたらこんなところについたよ。みなさんこんばんはーなの
プロローグ,少女リーザ,村人,わー　いっぱい人が増えてるの。これで今日夜明けがくるの。リーもお魚いっぱいたべて元気なオトナになるのー。>>40　遠くにいるんだね。お休みの時にあってみたいなの。
プロローグ,羊飼いカタリナ,村人,こんばんは～。ちょっと遅くなっちゃった。首輪たくさん作ってきたよー。つ【首輪×１５】フルメンになるといいなぁ。
プロローグ,旅人ニコラス,人狼,ふわー皆こんばんはーっ！リデルちゃん！リデルの髪は何色なの…？o0（青いのってシスターの制服的なあれだよね…？んでヨアは非イケメン。敵じゃない。）ヨアペタもよろしくー！そしてリナ様！お疲れ様です！
プロローグ,シスターフリーデル,村人,とりあえず宿帳書いておきますね■１．21時~深夜の不定期です■２．23時~23時半はいれると思います■３．あまり劇的な作戦は好きじゃないかも□４．キリンみたいなお人が…
プロローグ,羊飼いカタリナ,村人,なんだか動物さんっぽい人が増えてるんだねー。私は動物の中では羊が一番すきだなー。というわけでみんなリナの首輪つけて羊になればこの村は平和なんだ間違いない！
プロローグ,少年ペーター,占い師,■１．夜中だよーっ。お昼はのぞけはするかもだけど発言はできないと思うよ■２．仮2315、本2345あたりかな。遅い日だとぎりぎりになっちゃうかも…■３．投票COとかやるんならしっかり足並みそろえたいよ～。ミスると悲しい気持ちになるの。あ、あと明日は遅くなると思うの～□４．ポニーテールって可愛いよね！
プロローグ,羊飼いカタリナ,村人,ニコラス首輪つけてくれてありがとー。お礼に着色してあげる。[…はニコラスの首輪を緑色に塗った。]
プロローグ,少年ペーター,占い師,ぼくは動物なら最近はやりのカピバラが大好きなんだ！
プロローグ,羊飼いカタリナ,村人,あ、そうだ。一番大事な人に首輪つけるの忘れてた。[…は寝ているゲルトに首輪をつけた。]
プロローグ,司書クララ,村人,皆さんこんばんは。今日も本を読んでいたらずいぶん遅くなってしまいました。
プロローグ,旅人ニコラス,人狼,>>57　わ！リナ様！ありがとうございます！緑は一番好きな色でして…リナ様自ら塗っていただけるとはー！>>42　o0(村長は旅人を食べようとしている！！)
プロローグ,少年ペーター,占い師,クララさんこんばんは～。よろしくね！
プロローグ,羊飼いカタリナ,村人,カピバラかぁ。残念ながらこの国にはいないなぁ。なんだっけ。確かＥ国には珍しいねずみが出たって昔話で聞いたことあるけど、名前なんだったっけ。
プロローグ,シスターフリーデル,村人,>>53紺色のは修道服のベールですよ黒髪ですが、最近は若白髪が増えてきたような…
プロローグ,旅人ニコラス,人狼,ララさんだー！こんばんは！フルメンバーになるかな♪あと、今すでに眠いから夜があけても一言挨拶して寝るねー…ｚｚｚ明日も羊としての仕事が…ってまだジョセフィーヌと一緒だったよ！忘れてた！僕は羊が一番好きですよ、もちろん！
プロローグ,シスターフリーデル,村人,ヨアさん、ペータさん、クララさんもよろしくです
プロローグ,少年ペーター,占い師,>>63いないのかぁ～！ざんねんでも羊も大好きなのだ！
プロローグ,村娘パメラ,人狼,こんばんは。これが最後の村やと訊いて慌ててやってきたわ。
プロローグ,旅人ニコラス,人狼,>>64　黒髪なんだー！素敵だね！黒髪美人だね！o0(教会の仕事が忙しいのかな…？ジムゾンめ…！女の子をこき使うなんて許せない！！)パメちゃーん！！待ってたよっ！ささっ！秋刀魚どうぞっ！
プロローグ,羊飼いカタリナ,村人,そうだ！みんなの首輪もアレンジ加えよう！つ【ジョゼフィーヌ用の首輪】【つけると女優になれる首輪】【奥さんと娘さんが幸せになれる首輪】【猫用の鈴付き首輪】【抜け毛が防げる首輪】【次の選挙で勝てる首輪】【十字架のアミュレット付きの首輪】【狂勇者の首輪】【カピバラのマーク付き首輪】
プロローグ,少女リーザ,村人,みんなあらためてこんばんはなの。そしてよろしくなの。リーはカバさんが好きなの。なんか、のーんびりおおきな口をあけてるところがかわいいの。
プロローグ,羊飼いカタリナ,村人,クララさんこんばんはー。つ【目の疲れに効く首輪】
プロローグ,少年ペーター,占い師,パメラさんこんばーんは～！よろしくね！>>70　わーい！ありがとう！(ペーターは【カピバラのマーク付き首輪】をつけた！)
プロローグ,羊飼いカタリナ,村人,パメラさんもこんばんはー。首輪はどんなアレンジがいいー？
プロローグ,旅人ニコラス,人狼,o0(なんか僕の首輪だけ普通…？いや！リナ様が着色してくれたんだ！)あと2人きそうだねっ！そして喉がないっ！@1
プロローグ,村娘パメラ,人狼,とりあえず議題に答えとくわ。■１．発言は更新前の夜がメインになる思うけど、鳩からやけどちょくちょく状況は伺うようにするわな。■２．皆に合わせられると思うわ。仮22:30、本23:30かな。■３．突然死ダメ絶対！楽しくやろうなー。□４．好みのタイプはよう分からんわ。私が好きになった人が好み、ってやつかな。
プロローグ,羊飼いカタリナ,村人,>>73やったー！また羊が１人増えた！これでジンギスカン専門料理店への出荷が…げふんげふん。何でもないわよー。
プロローグ,シスターフリーデル,村人,あら素敵。アミュレットがついてるわ。これつけとけば人狼も寄ってこないんじゃないかしら[…は【十字架のアミュレット付きの首輪】をはめた]
プロローグ,少年ペーター,占い師,>>77…え？
プロローグ,羊飼いカタリナ,村人,>>79あ、ちなみにその首輪オートロック式で無理に外そうとすると爆発するから。気をつけてね。フリーデルさんも。
プロローグ,村娘パメラ,人狼,>>74首輪かー。リナはアグレッシブな趣味なんやなー。私は束縛されるんは苦手やけど、お洒落なデザインの首輪やったらつけたいなあ。
プロローグ,少女リーザ,村人,わーい！　【つけると女優になれ首輪】だ。リーも今日から女優さんだー。･･と思ったけど、なんだかとってもキケンなシロモノっぽいからつけるのはよしておくの。
プロローグ,シスターフリーデル,村人,>>80どうりで重たいと思ったわ。肩が凝りそうなのが嫌ね。
プロローグ,行商人アルビン,人狼,さぁて、ここが最後の村かぁ。何か名物はあるのかなっと。
プロローグ,少年ペーター,占い師,>>80な、なんだってーーー！なにそのどこかのゲームにありそうな設定！？
プロローグ,羊飼いカタリナ,村人,お得意先への出荷はだいたい一週間後ぐらいだったなー。その前に羊が狼に食べられないといいのだけれど…。
プロローグ,少年ペーター,占い師,アルビンさんこーんばーんは～。よろしくね！
