プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,村人,おはよう。今日も良い天気になりそうね。【1週間・体験牧場】貴方も動物達に触れてみませんか？参加者には漏れなく特製チーズをプレゼント。勿論、一緒に作ります。
プロローグ,羊飼いカタリナ,村人,えーと、今日は前夜祭なので「村の進行」とか「勝負」に関わることはあまりお話したくないの。特に「会議の希望時刻(＆決定時刻)」とか「投票の使い方」とか、まとめ役制ありきで話すのは控えたいな。でも誰がいつ頃来るか分からないまま心配させるのもちょっと・・・って思うから、これだけ言うね。
プロローグ,羊飼いカタリナ,村人,カタリナはよほど忙しく無い限り、午前中に一度は覗く様にします。←おひるごはんより前は、ごぜんなのよ！！でもチラッと覗くだけでそのまま牧場へ行くかも知れません。だからお話するのは不定期です。目安として、24時前後には大体その日の結論を話す様にします。←どりょくもくひょーね。これ以上の詳しい事は、会議が始まるまでは【話さないつもり】です。
プロローグ,羊飼いカタリナ,村人,はいっ　難しいお話はおわり～♪次は誰が来るかなー
プロローグ,司書クララ,人狼,こんにちは羊飼いさん。お、【ぼ、ぼくじょーたいけん？】チーズ付き？なんだかとっても楽しそうですね（キラキラ。そこの白いチーズいただきますね。[…は勝手にチーズを食べ始めた]
プロローグ,司書クララ,人狼,ん？話の流れからして、時間答えた方がいいのかな？私は地球の裏側からアクセスしてるので変な時間にしかこられないけど、夜明けはきます。ちょいギリギリになるかも。でも夜明けのあとはバンバンコメントするつもりだよ。あと急用が入ったらすぐ言いいますよ。早く皆が集まるといいな～。餌かなんかで参加者を連れないですかね。[…は羊をじーーーっと見た]
プロローグ,司書クララ,人狼,っていうか狼なんて居るわけないじゃないですか。狼なんて居たらカナリアさんの牧場が骨の山になりますよ。きっとホルモン異常起こしたワンちゃんですよ。キラードッグとかゾンビドックとかいたら、肉球に囲まれてぷにぷにパラダイスになるんですよ！犬＆猫好きな私にとって天国ですよ！さあ！皆もぷにぷにしましょう！
プロローグ,老人モーリッツ,村人,こんなじじーでも【1週間・体験牧場】大丈夫かの？
プロローグ,老人モーリッツ,村人,ん？時間は答えた方がいいのか？じーちゃん遅起きなのでお昼前後～夕方/0:00～寝るまでじゃ。早速ジンギスカン鍋＆チーズを頂くぞ。
