プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,人狼,こんばんは。とりあえずはおやすみなさあい。
プロローグ,シスターフリーデル,村人,ここは消え行く村。名前の通り、この村は消え行く運命にある。事情はわからないが…確実に消え行くのである。そんな村に人狼がいるらしい。私はそんなものには興味がない、ただ神を崇めるだけのシスターである。…だが、元々消え行く運命にあるこの村とこの命だ。ただ消えるだけでは少し寂しい、最後くらいはちょっと足掻いてみようか。少しは神に逆らってみようか。[…は、そんなことを妄想しつつ宿を訪ねた]
プロローグ,シスターフリーデル,村人,こんばんは。消え行く村、なんて名前に設定持ってみましたわ。宿帳を拾ったので置いておきますわね。■1.コアタイム■2.仮決定／本決定時間■3.やりたいこと／やりたくないこと□4.自己紹介
プロローグ,シスターフリーデル,村人,自分も書き込まないといけませんわね■1.20:30とか21:00〜寝るまで。不定期に覗くかもしれませんわ■2.テンプレですので省略■3.楽しければいいと思います／その為にも流行り病などは避けたいですわ□4.初めまして、村はずれの教会でシスターをしているフリーデルと申しますわ。皆さん是非ともよろしくお願いします。
プロローグ,シスターフリーデル,村人,>>2カタリナさん、おやすみなさいですわ。私も寝るとしましょう。では…おやすみなさい**
プロローグ,羊飼いカタリナ,人狼,およ。シスター来てたんだ。■1.だいたい21時くらいからいることになるかな。ただ、寝るのは早いと思うよ。■2.まとめにおまかせ。■3.自由に生きる／凸死とか寡黙とか、つまんないことにはならないようにする。□4.だるゆるしてるかも？頑張るには頑張るけどもね
プロローグ,羊飼いカタリナ,人狼,今日はじめられるかは、私らの頑張り次第かと思うのね。でないと村人消えたまんまだよ。消え行くこともできないよー。てことで。今はいい案ないし、またお昼にこよっかなって感じ
プロローグ,少年ペーター,狩人,消え行くじゃん。じゃじゃじゃじゃーん。
プロローグ,老人モーリッツ,人狼,ワシの人生も消え行く…
プロローグ,少年ペーター,狩人,二フラム二フラム
プロローグ,少年ペーター,狩人,ニフラムニフラム
プロローグ,羊飼いカタリナ,人狼,老若男女悲喜こもごも
プロローグ,ならず者ディーター,村人,おう、ワイや！ディーターや。
プロローグ,羊飼いカタリナ,人狼,順調に、集まってきている
プロローグ,ならず者ディーター,村人,早速やけど回答するで。■1.夕方以降やな。日中もなるたけ顔出すで■2.1時間前/30分前でエエんちゃうか。でもまとめのやりやすいようにやってくれたらエエわ■3.せっかくやから楽しくやりたいわな/ワイはこう見えてもマナーにはうるさいんや。凸死も許さんで□4.ワイは昔から『FRIDAY』には殴られっぱなしや。そやから村人にもそれでエエわ。
プロローグ,ならず者ディーター,村人,まぁ、ワイもそんなに多弁な方やないけど、喋らんと人狼にならんからな。頑張って喋ってくで。ほな、よろしくゥ！
プロローグ,老人モーリッツ,人狼,金曜日は揚げ物の日だそうじゃぞ。ふらいでぇ
プロローグ,少年ペーター,狩人,ああいう雑誌ってなんでみんなFから始まるんだろう？
プロローグ,農夫ヤコブ,村人,こんにちは。よろしくです。
プロローグ,老人モーリッツ,人狼,ワシの頭を見よ。ふっらーっしゅオシオキしちゃうぞ☆　じゃわい。
プロローグ,ならず者ディーター,村人,おう！なんや爺さんオモロいやっちゃのう。まぁ呑め呑め。[水道水]
プロローグ,少年ペーター,狩人,揉んでモンデMonday
プロローグ,少女リーザ,村人,消え行く村…消えた村はどこへ行くんダロ？暗くて遠いところへ！
プロローグ,少女リーザ,村人,■1.不定期、夕方から夜が多い。深夜はいない。■2.一時間前／30分前■3.眠気と闘う／ルール違反は勿論、マナー違反にも気を付けたいネ。□4.ここは消え行く村ダヨ、楽園さ。外でどんだけ悲惨な目にあったんだろうと、ここじゃ通用しない。全部消え行くんダ。逃げ場はないヨ。
プロローグ,少女リーザ,村人,…なんか脅し文句っぽくなったケド、消え行く村良いトコだよ一度はおいで。
プロローグ,木こりトーマス,村人,お前が俺のマスターか？
プロローグ,少年ペーター,狩人,そうさ。僕がマスターだよ。
プロローグ,老人モーリッツ,人狼,箱が手にはいったんで議題に答えるぞぃ■1.ばあさんのご機嫌次第じゃのう■2.お・ま・か・せ■3.楽しく～生きてみたらいいじゃないの～／凸死はダメよ～ダメダメ□4.消えゆく前に人生を振り返ってみたいのぅ
プロローグ,負傷兵シモン,霊能者,>>27yes my servant
プロローグ,負傷兵シモン,霊能者,私の名はルードリッヒ・カルネージ・シャウベンバッハⅡ世、またの名を「真紅の虐殺王子」と言うおっと失礼、この世界ではシモンで通しているので、シモンと呼んでくれて構わないわけあって左目を封印しているが理由は聞かないでくれたまえもしこのイビル・アイこと邪鬼眼の封印が解かれた時、自分でもどうなってしまうのかわからないのでね、クックック
プロローグ,負傷兵シモン,霊能者,機関の情報によると最近各地で村が消えていってるらしいこの不可解な現象にはあの組織が関わっている可能性が非常に高いとのことだそこで私の出番ってわけさやれやれ、先日の戦いで負った傷も癒えないうちに出動とは人使いの荒いことだまあそれでも私は「ヤツ」を討てるチャンスがあるなら喜んで死地に向かうがね…妹、リーザの無念を晴らすためにも…！
プロローグ,木こりトーマス,村人,□1.右0.8 左1.5□2.塩コショウ□3.木を切ることだ。□4.多分年下だろう。これでいいか？
プロローグ,老人モーリッツ,人狼,>>27あいやまたれよ！　ワシこそがホンモノのマスタードじゃバレてしまっては仕方なし美味しく召し上がるのじゃ、熟れに熟れたワシのか・ら・だ・を！　さあさあ！
プロローグ,木こりトーマス,村人,なんかマスター多いな。お前ら双子じゃあるまいし。虐殺王子とゆっくり会話したいがまだ木を切ってる途中でな。真面目な話なら★とアンカーで頼むな。(例 ★マスター候補ども>>28 >>30 俺を呼んだ触媒はなんだ？)
プロローグ,老人モーリッツ,人狼,>>32シモンよ…ワシ、リーザの亡霊見たぞよ
プロローグ,負傷兵シモン,霊能者,ふむ、今回私が召喚したのは樵クラスのサーヴァントか左右の視力に差があってあまりいいサーヴァントとは言えんなこういうタイプはすぐに左目も悪くなってしまうものだまあいい、どうせ頼れるの自分の腕と邪鬼眼のみ地獄で育ち悪魔と契約した私にとって所詮信じられるの自分のみと言うことか…クックックそう、私には愛などいらぬのだ！妹のリーザが「ヤツ」に殺された時から私はそう誓ったのだ…！
プロローグ,木こりトーマス,村人,マスタードまで混ざってるぞ。おれは塩コショウ派だからゲルトに譲る。
プロローグ,老人モーリッツ,人狼,>>33■1.左右の握力■2.スイカにかけるのは■3.消え行く前に一度はやりたいこと■4.言えなかったドはまりタイプ
プロローグ,負傷兵シモン,霊能者,>>36なんだこの今にも消えそうな老人は…なに？　リーザだと？フッ、リーザはもういないんだ。バカなことを言ってると親のダイヤの結婚指輪のネックレスを指にはめてぶん殴るぞ…って、あれはリーザ！？ま、まさか…しかし…に、似ている…！
プロローグ,老人モーリッツ,人狼,ばあさんがチラ見せしてるから、ワシ、ちょっと行ってくるまたのぅ**
プロローグ,負傷兵シモン,霊能者,それにしても機関の調査報告書によれば、「厨ニRPは必ず失速する」と書いてあるな正直言って少し自信がない（ブロントさんネタとかマイナーなのも混ぜてしまったしな）ひょっとすると消え行くのは村ではなく、私のRPなのではないだろうか…
プロローグ,少年ペーター,狩人,ケチャップ派です
プロローグ,ならず者ディーター,村人,>>42おう！ワイはお前のサムライ感あふれるRP、嫌いやないで！
プロローグ,シスターフリーデル,村人,お祈りささげて買い物行ったり色々して帰ってきましたら、人が増えていますわね。良いことです。ふふ…
プロローグ,行商人アルビン,占い師,ブロントさんが有名すぐるのは確定的に明らか
プロローグ,木こりトーマス,村人,よし、今日の分は終わりだ。■1.決定周りはいる。あとは不定期だ。■2.30分刻みでいいだろう。■3.俺が楽しく、じゃなく楽しみたい。これで伝わるだろ。□4.俺は長くても10日もたないだろう。消え行く村らしい消え行く村人だ。>>39さっきは変なビラに回答したがどうやら爺さんのものだったようだな。
プロローグ,行商人アルビン,占い師,……はっ、何かに引き寄せられてしまったようだ。□1,よくわからない程悪い。□2,普通の塩。□3,東の国に行ってみたい。□4,お姉様。
プロローグ,農夫ヤコブ,村人,■1.不定期■2.任せる■3.自由に気楽に楽しめればいいんじゃない？□4.農夫だけど格闘技には自信あるよ
プロローグ,行商人アルビン,占い師,……。[トーマスの書き置きを見比べる。]やや、失敬。これは爺さんのビラか。■1,昼は役場の隣を借りて商を営んでいるので夜にしか集会所には来れないな。■2,変な時間でなれば構わない。■3,商売繁盛。/過労死がないと良い。□4,地図から消えゆく村があるとの噂を聞いて少うし、立ち寄らせて貰った。宜しく。
プロローグ,農夫ヤコブ,村人,こっちはよくわからないから適当に・・・□1.左2.0/右2.0□2.メイプルシロップ□3.コスプレ□4.つるぺったん
プロローグ,羊飼いカタリナ,人狼,うーんと。結局のところ握力なの？それとも視力でいいのかな□1.握力 羊毛を毟りとる程度、視力 逃げた羊を追跡できる程度□2.かき氷(ぴんく)□3.シスター追い剥ぎ事件の共犯者□4.めがね
プロローグ,羊飼いカタリナ,人狼,この村めがねいねーじゃんね
プロローグ,羊飼いカタリナ,人狼,仕方なし。シスター剥いでくるよ**
プロローグ,シスターフリーデル,村人,…なんでしょうか、この紙…よくわからないけど記入してみましょう。□1.覚えてませんわね…悪い方ではあります□2.スイカはあまり好きではなくて…□3.消え行く前に、あの方と……いえ、なんでもありません□4.ドはまりタイプ…？？って何のことでしょう。
プロローグ,シスターフリーデル,村人,>>52 >>54……ふぇっ！？か、カタリナさん、あのちょっと、な、何を言って……
プロローグ,行商人アルビン,占い師,ほうほう。
プロローグ,老人モーリッツ,人狼,視力か握力かどちかといえば絶対握力じゃな冗談じゃ、ブロントさんに乗ってみただけじゃわい
