プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,人狼,出会いなんてあるわけないじゃん。みんな大げさだなぁ(T^T)
プロローグ,羊飼いカタリナ,村人,（ふむ、あの旅の恋占い師が申していたのはこの村か）
プロローグ,羊飼いカタリナ,村人,皆の衆、しばらく世話になるぞ。
プロローグ,羊飼いカタリナ,村人,（１０人目の同村者との出会いか…誠であろうか…？）
プロローグ,神父ジムゾン,村人,出会いの教会にようこそ。当教会は出会いを求める哀れな子羊をいつでも待ち受けています。教会へのお布施は、男性はイケメンエリートが５００ゲルト、ニートが５００万ゲルトです。女性かいい…信者からは、基本お布施は頂いておりません。
プロローグ,青年ヨアヒム,人狼,神>>6っ[500ｹﾞﾙﾄ]
プロローグ,行商人アルビン,村人,お邪魔するヨ〜
プロローグ,神父ジムゾン,村人,青>>7ありがとうございます。ヨアヒムさん。足りない分はこの書類にハンコをお願いします。あ、保険の掛け金はこちらで払っておきますのでご安心ください。商>>8これはこれはアルビンさんいらっしゃいませ。可愛い子が揃ってま…、コホン、聡明な女性信者の方も多く入信しておられます。アルビンさんもぜひどうぞ。
プロローグ,青年ヨアヒム,人狼,神>>9  (T^T)
プロローグ,青年ヨアヒム,人狼,教会の裏庭に落ちたけど、なんだろこれ？[ﾌﾟﾛﾌｨｰﾙ・ｶｰﾄﾞ]■1.コアタイム、居る時間帯■2.仮／本決定時間■3.やりたいこと、やりたくないことなど■4.自己紹介とか自由に
プロローグ,青年ヨアヒム,人狼,[ﾌﾟﾛﾌｨｰﾙ・ｶｰﾄﾞ]...φ(-_-;)■1.21～23時■2.おまかせします。■3.4.楽しく過ごせたら嬉しいです。まずはお食事からでお願いします。（お互いにあまり根を詰めすぎて、体調悪くしないように気を付けしょう(^ ^)d）
プロローグ,青年ヨアヒム,人狼,羊>>5あっ、リナさん、よろしくお願いします。（ﾓｼﾞﾓｼﾞ商>>8アルビンさんもよろしくお願いします！(^-^)/
プロローグ,行商人アルビン,村人,>>9神アルビンさん、母国ではなかなかのイケメン顔だからネー500ゲルトでイイかな>>13青よろしくネー
プロローグ,行商人アルビン,村人,[ﾌﾟﾛﾌｨｰﾙ・ｶｰﾄﾞ]■1.20:00〜24:00■2.おまかせダヨ■3.みんなで楽しくやれたらイイネ〜■4.アルビンさんは絶賛彼女募集中ダヨ
プロローグ,羊飼いカタリナ,村人,（ふむ…まぁ、こんなものか…）
プロローグ,羊飼いカタリナ,村人,皆の者、ご苦労であった。では、解散する
プロローグ,羊飼いカタリナ,村人,（魅力がない男ばかり、よく集まったものだのぅ…）
プロローグ,シスターフリーデル,村人,カタリナさん。男に魅力がなければ女の魅力を教えてさしあげます。純潔の修道女。真の愛の伝道者。フリーデルと申します。よろしくお願い申し上げます。
プロローグ,司書クララ,村人,すごく収入のいいバイトがあるって聞いてやってきました。みなさんよろしくお願いします。
