プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,狩人,[～村の某飲食店施設～]JINROオーダー入りましたー！ゲルト君の～ちょっといいとこ見てみたい♪それ一気！一気！……おやお客様、驚かせてしまったようですね。こういった店は初めてで？これは失礼。申し遅れました。当店、いや当村No.1ホストのヨアヒムです。クラブ、ライカンスロープへようこそ。
プロローグ,青年ヨアヒム,狩人,お互いをよく知る為に名刺交換と参りましょうか。そうそう、この村の偉人のコマケーコター・キニスンナ曰く、自己紹介は時空と時間と場所を超越するらしいですよ。僕も店のオーナーの名前が思い出せなくて…レジ…レッドロブスター？■1.コアタイム■2.仮決定/本決定の時間■3.やりたいこと/やりたくないこと■4.一言
プロローグ,少年ペーター,村人,こんばんわなのだ。恐ろしい村って村おこし的にあまのじゃくなコピーすぎてなにがどれだけ恐ろしいのか気になってるのだ。よろしくなのだー。
プロローグ,青年ヨアヒム,狩人,■1.20時には重役出勤予定だよ。休肝日以外はもっぱら夜の男さ。実はホストの朝は早くてね…プライベートがリア充で。閉店という名の更新後はすぐにベッドイン濃厚だ。■2.仮1時間前、本30分前が黄金比と聞いたよ。■3.黒服コールしたくなるようなトラブルはごめんだね。あと萎える高飛び。サゲサゲよりやはりアゲアゲでいきたいな。
プロローグ,少年ペーター,村人,ヨアヒム君は流石に客商売やってるだけあるのだ。気が利いてるのだ。■1.不定期なのだ。決定時間前後一時間は居るようにするのだ。■2.お任せするのだー。■3.推理頑張りたいのだ。/みんなで仲良く解決したいのだ。■4.僕の立ち絵はじめてみたけどすげえ三頭身なのだ。
プロローグ,行商人アルビン,人狼,ああ、みなはんどーも。毎度おなじみのアルビンや。今日も珍しいもん持ってきたさかいに、買うてってや。…って、誰もおらん内から議題書いとったのに、ヨアやんありがとぉな。○0（いつからこの村はホストに…？　流石に予想外でそれ用の品もっとらん…）□5.恐ろしいと思ってること（↑諦めきれなかった議題）
プロローグ,行商人アルビン,人狼,さて、>>3お借りしましょか。■1.22:00～1:00■2.22:00/23:00■3.楽しゅうしたいな/恐ろしい村やけど怖い事はやめとこ？な？■4.リアルで何かあったら、時間が許せば遠慮なく言うて欲しいなぁ。
プロローグ,行商人アルビン,人狼,□5.あれはいつの冬やったか…。ふと気付いたら玄関とこにな、白い絨毯があってん。絨毯言うても一面にあるわけやなくて、ごく一部分やったんやけど。今でもよお覚えとるわ。まるでこの世のものとは思えん、そりゃあ幻想的で美しいもんやったわぁ…。けど何でこんなとこにこんなモンが？思ぉて近寄ってみたんよ。それで俺は気づいたんや———そういやぁあそこには食いきれなくて放置したミカンがそろそろカビて（ｒｙ
プロローグ,行商人アルビン,人狼,それ以来白い塊を見るとウボァ。
プロローグ,少年ペーター,村人,その訛りだと一気に行商人っぽくなるのだ！さすが商業の邦なのだ。アルビンよろしくなのだ。□5.とりあえずゲルトはホスト？客？どっちでも恐ろしいのだ(笑)この村にははやくおんなのこが来て欲しいのだ(笑)男だらけになるのが一番恐いのだ(笑)
