プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,人狼,この村に人狼がいるって聞いたんだけど本当かい...？心配だなぁ……
プロローグ,司書クララ,占い師,私の読んだ文献では、「人狼は確かに存在する」との事です。それがこの村に…とはあまり考えたくありませんね。
プロローグ,シスターフリーデル,村人,人狼なんて中世代のヨーロッパの言い伝えですよ。ありえません。
プロローグ,少年ペーター,狂人,じ、人狼なんて怖くないもん！
プロローグ,仕立て屋エルナ,村人,人狼？いるわけないじゃん
プロローグ,村娘パメラ,村人,そう？男は狼って言うじゃない…
プロローグ,羊飼いカタリナ,村人,人狼？そんなもんぶっちぎるぜ！
プロローグ,宿屋の女主人レジーナ,狩人,人狼？金払ってくれるんだろうねぇ・・
プロローグ,ならず者ディーター,村人,人狼?そんな妖物が存在するのでござるか?
プロローグ,少年ペーター,狂人,寺子屋の授業がまだ終わらないから鳩からだよー！■1.コアタイム■2.仮決定/本決定 時間希望■3.やりたいこと/やりたくないこと■4.何か一言
プロローグ,少年ペーター,狂人,まずは僕が回答するよ。ちなみに議題は隣の村のをそのまま持ってきたから追加があれば適宜お願いします！1.夜8時くらいからなら大体大丈夫だよ！2.お任せするよ。3.思いやりを大事にしなさいって先生に言われたの4.身体は子供、頭脳は大人、を目指すよ！
プロローグ,シスターフリーデル,村人,丁寧にありがとうございます。では私も回答させていただきますね。■1.午前10～15時、22時～2時ですかね■2.お任せします ■3.特にありません ■4.裏の裏も読めるシスターでありたいです、
プロローグ,仕立て屋エルナ,村人,■1.夜はいるけど不定期■2.仮1時間前の本30分前■3.やりたいこと：楽　　やりたくないこと：全員分の灰考察■4.本職を疎かにする人は狼だってママが言ってたよ
プロローグ,ならず者ディーター,村人,ペーター殿、まことにありがたく申し上げ候某の回答に御座りまするが、1.12時～15時と21時～2時前に御座る。無論湯浴みなどで前後することもあり申すが。2.仮23:45、本0:15の定石で御座ろうか?3.基本にあり申すがまず議論への参加に御座る。4.皆々様方どうぞよろしくお願いいたし申す。
プロローグ,青年ヨアヒム,人狼,人狼？最近は物騒ですね…
プロローグ,神父ジムゾン,村人,人狼？お布施は払ってくれるんでしょうか…。
プロローグ,神父ジムゾン,村人,1.夜メイン、不定期2.仮1時間前の本30分前なんで…えーっと仮：23:45　本00:15になるんですかね？3.やりたいこと…ゲルト教を広めることですかね。ゲルト教とは！こまけーことは気にせずに、楽しく生きていこーとそういう教えですね。なのでズラといわれようと全く！！全然！！気にしませんとも（ゴゴゴゴ…）ふぅ。4.楽しく過ごしましょう
プロローグ,仕立て屋エルナ,村人,神>>18ズラ
プロローグ,ならず者ディーター,村人,>>18なんと!　神主殿は偽毛髪着用者で御座ったか!
プロローグ,青年ヨアヒム,人狼,■1.不定期(大体夜)■2.仮23:45 本00:15■3.特に無し■4.皆さん宜しくお願いします
プロローグ,青年ヨアヒム,人狼,議題追加■5.CO方法
プロローグ,パン屋オットー,村人,パンは作れるけど神父のズラは作れないなあ
プロローグ,青年ヨアヒム,人狼,■5.私はFOを希望します
プロローグ,少年ペーター,狂人,CO方法はどうしようかあ。プロを見ない人もいるし、配役も決まってないし、初日に議論すれば良いんじゃないかなー！
プロローグ,パン屋オットー,村人,■1.夜■2.いつでも■3.突然死やマナー違反は止めてほしいな■4.人狼なんているわけないよ、皆僕の焼いたパン食べて落ち着いてよつ[コッペパン][カレーパン][メロンパン]
プロローグ,パン屋オットー,村人,■5は初日でもいいと思うけど、どの配役になってもFO希望って言うつもりだから言っちゃうよ、FO希望
プロローグ,宿屋の女主人レジーナ,狩人,そんな本編に関わるようなこと、プロの間にいいっこなし。待ちきれないのかもしれないけど、始まるまでは我慢しな。[...はテーブルの上にお茶を並べた]
プロローグ,宿屋の女主人レジーナ,狩人,■1.不定期更新は立ち会えるけど、どちらかというと夜の方が多忙。昼メインで夜少し喉残しておくような形になるかもしれないねぇ。■2.なのでおまかせ■3.特になし■4.よろしく。泊まり客は1日4800ゲルトだよ。
プロローグ,ならず者ディーター,村人,名乗りに関しては結局自らの意思が重要ではなかろうか?早期に名乗り出たい占い師殿と、初日で名乗ることの益が比較的少ない霊媒師殿と狩人殿の立場も御座ります故。
プロローグ,羊飼いカタリナ,村人,ペタ議題サンキュー！■1.メインは夜だぜ。■2.仮23:45 本00:15　に賛成だぜ■3.みんな仲良くフリーダム！■4.クララちょっと本を借りてくぜ！死んだら返すのぜ■5.サクッとFOだな！
プロローグ,宿屋の女主人レジーナ,狩人,やんわり言ったけど、伝わってないようだね。いいかい、話し合いは喉の調節も大事になってくる。一日の喉をいかに使うか。そこも力量であり、プロの喉を使ってプロから議論を始めるのは、よくない。【本格的な議論は、1d開始後に】
プロローグ,神父ジムゾン,村人,青>>22ん？そういうのは始まってからでいいと思うんですけど…。こまけーことはきにしませんし、どの役職になっても「FOが好み」だって大体答えるのでそういうことで。>>19>>20そうですよ（にこにこ）
プロローグ,青年ヨアヒム,人狼,>>32>>33すまない、少々焦りすぎたようだ。
プロローグ,羊飼いカタリナ,村人,一応今のうちに言っておくのぜ。1,5,7日目はちょっときのこ狩りに行くから発言少な目になるのぜ。出来るだけ鳩で発言するけれど寡黙気味になったらすまんのぜ…とはいえ、やるからには全力でぶっちぎるから皆よろしく頼むぜ！
プロローグ,仕立て屋エルナ,村人,うわ開き直ったよあのヅラ…すげー黒塗りして怒らせてやりたい。あ、でもハゲだから黒塗りされたら喜んじゃうかｗ
プロローグ,少年ペーター,狂人,神父様の髪騙り！
プロローグ,パン屋オットー,村人,服>>36もういっそ吊っちゃえばいいと思うよ羊>>35僕もきのこ狩り連れてって！
プロローグ,羊飼いカタリナ,村人,>>32>>33あー、すまん。つい答えちまった。以後気を付けるぜ。
プロローグ,パン屋オットー,村人,あ、ごめんCO関連の議論については気をつけます
プロローグ,神父ジムゾン,村人,服>>36　いっそもうヅラをとってスキンヘッドさらしてしまおうかと思うんですけどね…。どうやら呪いのヅラらしく引っ張っても、取れないのです…人！それを地毛という！！…ふぅ
プロローグ,神父ジムゾン,村人,私のは>>33半ネタなのでおきにせずにｗ
プロローグ,ならず者ディーター,村人,カタリナ殿>>35キノコに御座るか!それは収穫に期待して待たせていただきまする。が、カエンタケのような非常に毒性の強い種も御座りますゆえ、細心の注意を払っていただきたく存じ上げまする。
プロローグ,仕立て屋エルナ,村人,屋>>38どうせなら逆さ吊りにしてヅラ落として放置しよう。２ｄは【▼神】で。カタリナのキノコ狩に男共がぞろぞろ…こりゃ奇数日は過疎るかー…若い男女が夜のキノコ狩って何それエロい響きとか思った自分を射殺したい。
