プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村娘パメラ,村人,じんろー？あたし、むずかしいことはわかんないでも、神父様は大好き！
プロローグ,シスターフリーデル,狂人,私も神父様は大好きですわ！
プロローグ,シスターフリーデル,狂人,さあさあ、箱の前に居る貴女の対抗COも歓迎しておりますわ（暗黒微笑）
プロローグ,シスターフリーデル,狂人,宿帳おいておきますわね。■1.コアタイム■2.仮・本決定時間■3.やりたいこと/やりたくないこと■4.自己紹介
プロローグ,シスターフリーデル,狂人,■1.23時位からですわ。昼間の発言は難しいです。■2.0:45/1:15■3.神父様のお手伝い/サービス残業■4.聖書よりもお布施よりも三度の飯と間食と神父様が大好きなシスターですわ。宜しくお願い致します。
プロローグ,シスターフリーデル,狂人,喉余りそうなのでついでに。【初参加であることや、役職希望については伏せて下さい。】というのが神様とのお約束ですわ。トップページの禁止事項も確認しておいてください。参加前にはよいこのまとめサイトにも目を通しておきましょう。http://wolfbbs.jp/
プロローグ,旅人ニコラス,人狼,席取り～。また後で来ます（夜）
プロローグ,老人モーリッツ,村人,若いもんには負けんのじゃよ・・・
プロローグ,老人モーリッツ,村人,1.不定期ですまん。更新前後にはいるようにするぞ。2.仮決定24:00/本決定24:30とか3.年寄りを大事にしてほしい4.普段は巣鴨にいます
プロローグ,村娘パメラ,村人,えへへ、ゆうべは寝ちゃった！■1.コアタイムわかんなぁい！■2.仮・本決定時間おまかせ。■3.やりたいこと/やりたくないことあたし、タイクツするのはキライ！楽しいことは大好き！■4.自己紹介フリージ家のティル……パメラだよー！ユグドラルってところからきたの！
プロローグ,老人モーリッツ,村人,年取ると糖質は制限せないかんね・・・
プロローグ,老人モーリッツ,村人,ふぉっふぉ、今日はまだ始まらんかの･･･。わしゃ寝るでの･･･。
プロローグ,村娘パメラ,村人,>>13老えー、おじいちゃま寝るの早すぎるよ！もっとあたしと遊ぼ？
