プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,そうそう、おーげさ、だよね。所でこの村は何から隠されてるのかな？
プロローグ,パン屋オットー,村人,（そして今日始まる事はないと予想し睡眠につくオットーでった。）
プロローグ,村娘パメラ,狩人,ゆるゆるよー。
プロローグ,司書クララ,村人,村一番の美少女クララ様参上よ！
プロローグ,ならず者ディーター,人狼,うぃー、ヒック。人狼？そんな酒のツマミにもならねーもん知るか。酒だ、酒もってこい。
プロローグ,司書クララ,村人,まだあんまり人はいないみたいだけど、一応議題だけは挙げておこうかしらん。◆1. 大体何時くらいから参加できそうか◆2. 仮・本決定希望時間◆3. 自己アピールタイム何事もエレガントにいきたいわね！
プロローグ,ならず者ディーター,人狼,ギダイ？なんじゃそりゃ、答えたら酒くれんのか?■1.23:00～02:00ぐらいは確実にいるな。それ以外は不定期だ。基本日中はログ読みは出来ても発言は出来ないな。■2.仮23:30本24:30を希望するぜ。■3.おれっちの家から居なくなった母ちゃんを探してる。見つけたらぜひ教えてくれ。後、ちゃんとギダイに答えたんだ。どっちの姉ちゃんでもいいから酌してくれ、酌。
プロローグ,ならず者ディーター,人狼,あと、メガネのねーちゃんよ。ねーちゃんとおれっちで記号が違うんだが、出切れば村で統一したい。どっちの記号でもいいがどっちにあわせようかい？
プロローグ,司書クララ,村人,◆1. 18-20時、23-3時くらいはほぼ確実にいるわね。朝はダメなの。低血圧だしー◆2. 前述の通り、23以降が好ましいかな◆3. 皆御存知のセクシーでグラマラスでインテリジェントでルーピーな村のアイドルよ！
プロローグ,農夫ヤコブ,狂人,アルネ・ヤコブセン略してヤコブだべ。建築にはちょっとうるさい農夫だべ。敬愛する建築家はル・コルビジェだべ。この村に狼がでたっていうんで呼ばれたべ。
プロローグ,ならず者ディーター,人狼,ヒック、メガねーちゃん。かっこいいのは判ったがなんていってるのか判らん。無学なおれっちにもわかるように言ってくれ。判らんやつにも判るように言う。それがホンとの賢さだと思うぜ。というわけで、この村で変わったことしたい奴が居たらおれっちや他の奴にも判るように説明してくれよな。
プロローグ,司書クララ,村人,あらディーター、１人でお酒なんて可哀想。でも私のお酌を受けるには事前に予約が必要よ！まずこの申請用紙に名前と住所を…記号については■に合わせるわ。私は尽くすタイプですから！（えへんっ
プロローグ,農夫ヤコブ,狂人,キュートでセクシーな女性は苦手だべ。土いじり以外は門外漢なヤコブだべ。おいら下戸だべ。なんだか酒池肉林な村にきちまったべ。ひとまず宿帳に記入するべ。●1. 夜２０～深夜２時くらいにいるべ。離席がちだべ；；●2. 仮２３時半・本２４時半位を希望するべ。●3. 同名アルネ・ヤコブセンは偉大なる建築家だべ。・・・記号が３種類にもなっちまったべ。おいら記号はどっちでもいいべ。
プロローグ,ならず者ディーター,人狼,ジゼンにヨヤクだあ？ちょいとここに来てひょいっとやりゃあいいじゃねえか。大げさだな～。まあいいや、あんましいいのじゃねえがとりあえずここに酒がある、つ[酔鯨]さしつさされつ、小難しいことは無しにしてとりあえず飲もううや。
プロローグ,農夫ヤコブ,狂人,何となくだが、これの好き嫌いの議題も置いておくべ。勇み足なヤコブだべ。■4.投票COの有無おいら今日はお眠なんでかぼちゃ枕にしてねるんだべ。おいらもこの村が何から隠されているか知りたいんだべ。
プロローグ,負傷兵シモン,占い師,キュートな女の子が隠された村みーっけ！
プロローグ,司書クララ,村人,〉ヤコブパメラはいいとして、私を前にして女性＜土とは何事かー！畑にモグラを放つぞー…と、それより記号を揃えておくと後で議事録を読み直しやすいという利点があるのね。利便性を考えるなら統一すべきかも
プロローグ,負傷兵シモン,占い師,■1.不定期だぜ。■2.仮２３：００、本２４：００希望しとこ。■3.酒が飲み足りねぇ！でもねみぃ！今日は寝らぁな、特に嫌いな事はねぇや、好きにやってくんな。
