プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,村人,希望をください。
プロローグ,少女リーザ,占い師,希望がほしいのー
プロローグ,農夫ヤコブ,村人,希望を育てよう
プロローグ,少年ペーター,人狼,よろしくう
プロローグ,宿屋の女主人レジーナ,人狼,さてさて今夜はどんなお客が来るのかねーまあ、うちの庭で種をまく分には構わないけれど、育った分はいただくよ。
プロローグ,負傷兵シモン,狂人,戦争でどえらい怪我を負っちまったよ。誰か俺に希望を与えてくれ！人狼？そんなもん、ドイツ軍に比べればフン。
プロローグ,老人モーリッツ,村人,パンドラの箱に希望があると言ったがな、ありゃ嘘じゃ。原典では希望すらないんじゃ。
プロローグ,司書クララ,村人,うーん…どの本にも人狼のことなんて書いてないよー…?
プロローグ,ならず者ディーター,村人,新しい〜朝が来た！希望の〜朝が〜
プロローグ,ならず者ディーター,村人,朝になると…そこに満ち溢れていたのは希望という名の光…
プロローグ,ならず者ディーター,村人,彼らは希望を求め、雨ニモマケズ、雪ニモマケズ…
プロローグ,ならず者ディーター,村人,「向上心の無いものは馬鹿だ」と言われ
プロローグ,ならず者ディーター,村人,自殺を決意した者は、朝の光によってザオラルしたのである。これは、者が1人前のヒーローになるまでのお話〜ディーターオリジン〜
プロローグ,シスターフリーデル,村人,求めよ、さらば与えられん
プロローグ,シスターフリーデル,村人,集合時間にはまだ時間がありそうね。レジーナさんに頼まれてたアンケートにご回答をお願いしますね。■ 宿に顔を出せそうな時間帯□ 好きなタイプ
プロローグ,シスターフリーデル,村人,■ 基本的に夜になります。教会のお仕事がありますので。朝、昼、夕方の休憩に少しなら来られるかもしれません。□ 誠実で漢らしい方がステキだと思います。でもわたくし、尼なので色恋とは無縁な暮らしを送っています。
プロローグ,シスターフリーデル,村人,ディーターさん、事情はよくわからないけれど、ヒーローとしての再出発ですね！人狼の噂が本当なら、頼りにしています。私は時間までゆっくりと聖書を読んでいます。
プロローグ,負傷兵シモン,狂人,先に言っておくけど、今日は更新立ち会えない。ちょっと遅れるすまぬっす。そこは、要素にとらないでね。耳鳴りが凄くてたまらん。なにせ、３２時間連続で放火にさらされ続けた事があって、なんで気が狂ってないのかわからんｗ。
プロローグ,ならず者ディーター,村人,■宿に顔を出せそうな時間帯更新時間には立ち会えるぞ。昼〜夕方は少しばかり忙しくてな。
プロローグ,ならず者ディーター,村人,俺も事情はよくわからないが、なぜかプロヒーローを目指して、デスタムーアを倒しに行かなければならなくなった。
プロローグ,ならず者ディーター,村人,とりあえずダーマの神殿で踊り子に転職してくる。なに？資格が必要？就活も簡単じゃないな…
プロローグ,仕立て屋エルナ,人狼,希望なんてあるわけないじゃない～大げさねえ～
プロローグ,行商人アルビン,村人,希望〜、希望はいらんかね〜。今ならお安くできますよ〜。不要になった希望の買取も行っておりま〜っす。
プロローグ,行商人アルビン,村人,宿に顔を出せそうな時間帯…更新時間辺りに顔出せます。それ以外は不定期。好きなタイプは金持ちです！
プロローグ,行商人アルビン,村人,ではまた後ほど〜。（スタコラ）
プロローグ,ならず者ディーター,村人,はがねの剣が2000Gだって？？まけてくれねーかな。
プロローグ,少年ペーター,人狼,僕も立会いできるか分からない。コアタイムは本当に不定期。なるべくこれ以降来れないとかはこれ以降言うつもりだけど
プロローグ,羊飼いカタリナ,村人,>>15シスター様、古くから伝わる言葉とはいえ、なんと素晴らしい言葉でしょう。希望を持ち続けていれば、きっといつか、願いは叶うのですよね。ありがとうございます。希望を捨てずに、頑張ります。
プロローグ,農夫ヤコブ,村人,□コアタイムは22～23時くらい。立ち会いは基本可能。仮/本決定時間は任せた。
プロローグ,行商人アルビン,村人,ディタ>>27ちょっと貧乏なディーターさんにピッタリなのは、まさに希望。きぼう…。はい、どうぞ。ひのき棒です。よくお似合いですよ。
プロローグ,シスターフリーデル,村人,ようやく賑やかになってきましたね。止む無く立会いができないこともありますでしょう。シモンさんのように熱中症のようなことになれば、仕方ないわ。無理しすぎて突然死する流行病に罹っても大変ですもの。
プロローグ,シスターフリーデル,村人,カタリナさん、どん底まで絶望したら、あとは希望しかないと思います。欲しいものは手に入れるのです。あなたに神のご加護がありますように。
プロローグ,神父ジムゾン,狩人,こんにちは。
プロローグ,ならず者ディーター,村人,>>31商ひのきのぼうは、今装備してるんだよ…
プロローグ,ならず者ディーター,村人,こうなったら、ひのきのぼう、布の服、おなべのふた。この装備で、デスタムーアに立ち向かうしかないのか
プロローグ,老人モーリッツ,村人,命…夢…希望…どこからきてどこへいく？　そんなものは…この私が破壊する！
プロローグ,少女リーザ,占い師,コアタイムは不定期なのー夕方か夜は宿に顔を出せそうなのー希望の種を植えれば、いつかきっとかなうはず…？
プロローグ,ならず者ディーター,村人,デスタムーアの前に、そこのモーリッツをメラで焼き尽くすべきか
プロローグ,ならず者ディーター,村人,それとも、私も希望の光に闇を…
プロローグ,木こりトーマス,霊能者,希望とはおっ◯いなのだ。◯っぱいは世界なのだ。
プロローグ,老人モーリッツ,村人,今のはメラではない…メラゾーマだ…
プロローグ,木こりトーマス,霊能者, ( ﾟ∀ﾟ)o彡ﾟおっ○い！○っぱい！
プロローグ,木こりトーマス,霊能者,■ 夜□ 自分が真面目すぎて敬遠されがちだがユニークな人が好きだぞ。
プロローグ,仕立て屋エルナ,人狼,■夜は私の願望を叶えてくれて、私は自由になれるのよ
プロローグ,仕立て屋エルナ,人狼,｡oO( 羊飼いになりたかった... )
プロローグ,ならず者ディーター,村人,あと1人でパーティーメンバーが出揃うな。
プロローグ,ならず者ディーター,村人,.｡oO（羊が来てくれたら「どとうのひつじ」ができたのになぁ)
プロローグ,仕立て屋エルナ,人狼,｡oO( （＠・ω）せめて羊にでもなるかな... )
プロローグ,司書クララ,村人,■昼は図書館の仕事があるし無理かなー
プロローグ,ならず者ディーター,村人,｡oO（踊り子やめて、羊飼いに転職しようかな)
プロローグ,シスターフリーデル,村人,あと一人！わくわく…
プロローグ,老人モーリッツ,村人,そこの君、今ならフリーデル殿にぱふぱふしてもらえるぞい。
プロローグ,シスターフリーデル,村人,しません！モーリッツさんは有り余る破壊衝動を含め、神父様のところで懺悔してきてください。●モーリッツ
プロローグ,神父ジムゾン,狩人,皆さんが話しているのは、僕がレギュラー出演しているアレですか？
プロローグ,仕立て屋エルナ,人狼,フリ様　暑くて喉が渇きましたあ！　聖水を飲ませてくださあ～い！
プロローグ,旅人ニコラス,村人,何でも希望が叶う希望の村があると噂を聞いて来ました。
プロローグ,老人モーリッツ,村人,>>57何でも希望を聞いてあげちゃう。
プロローグ,シスターフリーデル,村人,エルナさんにはビール出しておきます。レジーナさん、請求は神父様にどうぞ…
プロローグ,宿屋の女主人レジーナ,人狼,私の宿ではいかがわしい事はさせないからね。外の教会ででもやっておくれ
プロローグ,宿屋の女主人レジーナ,人狼,宿は大繁盛でうれしいけど、ココは酒場じゃないからね。
プロローグ,木こりトーマス,霊能者,そうだったのか。通常は宿が酒場を兼ねているのがお約束かと思ったが。まあ、そういう世界観だと思っておこう。
プロローグ,旅人ニコラス,村人,>>58本当に？なんでも？どうしても叶えたい願いがあるんです！
プロローグ,宿屋の女主人レジーナ,人狼,何にしても開始しそうだから掲示板に貼っておくよ。■1.更新時間には居られるかい？■2.最低でも1日に一回は発言できるかい？■3.日中は発言できるかい？■4.宿への要望は聞かないよ。
プロローグ,神父ジムゾン,狩人,服>>56 教会の聖堂のドアの脇には、必ず聖水の容器があります。神父が祝福してあるものですが、かなり濃い塩水なので、とても飲めませんよ。教会に入る時には、指先に聖水を少しつけ、額に十字を切り、祭壇の十字架に深くお辞儀、あるいは片膝をついてお辞儀をするのが作法です。服>>59 教会の資産は、信徒の皆さんからの献金です。無駄使いは困りますよ。宿>>60 教会の扉は全ての人にオープンですよ。
プロローグ,老人モーリッツ,村人,>>63ふむ、聞くだけじゃからな。
プロローグ,宿屋の女主人レジーナ,人狼,＞トーマスあたしゃ騒がしいのが嫌いだからな。優雅に楽しんでくれる分には大喜びだけど、ドンチャンやりたければ教会の脇の広場でやっておくれっ てことさ
プロローグ,老人モーリッツ,村人,酒場はルイーダというものがやっておるらしい。
プロローグ,仕立て屋エルナ,人狼,｡oO（ なんか今後一生ビールが飲めなくなりそう＾＾； ）
プロローグ,宿屋の女主人レジーナ,人狼,せっかくフリーデルが貼ってくれた分がネタになってるからね。　しょうがないわさ（ｺﾅﾐ感）
プロローグ,宿屋の女主人レジーナ,人狼,わたしゃ基本はこの時間帯のみで、後はゲルトにまかせっきりさ。宿代の代わりと言っても良い働きっぷりさね。
プロローグ,行商人アルビン,村人,こんばんは〜。人狼騒ぎのおかげか大繁盛ですねぇ。おかみさん、羨ましい限りです。ステキな投資話があるんですがいかがですか？■1.更新時間には（略）→基本いられる予定です。■2.最低でも1日に（略）→できますよ。■3.日中は発言で（略）→多分できます。日中のほうが多いかも。■4.宿への要望は聞かないよ。→そんなぁ。
プロローグ,ならず者ディーター,村人,お、盛り上がってるじゃねーか！！ここは酒場か？仲間をスカウトしねーと
プロローグ,ならず者ディーター,村人,■1.更新時間には居られるかい？微妙だな…宿屋にセーブしにいかないといけないから、ワンチャン寝落ちあり。■2.最低でも1日に一回は発言できるかい？経験値狩りに忙しいが、それなりに発言できると思うぞ。■3.日中は発言できるかい？経験値狩り…(ry
プロローグ,宿屋の女主人レジーナ,人狼,アルビンはやっぱり商人だねーよくできてる子だと思ってたよ。おっと、こればかりは私も不要ではいられないから先に置いておくよ（返答無くてもいいし、明日までの持越しでもいいよ）■5.日替わりの立ち合いは必要か？■6.まとめ役について■7.役職のCO方法について■8.宿代が高くても我慢しなさい。
プロローグ,ならず者ディーター,村人,■4せめて宿代120Gにまけてくれねーかな？
