プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,神父ジムゾン,狩人,　ふふふ……神様の声が聞こえるよォ……。
プロローグ,青年ヨアヒム,霊能者,人狼？みんな大袈裟だね。
プロローグ,神父ジムゾン,狩人,■1.コアタイム■2.仮決定／本決定の希望時間■3.やりたいこと／やりたくないこと□4.その他 自己紹介etc.　隣の村に落ちていたよォ。落ちているものを拾うのはよくないねェ。しっかり拾おうねェ……。
プロローグ,神父ジムゾン,狩人,■1.不定期だよォ……。■2.昼間とかいいんじゃないかねェ。暖かいしねェ……。だから23：45/0：15くらいでいいんじゃないかなァ。■3.何もしたくないねェ。だからルールの範囲でなら僕は何でも許容するよォ……。■4.もう随分と昔のことだけどねェ、かみさまの声が聞こえたんだヨ……3日くらい前かなァ。それから僕は清く正しい神父さんになったんだヨ……。血が見たいねぇ。うひへへへェ。
プロローグ,青年ヨアヒム,霊能者,この神父聞いたらアカンもん聞こえてる気がする…！■1.不定期だけど、基本は20時以降。■2.23：45/0：15■3.凸死だけはご注意を。■4.ヨアヒムだよ。実は最近レジーナさんの宿でバイトをしてるんだ。
プロローグ,シスターフリーデル,村人,じぇじぇじぇ！人狼なんて本当にいるんだべか？
プロローグ,神父ジムゾン,狩人,　人狼なんているわけないさァ……だから、容疑者はどんどん処刑しようねェ。あやしいひとはまとめてポイしちゃおうねェ……僕はあやしくないよォ……見ての通りひぃっひひ……健全さァ……。
プロローグ,旅人ニコラス,村人,ズザッと登場ズザッと席取り！また後で！**
プロローグ,少女リーザ,村人,わんわんお！(∪＾ω＾)人狼なんているわけないよ、いるのはかわいいわんちゃんだけだと思うの！
プロローグ,少女リーザ,村人,■1．10時以降はほぼ確実に上がれると思うの、基本的に夜中がメインなの！■2．23：45/0：15■3．寡黙吊りは避けたいなぁ、あとはみんなで楽しくゆるゆるやっていきたいな！□4．リーザだよー、猫より犬派の○○歳だよ！ ところで少女ってどこまでが少女なんだろうね？
プロローグ,負傷兵シモン,村人,人狼なんているわけあらへんやん大げさやなあ。
プロローグ,司書クララ,村人,この村はステルスララの独壇場っすよ。
プロローグ,老人モーリッツ,村人,光る竹を切ったら出てきた犬がここ掘れワンワンで掘ったら出てきた玉手箱の中の灰で花を咲かせて…うん？これであっとったかのぉ？
プロローグ,老人モーリッツ,村人,■1．夜中心、適度に昼も覗けるぞ。■2．23：45/0：15でよかろう■3．お互いを思いやって楽しむのが何より大切じゃ。ほほ。■4．そこいらのジジイではなくプロのジジイじゃ。ミリオンセラー「童話の中で幸せを掴むコツ」の著者とはわしのことじゃぞ！
プロローグ,老人モーリッツ,村人,この人数なら今日中に始まるじゃろうて。ほほ、楽しみじゃな。では、夜にまた会おうぞ。今日も芝刈りへ行かねばな…**
プロローグ,パン屋オットー,占い師,パン屋がいないと聞いてやってきたぞ。と席取りｽﾞｻｰ
プロローグ,神父ジムゾン,狩人,　はあ゛あ゛あ゛あ゛あ゛あ゛……リィザ君はかわいいねェ。誘拐を誘発しそうなレベルだヨ。僕はキミが心配だァ。犯罪に巻き込まれないよう小脇に抱えて連れ帰り、大事に大事にしまっちゃいたいくらいだねェ……。　猫より犬派かァ。首輪を用意しないといけないねェ……。誘拐じゃないヨ、保護だヨ。保護なら仕方ないよねェ……。　つまりだねェ、リィザ君。怪しい人には気をつけるんだよォ。狼も出るらしいしねェ……ひははは
プロローグ,羊飼いカタリナ,人狼,……[宜しくメェ～]
プロローグ,羊飼いカタリナ,人狼,………■1.[夜だメェ～]■2.[任せるメェ～]■3.[突然死/寡黙だメェ～]□4.[カタリナちゃんは恥ずかしがりやだから、代わりに羊の僕が喋るメェ～]
プロローグ,村娘パメラ,村人,パメにゃんだよ。外が寒いんだよ。
プロローグ,村娘パメラ,村人,■1.パメはいつでも飛んでくるんだよ。■2.23：45/0：15でいいんだよ。■3.楽しく過ごしたいんだよ。勝負は最後まで投げちゃいけないんだよ。□4.3日前から様子のおかしい神父様の病気を治すお薬を探してるんだよ。アルビンさんに頼んでおいたはずなんだよ。きょろきょろ。
プロローグ,ならず者ディーター,狂人,はいどうもー！
プロローグ,旅人ニコラス,村人,>>18[壁]ﾛﾟ)＜お巡りさん、この人ヅラです！
