プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,村人,人狼…ですか。俺のような行きずりの旅人まで集められるとは、よほど恐ろしい化け物なのでしょう。この若造の知恵が役に立つか分かりませんが、お手伝いさせてください。
プロローグ,旅人ニコラス,村人,おや、こんな所に紙がおいてありますね。■1.コアタイム■2.仮・本決定希望時間■3.やりたい・やりたくない・できないこと□4.自己紹介アンケートの類か。どれどれ…
プロローグ,旅人ニコラス,村人,■1.夕方から顔を出します。遅くなる日もありますが、２０時までには宿に居るようにしたいと思っています。■2.仮２３：００　本０：００で。■3.とくにはありません。強いて言うなら、只今夜明け前発言を練習中です。□4.先日よりこの村に滞在している、旅人ニコラスです。のどかなこの村の空気に惹かれ、滞在を２、３日延ばしていたのですが、まさかこんな事に巻き込まれるとは…悪い噂であることを祈ります。
プロローグ,負傷兵シモン,人狼,人狼だって…？俺が寝てる間に何があったんだ…？詳しい話を聞かせてくれ。
プロローグ,負傷兵シモン,人狼,よくわからないが、これに答えたほうがよさそうだな・・・■1.夜からになります。夕方にいることもあるかも？？遅くとも22時には。■2.仮22：30　本23:30 出来れば日が変わる前に決めてしまいたい■3.特になし。朝方人間になりたいと思ってます。□4.ズボンのところはお漏らしってわけじゃないんだぜぇ？
プロローグ,旅人ニコラス,村人,負傷兵どの、こんばんは。俺も噂で聞いただけなのですが、なんでも人を喰らう人狼が、この村に紛れ込んでいるとか…恐ろしい話です。折角村の雰囲気に癒されていたのに…そうだ、□5.村のみなさん、気持ちの安らぐおすすめ癒しスポットを教えていただけませんか？こうなったらこの村を楽しみつくすことにします。>>6おもわずまじまじと見つめてしまいました。
プロローグ,負傷兵シモン,人狼,ニコラスっていうのかい。狼が紛れ込んでいるのか・・・。こんな体じゃなければ追い払うのも簡単だったのにな。しかし、この村はいい所だ。ゆっくり養生させてもらうつもりだよ。□5.さっき行ってきたが、教会はよかった。ステンドグラスなんて久しぶりに眺めたぜ。>>7お漏らしじゃなかったら何だったんだっていう質問は無しだぜ？
プロローグ,旅人ニコラス,村人,なるほど、たしかにこの村は、療養するにはよい場所だと思います。俺も旅の疲れが癒されました。教会ですか。話に聞く限り、なかなか立派な物のようですね。明日はそこに出かけようか…。>>8（そう言われると気になってくるのだが…）大の大人がおねしょなんて、そんな疑いを抱いているわけないのですがなんだか濡れているようにも見えてきました。…火でも焚いて乾かしましょうか？
プロローグ,神父ジムゾン,村人,どうも皆様、こんばんわ。ジムゾンと申します。どうぞ宜しくお願いします。この度は、人狼界最強の理論と呼ばれる……そうですね、仮にジムゾン理論とでも言いましょうか……ジムゾン理論を提唱しに参りました。お手柔らかにお願いいたしますよ。
プロローグ,神父ジムゾン,村人,■1.朝方に顔を出せるといいなあと思っています。夜も出せたら出します。なぁに、心配後無用。ジムゾン理論があれば時間など必要ないのです。■2.23～24時に決定があると良いのではないでしょうか。■3.遺言はできないですね。そもそも、ジムゾン理論があればシステムを利用して有利を取ろうなどという姑息な戦術に頼る必要はないのですよ。□4.ジムゾン理論を説きます。話半分に聞いて頂けると助かります。
