プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,人狼,fofofoまだ誰もきておらん様じゃなとりあえずまた来るぞぃ
プロローグ,農夫ヤコブ,村人,ふぉふぉふぉ！…そんちょさんの真似してみただけだぁよ！こんちわー、っても、こんな真っ昼間じゃまだみんな宿にはこないだな。おいらもしばらくしたら畑さ戻るだよー。
プロローグ,村長ヴァルター,人狼,ohayo!そして通過するぜ
プロローグ,農夫ヤコブ,村人,こばわだよー！さすがに静かだぁなぁ。通過してったそんちょの後ろ姿しか見えないだよ。こんな時だからしょうがないだな。おいらは宿にお留守番で、誰かがやってくるのをゆっくり待つだ。ひとまずお茶でも淹れるだ。緑茶ずずず。あとから来る誰かさんも、よかったらどうぞだよ。つ【緑茶】【ひよこ饅頭】
プロローグ,村娘パメラ,村人,やほー
プロローグ,農夫ヤコブ,村人,お。パメラやほーうだよ。お茶でもどうだよ。ひとりで飲んでてもさびしいだ。お茶受けはひよこ饅頭だべ。つ【ひよこ饅頭】＜ﾋﾟﾖﾋﾟﾖ
プロローグ,青年ヨアヒム,人狼,はろはろー♪
プロローグ,青年ヨアヒム,人狼,ひよこ饅頭と、お茶につられてふらっと入っちゃったんだよー！という訳でいただくねー。もぐもぐ。
プロローグ,農夫ヤコブ,村人,【ひよこ饅頭】＜はろはろー♪　ｷﾞｬｧｧｧお。ヨアヒムもこんばんはだよ。なんかゆってるけど気にせず食っていいだ～。もぐもぐ。
プロローグ,青年ヨアヒム,人狼,oO（うにゃ？なんかぴよぴよいってる…？まぁ、いっかー。じゃじゃ、またあとで来るね！ぐんないっ。
プロローグ,農夫ヤコブ,村人,おう、おいらもジャガイモの袋詰めしながらときどき顔出すだ。ヨアヒムまたなーだよ。【ひよこ饅頭】＜ｸﾞﾝﾅｲｯ！（はんかくがもじばけするひとがいたら、ごめんだよ）
プロローグ,農夫ヤコブ,村人,こりゃ、夜明けはまだまだこないだな。おいらも部屋さもどって寝る支度するだ。夜中にふらっと宿に来る人がいたときのために、テーブルに何か並べておくだよ。レジさんも今はいないみたいだしな。［あったかいお茶のポット］［おにぎり］［お煎餅］［みかん］［ひよこ饅頭］＜ﾘｱﾙﾀﾞｲｼﾞﾆﾅｰ!
プロローグ,負傷兵シモン,狩人,ずさー
プロローグ,負傷兵シモン,狩人,華麗な滑り込みで村の開始に貢献したが骨折した
プロローグ,負傷兵シモン,狩人,フ・・・時が俺に追いついてなかったようだ・・・
プロローグ,負傷兵シモン,狩人,時代が俺に・・・ってカッコよく言ったつもりが、時だけになってるだと・・・？
プロローグ,農夫ヤコブ,村人,oＯ(ケナゲなシモンに全おいらが泣いた…！)［ひよこ饅頭］＜ﾋﾖｺﾓﾅｲﾀ…!oＯ（そんなシモンを、部屋の扉のかげからコッソリ見守っておくだ。がんばれシモン、めげるなシモン！）
プロローグ,負傷兵シモン,狩人,俺が部屋で寝ていた１２時頃に、揺れていたらしい。全く気付いてなかった。風の噂を聞いて知った。揺れるのは胸だけでいいのにな。ひよこ饅頭を食べようと思ったが何か可愛いなコイツ・・・緑茶を飲むだけにしておくよ視線を感じるが、俺の事をこっそり愛してる女性でもいるのかな。ここは気付かないフリしてカッコイイポーズをしておこう
