プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,村人,おーげさー。
プロローグ,老人モーリッツ,村人,わしゃーまだ若いゎぃ！
プロローグ,神父ジムゾン,村人,人狼なんているわけないじゃない。みんな大げさなのね。■1.コアタイム■2.仮決定/本決定■3.やりたいこと/やりたくないこと■4.自己紹介□1.夕方～夜□2.21:45/22:15□3.楽しくやりたいわね/意図的な暴言及び突然死はやめましょう、トップページの禁止行為はやっちゃ駄目絶対。□4.みんなよろしくね？あらかじめ言っておくけどオカマって呼んだら顔面にロザリオ叩き付けるわよ？
プロローグ,老人モーリッツ,村人,■1、夜じゃ■2、21：45/22：15でいいかのぅ。ま、まさか追従とかいうんじゃなかろうのぅ？■3、殺りたいこと/ヤリたくないこと…うぅむ。ぶっそうじゃのぅ■4、頭脳は子供、体は青年、モーリッツじゃよ-
プロローグ,旅人ニコラス,人狼,おいらは流れ者～
プロローグ,旅人ニコラス,人狼,□1.夜□2.21:30/22:00□3.好きにやればいい/突然死はなしで□4.偽スナフキン
プロローグ,村娘パメラ,狂人,大げさすぎて笑っちゃうわよね～■1.不定期■2.21:45/22:15■3.皆楽しく/凸、ギスギス■4.トチりやすい村娘とはあたしのことよ。楽しくしましょうね～
プロローグ,パン屋オットー,村人,おいっす
プロローグ,パン屋オットー,村人,□1朝7時代と、夜9～10時ッス！□2仮30分、本15分前ッスかね□ケンカはせずまったりしたいッス□皆さんに美味しいパンを配るッスよ～(^^)
プロローグ,旅人ニコラス,人狼,眠い
プロローグ,村長ヴァルター,狩人,みんなおはよう！リーザだよ！この村に人狼がいるって本当なのかな？でも私毎日神様にお祈りしてるからきっと人狼見付けられるよね？あれ？なんか神父さんの雰囲気がいつもと違うよ？いつもはとっても優しくてすごく頼もしかったのに。新しくきた神父さんなのかな？毎日お祈りに来るから優しくしてね！
プロローグ,村長ヴァルター,狩人,きゃー。リーザで入りたかったのにヴァルター選んじゃったー。もうこのまま少女ヴァルターを押し通すしかあるまい。ぼくわるいゔぁるたーじゃないよ！
プロローグ,村長ヴァルター,狩人,□1朝のお祈りに来るよ！21時から夜のお話にも混ぜてね！□2仮決定60分前と本決定30分前がいいな！□3急に若返った上に性別も変わってるけど仲良くしてね！黙っていなくなったりケンカしたりするのは悲しいからイヤだよー！□4みんなで楽しいお話たくさんしようね！にぱー♪
プロローグ,村長ヴァルター,狩人,（RPが気に入らないから吊るとか言われそう）（まぁでも村長元々キャラ薄いしこれでもいいや）（てか神父のRPを超越する可能性が微レ存）（性別不詳のトーマスとか年齢不詳のレジーナとか集まれ）（紛れ混んで少しでもキャラを薄めないと確実に吊られる）
プロローグ,村長ヴァルター,狩人,よーちえんで年長さんだから「長」って呼んでね！パメラおねえさんより先にトチったけど大丈夫！神父さんも性別不詳だしおじーちゃんも年齢不詳だもんね！（村長で幼女騙りするなんてポチった時点では思ってなかったんだ。みんな許してくれ。）
プロローグ,ならず者ディーター,村人,よろしくお願いだぜ。とりあえず席取りしとく。
プロローグ,負傷兵シモン,占い師,やっほー
プロローグ,村長ヴァルター,狩人,ディーターさん、シモンさんおはよう！ちょっと怖そうだけど、2人ともとっても強そうだね！にぱー♪もし人狼が来たらヴァルターを守ってね…？約束だよ…？
プロローグ,村娘パメラ,狂人,おはよう。今日始まりそうね性別混在のヴァルター…か…珍しそうね皆も時間出しお願いね。その方が村の決まり時間でできるから
