プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,行商人アルビン,村人,大袈裟やなあ。
プロローグ,農夫ヤコブ,村人,本当おおげさだ
プロローグ,老人モーリッツ,村人,大袈裟じゃのう
プロローグ,旅人ニコラス,村人,私はさすらいの人狼、ニコラスだ。【全員初日狼CO】プレイがしてみたいのさ。狩考察、襲撃相談、狂人探しを白ログで行うんだ。ブラフとか非ブラフとか全く分からなくなる点で面白いと思うんだ。もちろん、1人でも反対派がいれば、この話は水に流してくれて結構だ。そこでこれから【第一声で賛成か反対か】示して欲しい。我が儘言ってすまない。
プロローグ,老人モーリッツ,村人,ニコラスや、よく来たの>>5【全員が乗るなら賛成じゃ】が慣れてない人が混乱させてしまうかもしれぬのまあ儂は楽しそうなことにはのるたちじゃ皆の判断をまとうかのう
プロローグ,老人モーリッツ,村人,おや、こんなとこに未記入の宿帳が。気がついていなかったなど、そんなことあるわけないじゃろ大袈裟じゃのう■1.コアタイム■2.仮／本決定希望時間■3.皆に言っておきたいこと□4.自己紹介
プロローグ,老人モーリッツ,村人,せるふで回答しておくのじゃ■1　だいたい20:00～0:00じゃ■2　仮と本の間さえあれば皆に合わせるの■3　画面の向こうに人がいることを忘れずに頼むのう　　 突然死もないとおじいちゃん大喜びじゃ□4　年寄りが若い女子にキャーキャー言われたいなんて　　 そんなことあるわけないじゃろう　　 大袈裟じゃのう。まあ皆よろしく頼むのニコの提案を気にしつついったん離席じゃ
プロローグ,神父ジムゾン,狩人,狼コスプレ会場と聞いて!!なんだ、違うのか。
プロローグ,神父ジムゾン,狩人,>>5【特に反対しませんよ】面白くなるのでしたらなんでも。
プロローグ,神父ジムゾン,狩人,宿帳はまた後ほど。
プロローグ,ならず者ディーター,村人,面白そうな事をやると聞いて（ガタッ
プロローグ,ならず者ディーター,村人,>>5ニコ【俺もオーケーだぜ】まあ、実際やると決まってからでいいんだが、細かい事はまた教えてくれよな。始まってからあーだーこーだとなりたくないし。あ、もちろん普通の村になっても全然オッケーだぜ。これから入る奴が入り辛くになっても悪いしな。
プロローグ,旅人ニコラス,村人,【モリ爺、神父さん、ディタの承認確認】だよ。大阪弁アルビンと田舎っぺも答えてくれないかなー（ﾁﾗｯﾁﾗｯ能力者COについては【狼とのギドラ】か【能力者騙り】ってことにすればいいと思うんだ。あと、狼COの撤回もしてもいいということにしておこう。信用されなさそうだし。宿帳だって？人狼の僕がそんなもの書くわけないじゃん、大げさだなあ。
プロローグ,青年ヨアヒム,村人,人狼なんているに決まっているじゃん。みんな大げさだなあ。
プロローグ,旅人ニコラス,村人,【ヨアの承認（？）確認】だよ。早くもRPがブレたよ。もう一人称は僕でいいや。語尾が言い切り系なのも、しっくりこないしやめよう。え？宿帳書けって？書かない訳ないじゃん、大げさだなあ。■1.不定期■2.22:45/23:15■3.勝敗も楽しさも重視する人が好きだよ。【殴り愛と誹謗中傷は別物】だからね。□4.僕はさすらいの人狼だよ。みんなを食べに来たよ。
プロローグ,青年ヨアヒム,村人,旅>>5【皆に合わせる、僕は『賛成』するよ】■1．21：00～24：00■2．お任せする…けど、仮決定本決定の間隔には余裕が欲しいかな。■3．皆で楽しくやること。まずこれが大前提。後ルールもきちんと守ろう。□4．やぁやぁ～ヨアだよ～。ではまた夜に来るね。
プロローグ,青年ヨアヒム,村人,旅>>16ちょっとしたツンデレ要素だね。と言い残して去るッ
