プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,村人,今年は散々だったのだ。来年こそは…何？人狼とな？
プロローグ,行商人アルビン,村人,人狼ってのは、たしかに居るらしい。と、商人ネットワークでの噂だが、しょせん噂。だが、噂が物価を左右することもあるし、真実かもしれません。というわけで、狼よけのベル、松明、線香はいかがですか？
プロローグ,行商人アルビン,村人,狼関係以外でも、暖房器具で上に集まった暖気を散らすウチワ、乾燥期にもってこいの保湿性に優れた水着風下着など、様々な商品を格安でお売りします。決して夏の売れ残りではありません。
プロローグ,老人モーリッツ,村人,拙者、浪人でござる。人狼ではござらぬ。
プロローグ,旅人ニコラス,村人,俺も人狼ではない。流浪人だ。寒い……暖をくれ。
プロローグ,青年ヨアヒム,村人,みんな騙されちゃいけない、僕こそが真の素浪人なんだ！！
プロローグ,神父ジムゾン,人狼,クリスマスも終わりましたので。神父業は、廃業しました。私も素浪人です。
プロローグ,羊飼いカタリナ,占い師,素浪人の対抗を確認しました。辛く苦しい思いをしている私こそが素浪人…えっ、それは苦労人？
プロローグ,羊飼いカタリナ,占い師,間違えてしまいました。サッカーでボールが場外へいってしまいましたので、素浪人します。…えっ、それはスローイン？
プロローグ,神父ジムゾン,人狼,カタリナ。素敵すぎます。結婚して下さい。指輪は、空き缶のプルタブで良いですか？
プロローグ,羊飼いカタリナ,占い師,まさか連続で間違えるなんて…わたしのただいちどの…はいぼく！！…えっ、それはサルーイン…？
プロローグ,羊飼いカタリナ,占い師,神>>11良いわけないでしょ！これでも喰らいなさい、素浪人の大技、超破壊拳(ビッグバンインパクト)！…えっ、それはウボォーギン…？
プロローグ,神父ジムゾン,人狼,カタリナ。すいません。ゲレンデマジックだったようです。ところで、私を雇ってくれませんか？・・・それは、シヨーニン。
プロローグ,羊飼いカタリナ,占い師,神>>14わかりました、あなたの身柄を預かる印鑑を押しましょう。…受領印。
プロローグ,パン屋オットー,狂人,寒い寒い。今日は大寒波だね。
プロローグ,神父ジムゾン,人狼,羊>>15　ありがとうございます。身柄を預かる・・・・まさか、婚○届け・・・・ガクガク。ブルブル。屋>>16　大河童？そんなのいる訳ないじゃん。おおげさだなぁ。 
プロローグ,負傷兵シモン,人狼,ナンタコスはいいぞ。
プロローグ,負傷兵シモン,人狼,爺さんの浪人CO以降からマジカ○バナナみてえなことになってるな。後から来る人の為にまとめておくか。俺はいいやつだからな。>>5浪人→>>6素浪人→>>7素浪人対抗→>>8神父からのスライド素浪人→>>9苦労人～>>15受領印CO　NEW!!
プロローグ,宿屋の女主人レジーナ,人狼,すみません。うちにナンタコスってメニューはないんですよ…
プロローグ,羊飼いカタリナ,占い師,ナンタコスってなんざます？
プロローグ,負傷兵シモン,人狼,ナンタコスとは、サンタコスに身を包んだ俺がナンタコス味のドンタコスを大人買いしてワンダフルすることだ。勿論嘘だ。考えてるうちにちょっとルー語チックになったのは秘密だ。マダム>>20心配するな、俺は自分で作って食っている。
プロローグ,負傷兵シモン,人狼,「ワンダフルすることなんざます。」の方が歯切れが良かったことにたった今気付いたが俺は過去は振り返らない。隙間がもったいないオバケなので唐突に軒先にかけられていた件回覧板を置いておこうそうしよう。■1.コアタイム■2.仮決定・本決定時間希望■3.やりたいこと・やりたくないこと□4.自己紹介
プロローグ,神父ジムゾン,人狼,シモンさん。指紋が無いのは、ナゼ？■1.起きてる時間。更新間際には、居られるはず。■2.まとめに任せるー。■3.せっかくだからカウントダウンしたいなー。■4.神父を辞めて。ミュージシャンになります。新譜をお楽しみに♪
プロローグ,羊飼いカタリナ,占い師,■1.まちまち■2.なるべくあわせる■3.第三者が読んでも笑えるような村になったらいいな□4.飼う羊が何故か軒並み凍るので、冷凍羊の卸売業を営んでます。よろしくね。
プロローグ,行商人アルビン,村人,■1.興味ないね（不定期だね）■2.興味ないね（おまかせしますね）■3.興味ないね（カウントダウン良いですね。墓下年越しはできれば避けたいですけどね。あと、ギスギスするのは苦手だね）□4.興味ないね（小心な商人なんだね。無愛想ふりまいてやりすごしたいね）
プロローグ,宿屋の女主人レジーナ,人狼,兵>>22　自作ですか。なかなかやりますね。サンタコスが『サン・タコス』に見えて一瞬戸惑いましたが、もうクリスマスは過ぎているので何の問題もありません。既に世はお正月商戦に向けて動いているのです。■1.たぶん夜多めです。■2.おまかせします。■3.カウントダウンってなんだか楽しそうですね。□4.チェーンな宿屋の雇われ主人です。
