プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,霊能者,あの… ごめんください…ｸｼｭﾝ… 雨がやまないせいで、寒いですねみなさんが風邪をひかれては困ります…これ、よかったら使ってください⊃[羊毛タオル]
プロローグ,旅人ニコラス,村人,雨で濡れちゃった・・・ちょっとここで雨宿り
プロローグ,少女リーザ,人狼,お晩どす。なんや、不気味な雰囲気の村やなぁ…。
プロローグ,行商人アルビン,村人,おおきに！
プロローグ,羊飼いカタリナ,霊能者,その… 羊さんがこんなものを拾って来たみたい…■1.コアタイム■2.仮/本決定時間■3.やりたいこと/やりたくないこと■4.自己紹介□5.あなたが｢雨｣で連想するものはなんですか？A.カエル B.傘 C.長靴
プロローグ,司書クララ,人狼,こんな天気の日は読書でもいかが？
プロローグ,行商人アルビン,村人,傘、売ってまっせー♪えー？ニコはん、傘持ってへんのー？旅人には必需品ですやん。持っといたほうがええで！安くしとくさかい。先に言っとくわ。あっし、生まれも育ちも千葉です。商人（あきんど）は大阪が本場やからな。形から入ってみたで。言葉が時々おかしくなってもゆるしてーや。じゃ、先に寝るわ！おやすみやでー♪
プロローグ,旅人ニコラス,村人,羊毛タオルのおかげで風邪をひかずに済みそうだよ■1.20:00～23:00頃■2.1時間前/３０分前■3.とにかくみんなで楽しく/誰かが不快になるようなことはしたくないなぁ■4.目的もなく旅をする旅人だよ□5.A.蛙　B.夜　C.涙　かな
プロローグ,旅人ニコラス,村人,商>旅の途中で壊れてしまったのですよ。困っていたらこの村にたどり着いたのですよ。お休みなさいませ
プロローグ,羊飼いカタリナ,霊能者,■1.20〜24時■2.1h/30m前■3.最後はみなさん仲良く楽しく笑いあえれば、それ以上のことはなにも望みません■4.えっと… 羊飼いをしています、カタリナですあぅ… 自己紹介って、他になに言えばいいんでしょう…(ｵﾛｵﾛと、とにかく、１週間ほどよろしくおねがいします(ﾍﾟｺｯ□5.Ｂ
プロローグ,シスターフリーデル,村人,魔女っ子リデルちゃん参　上　☆雨なんか魔法の力で止めちゃうぞ…っ、ふぁっ、へっくしょい！！うう、かおがぬれてちからがでないよ
プロローグ,老人モーリッツ,村人,梅雨に入ったのぅ…雨は生き物に生を宿すというが、ワシは嫌いでのぅ…□1.21:00から24:00□2.本決定で30分前□3.死ぬまで戦う/メタで黒塗りする事、される事。□4.ボケ始めてるんで細かい事は気付かないｼﾞｼﾞｲじゃ。□5.dのきのこかのぅ…
プロローグ,旅人ニコラス,村人,あ、カタリナちゃんの事よく見てなかった答え方を間違えたよ□.Bですね
プロローグ,シスターフリーデル,村人,えぐう、とりあえず今日は寝るのですよー羊毛タオルいただいていくのです。もこもこでありがたいですわ。リナお姉さまの優しさが詰まっているのですわ！それではアデューですのよーーー
プロローグ,旅人ニコラス,村人,なんか・・・羊毛のタオルをかぶってたら・・・眠くなって・・・もう僕今日はこのまま寝るよ・・・みなさんおやすm・・・・・・zzzzzzzz
プロローグ,少女リーザ,人狼,■1.21:00~25:00■2.仮21:45/本22:15■3.明るく楽しく過ごしたいでありんすなぁ/喧嘩、暴言、奇策■4.少女と呼ばれるほど若くもありんせんが、わっち、名をリーザと申しんす。歳は数えで…、ふふ。秘密にしときます。□5.修羅場をくぐり抜けてきたせいか、雨と言われると血の雨が降ってはるのを連想してしまうなぁ…。この村にも降るんやろか。怖い怖い…ふふふ…。
プロローグ,司書クララ,人狼,■1.21：00～24：00■2.1ｈ前/30ｍ前■3.やるからには全力/皆さんのご迷惑になること■4.クララです。村の小さな図書館で働いています。□5.星、です。子供の頃、雨を流れ星のようだと思っていたので。
プロローグ,老人モーリッツ,村人,おっとと…□3.訂正。「メタで黒塗りする事、それる事」はいやな事じゃ。したい事はその逆じゃ。のっけから黒くなってしまったかも知れんま、ﾜｼ。
プロローグ,羊飼いカタリナ,霊能者,■4.@･∀･)「よう!! 俺、アルファ! よろしくぅ!!俺、リナが飼ってる羊達のリーダーやってんだぜ!! ﾍﾍﾝ!リナはいっつもオドオドオロオロしててダメなやつだからな! 俺がしっかりサポートしてやるぜ!!」@-ω-)『アルファ〜 ダメだよリナのこと悪く言っちゃ〜リナは引っ込み思案だけど〜 優しくていい人間なんだから〜あ、ボク ガンマ よろしくね〜ん〜 ボクもう眠いの〜おやすみ〜』
プロローグ,仕立て屋エルナ,村人,こんばんわん♪仕立て屋アイドル、エルナちゃんの登場だよ～！この村は雨が多い村だねー・・・うーん、じめじめするよ。
プロローグ,仕立て屋エルナ,村人,どうやらリナっちがタオル置いてくれてるみたいだね。おっ、これは上等な羊毛じゃないか！早速使わせてもらうよ～！もふもふ■1.不定期だね。更新前後にはいるよ～■2.仮１時間前、本３０分前■3.仲良くわいわいしたい/皆が嫌な気持ちになること■4.エルナたんだよ！ファッションのことなら何でもあたしに聞いてくれ！□5.雨っていうとレインコートを想像するなぁ。うちでは強力防水加工のものを売ってるよ
プロローグ,仕立て屋エルナ,村人,ふぁぁー・・もうこんな時間かい？明日も仕事がたくさんあることだし、寝とこうかねっ。そいじゃ、みんなおやすみーー！ぐぅぐぅ
プロローグ,パン屋オットー,人狼,梅雨だね。こんな天候だけど、いつでも美味し〜ぃパンに仕上げるのがプロの技ってものなんだ。■1. 20:00〜23:00頃■2. 1h/30m前■3. 信じるために疑う。なるべく生き残る。■4. パン作りの匠オットーとは僕の事さ。□5. A.カエル
プロローグ,負傷兵シモン,狩人,朝なんてくるわけ無いじゃないか、おおげさだなあ…zzz
プロローグ,負傷兵シモン,狩人,■1.20:00~24:00■2.仮1時間前/本30分前■3.転んでも吊られても泣かない■4.ゲルトのような図太い人に私は成りたい、小心者シモンです
プロローグ,村娘パメラ,占い師,みんな、よろしくね！
プロローグ,村長ヴァルター,村人,あぁ…雨は気が塞ぎますね…川が氾濫しませんように…土砂崩れが起きませんように…
プロローグ,村長ヴァルター,村人,■1.21:00～24:00…■2.21:45/22:15…■3.煽ったり挑発したり…　　人が不愉快になるような事は　　したくないしされたくないですね…■4.決断力も実行力もないうえにうつ気味なのに世襲で村　　長になってしまいました…　　はぁ…　村の混乱は私のせいです…□5.Ａですかね…　気味悪いです…
プロローグ,青年ヨアヒム,狂人,よろしくお願いします。
プロローグ,青年ヨアヒム,狂人,■1.21:00～24:00■2.仮21:45/本22:15■3.EPを楽しく過ごしたいかな。■4.花屋のバイトをしながらこの大学に通っているヨアヒムだよ。皆よろしくね。■5.その他の選択肢で僕は「涙」かな。
プロローグ,青年ヨアヒム,狂人,>>20ベータって名前の子がいそうな気がするよ。羊をもふもふしてもいいかな？その・・・可愛くて。
プロローグ,神父ジムゾン,村人,私です。
プロローグ,青年ヨアヒム,狂人,>>15お前だったのか
プロローグ,青年ヨアヒム,狂人,（アンカーが酷いことになってた）
プロローグ,少年ペーター,村人,誰か僕を呼んだかな？
プロローグ,シスターフリーデル,村人,朝ですわおはようございますですわまだ雨降ってますの？どよーん■1.21:00～23:00はいると思いますわ■2.仮1h前/本0.5h前■3.本気でもゆるゆる！ゆるゆる！/流行病は寂しいですわよ■4.魔女っ子シスターリデルですの☆魔法の箒で教会のお掃除と悪者退治してますわ。悪い子はいねがー！■5.いっそ空から飴が降ってきたら楽しいと思いますの
プロローグ,シスターフリーデル,村人,ところでなんだか乙女度高い人が多そうですわ…魔女っ子リデルピンチですの！まけませんの！そしてフルメンバーですのね！改めてよろしくお願いしますのですの。>>34リデルですわよ？リデルですわよ！？
プロローグ,青年ヨアヒム,狂人,>>36ペーター惜しい！一文字違うよ。でも歓迎するよ、宜しくね～[...はペーターの頭を撫で撫で]>>37あはは、それは楽しいかもしれないね。（農業をする人は困るかもしれないけど）>>38うん、ごめん。アンカー間違えてしまったよ。また騙された～。
プロローグ,少年ペーター,村人,■1.21-24■2.仮21:45/本22:15■3.EPでは笑って話したいね。後、ゲームとはいえ節度ある行動を！■4.>>39 (どうして僕の本当の名前を…いや前世を…さてはヒットマンだな…)見間違えたわけじゃないんだからね！□5.あなたが｢雨｣で連想するものはなんですか？A.カエル アマガエル可愛いよね～
プロローグ,シスターフリーデル,村人,一応、近くの村からパk…お借りしてきた物を貼っておきますわね。【】：COの宣言や決定等重要事項に用いる■：議題　□：ネタ議題等★：質問の頭に使用　☆：返答の頭に使用●：占い第一希望　○：占い第二希望▼：吊り第一希望　▽：吊り第二希望　▲：襲撃CO：カミングアウト（能力者が名乗り出ること）LW：ラストウルフ（最後に残った人狼のこと）
プロローグ,シスターフリーデル,村人,GS：グレースケール（灰の村人を白(村)らしき人から黒(狼)らしき人まで順に並べたもの）SG：スケープゴート (狼が自分の身代わりに吊らせる村人)FO：フルオープン（初日に占い師と霊能者がCOすること）斑、パンダ：占いもしくは霊能の判定が白と黒に分かれた人のことライン：発言や占い/処刑希望等から推測される狼同士のつながり。能力者の判定からなる能力者および判定を受けた人同士のつながり
