プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,人狼,【平凡な村に降り立つ非凡な一人の男…後にホスト界にその名を受け継がれることになる…】なんだ、この村めっちゃ普通だな!!!
プロローグ,少女リーザ,人狼,んー……俺の名は野に咲く一輪の花、リーザ☆リズでもいいぜ!!よろしくな☆んー…んー…俺の名はリーザ!!女は全員恋人だぜ☆よろしくな☆
プロローグ,少女リーザ,人狼,こんな観光スポットもろくにない村に、ほんとに猫ちゃん達が来るのかよーー…。待ってみるしかねーけどよーー……。
プロローグ,少女リーザ,人狼,今日のところは寝るかーー。じゃないとママがうるさいしなーー。もーー、男なんだから門限とか消灯時間とか辞めてほしいぜっ☆
プロローグ,羊飼いカタリナ,人狼,カタリナです。最近彼氏にフラれた私。お先真っ暗だわ。
プロローグ,少女リーザ,人狼,(お!?ほんとにきてるやんか!!)ようこそ、子猫ちゃん。そうか…いろいろ辛いことがあったみたいだね…でも、一人でそんなに悩まなくてもいいんだよ☆僕が話を聞いてあげるからさ♪♪
プロローグ,ならず者ディーター,村人,なんだって？人狼？
プロローグ,羊飼いカタリナ,人狼,軽っ!!なんなのこの軽い人は･･･？ならず者さんのがよっぽどまじめじゃない。
プロローグ,神父ジムゾン,村人,人狼？穏やかではありませんな。
プロローグ,司書クララ,占い師,人狼ｷﾀｺﾚｰ！！！！
プロローグ,司書クララ,占い師,狼　が　出　る　ん　だ　っ　て　？あぁんっ！！半人半狼の異形！！人間に屈せぬ誇り高き心！！萌えだよ！！是非とも仲良くなってもふもふしてあげたい！！おねーさんがぎゅっぎゅしてあげるから狼ちゃんはおいでなさーーいっ！！
プロローグ,司書クララ,占い師,あ、そうそう。狼ちゃんと会うためにはまずこれを書かないと駄目なんだって。[…は懐から数枚のアンケートのような紙を取り出した]■１コアタイム■２仮決定/本決定の希望時間■３やりたいこと/やりたくないこと■４自己紹介
