プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,人狼,村長なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,人狼,■1.コアタイム■2.仮/本決定時間■3.やりたいこと/やりたくないこと□4.自己紹介とりあえず、来た者から答えるといい。
プロローグ,村長ヴァルター,人狼,■1.不定期■2.00:30/01:00■3.突然死だけはやめてほしい。楽しくいこう。□4.村長と皆から誤認されているが、実は任期はとうに過ぎている。今の私はただの暇人(21)だよ。よろしく頼む。
プロローグ,青年ヨアヒム,村人,よろしくっ！
プロローグ,青年ヨアヒム,村人,■1.不定期■2.お任せ■3.ラブラブしよう。女の子より可愛い男の子がいいな□4.酔ってるなう
プロローグ,村娘パメラ,村人,純情可憐な女子なんているわけないじゃん。みんな夢見すぎだなあ
プロローグ,村娘パメラ,村人,■1.不定期よ、ごめんなさい。■2.仮00:30/本01:15■3.突然死しないで。あと村騙りも控えて。男は全員ふんどし着用をお 願いしたい。□4.タイピングが遅いけど頑張って発言するから温かい目で見てほしい 。吊るのは構わないけど出来ることなら（自主規制）にしてからだとと ても悦ばしいわ。
プロローグ,村娘パメラ,村人,とりあえず［いちごとブルーベリーのスムージー］［茶葉の入ったスコーン］［アボカドとエビとトマトのフレッシュサラダ］を置いてくわ。朝になったらこれを食べるといいわ。明日はしろくまを見に行くから暫く現れないけど戦を始める気は満々よ。仲良くしてくれると嬉しいわ。しかし鳩からだとやりづらいわね…どうにかならないかしら。やりやすい方法も探してくるわ。じゃあね。
プロローグ,村長ヴァルター,人狼,おお、二人ともよろしく頼むぞ。娘>>9では私はスムージーを頂こう。鳩では大変だよな。ふむ。私は鳩は基本覗くくらいでしか使っておらんからな……
プロローグ,仕立て屋エルナ,狂人,太ったりするわけないじゃん。みんな心配性だなぁ
プロローグ,仕立て屋エルナ,狂人,■1.不定期■2.0:30/1:00■3.凸死はいやだなぁ。皆で楽しくやれたらいいね！□4.エルナだよぉ。洋服作るより、食べる方が好きよん。食べ物ぷりーず！ログ読むの遅いから、発言遅めになっちゃうかも。
プロローグ,仕立て屋エルナ,狂人,娘>>9スコーンだぁ(*´▽｀*)朝じゃないけどいただきまっすん(もぐもぐｳﾏｰみんなよろしくねーヾ(・ω・)ﾉﾞ私はお菓子食べてくる**
プロローグ,羊飼いカタリナ,占い師,羊小屋|＠・・)リナと話したいときはボクを通してね！(＠・・)羊がしゃべるわけないじゃんおーげさだなー
プロローグ,羊飼いカタリナ,占い師,(＠・・)リナに代わってボクが回答■1.お昼かなあ、夕方から寝てる時があるからみんなとコアズレるかも■2.仮決定→おまかせ/本決定→1:15(1:00だと少しだけ立ち会えない不安があるんだ)■3.あまりにも強すぎるヘイトはやめてね、怖がりだから□4.リナはシャイだからあまり喋らないんだ……ボクがリナを守るよ
プロローグ,仕立て屋エルナ,狂人,おはおはよんよん。エルナだよー♪リナちゃんと羊さん、よろしくねーっヾ(・ω・)ﾉﾞ記号票って貼ったほうがいいかしらーっと思って他の村の議事覗いたけど、そこまで貼ってるところないみたいね。とりあえずこの本だけ置いて行くね。困った人は見てちょーだい。ﾄﾞｰｿﾞ( ・ω・)っ［http://wolfbbs.jp/］ごはんのことは載ってないのが残念だねっ！
プロローグ,青年ヨアヒム,村人,わぁ、何人か来てるね。よろしくーペーターはまだかな？流石に寝てる間にパーティーが始まってるとかはなかったか、残念
プロローグ,仕立て屋エルナ,狂人,それにしてもお腹が空くわぁ。もう1個スコーン食べましょ（もぐもぐｳﾏｰ青>>17ペーターが来たときのために、パーティー始める？おいしいお菓子用意したら、きっとペーターが喜ぶわね！あと私も！！個人的には可愛い女の子が来てほしいなっ迷ってるそこの貴女、エルナとスイーツ食べましょ♪
プロローグ,仕立て屋エルナ,狂人,ふっふん、エルナが食欲を抑えながら作ったお菓子よ…！（涎だらだら［フルーツアイス］［苺タルト］［シュークリーム］［ショートケーキ］［チョコ＆プレーンクッキー］［フルーツ入りゼリー］［プリン］［ワッフル］こっちはごはん［ナポリタン］［カレー］［唐揚げ］［ポテト］［焼きそば］［ミネストローネ］［麻婆豆腐］［サラダ］［パン］うう、お腹すいた…。パメラちゃんの用意した物と一緒に食べてね。
プロローグ,仕立て屋エルナ,狂人,あと飲み物ねー。［オレンジジュース］［コーラ］［牛乳］［麦茶］［野菜ジュース］［アイスココア］［コーヒー］［緑茶］大人の皆様にはお酒もございましてよ♪［JINR○］［JINR○］［JINR○］［JINR○］［JINR○］…冗談冗談。［ビール］［赤ワイン］［白ワイン］［焼酎］［日本酒］［梅酒］
プロローグ,行商人アルビン,霊能者,神様みたいなお客様なんているわけないじゃん、みんなおおげさだなあ。
プロローグ,行商人アルビン,霊能者,■1.22時、23時以降。昼もちょこっと。■2.おまかせ■3.突然死ダメ・ゼッタイ□4.全国各地の美味しいものを扱ってるよということで、お近付きのしるしにどぞー[味噌プリン]濃厚な味噌がチーズみたいな風味で美味しい。イチオシ。
プロローグ,行商人アルビン,霊能者,1週間くらいこの村に滞在予定なんだ。よろしくね。とりま在庫チェックしてくるので、また後で。
プロローグ,負傷兵シモン,狩人,未来は僕等の手の中になんてある訳ないだろう。運否天賦…っ！だな。
プロローグ,仕立て屋エルナ,狂人,むにゃ…ﾊｯ味噌の芳ばしい香り！！！アルビンおはよう！素敵なプリンをありがとう！よろしくねっヾ(*'▽'*)ﾉﾞシモンもおはよう！よろしくねーヾ(・ω・)ﾉﾞ今日は夜まで食べ放題に行くから、みんなとはしばらくお別れよん。鳩は飛ばすかも。戻ってくるまでに、フルメンになってたら嬉しいなぁ。それじゃあまた夜にヾ(*・ω・*)ﾉﾞ♪
プロローグ,負傷兵シモン,狩人,■1.THE不定期。概ね22時にはいる。更新後は夜魔ネムケーのドルミナー→永眠の誘いコンボで即ダウンが多い。■2.ゴールデンルールは0:45/01:15だが、0:30/1:00でも。それより早いとちょっと困るかも知れない。■3.トツゼンシーとネオチーって怖いよな。あと箱の爆発。□4.キャラと口調が定まらないのは戦争の後遺症らしい。フルメンになれば症状が落ち着く、きっとそんな気がする。
プロローグ,負傷兵シモン,狩人,ショタかロリが来るとでも思ったか？S.G.B...その幻想をぶち殺す為に赴任してきたシモン・ハルトマンだ。俺の戦地での経験上、女子供は悪魔か人外だ。騙されるな。故村長、酔っ払いペド、変態淑女、スイーツ、羊が本体、尾張商人……上出来な村だ。絶望しかない。おい、望みの無い村人共！敵のスパイ、狼野郎と一緒にこの地獄のキャンプでじっくり可愛がって泣いたり笑ったり出来なくしてやる。大声出せ！！
プロローグ,仕立て屋エルナ,狂人,議事気になりすぎてちらちら覗きまくってるCO(*ノノ*)ｷｬｯ兵>>27ハァイッ！！お腹空きました隊長ーッ！！！何かおいしいご飯作ってほしいでっす！！！！！でないと地獄のキャンプどころじゃなく天国直行しそうです…（ｸﾞｳｳｳｷｭﾙﾙﾙﾙﾙﾙﾙ
