プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村娘パメラ,村人,こんばっんはー☆
プロローグ,村娘パメラ,村人,ねぇ…。これ見つけたんだけど…。■1.コアタイム■2.仮/本決定の時間■3.やりたいこと/やりたくないこと■4.自己紹介
プロローグ,村娘パメラ,村人,■1.コアタイム18:00〜00:00■2.仮/本決定の時間仮22:00本22:50■3.やりたいこと/やりたくないことやりたいこと？それはねぇ…わかんないや！やりたくないこと？凸だけど…早く人集まってほしいな！■4.自己紹介たまにいきなり口調キツくなるけど、ごめんね☆
プロローグ,少年ペーター,村人,ふぁーあ……ねむいな……寝てていい？
プロローグ,村娘パメラ,村人,きゃああっ！ぺ…ぺ？ペーター？ペタペタ…（狼じゃないよね？）ペタペタ……あ、いらっしゃい！
プロローグ,少年ペーター,村人,パメラおねえちゃんこんばんは！ボクは人間だよっ＞＜回覧板ありがとう。明日落ち着いてから回答させてもらうね。
プロローグ,シスターフリーデル,村人,人狼なんて…人狼なんて、いるわけないのですわ…
プロローグ,シスターフリーデル,村人,■1.21:00くらいから0:00くらいまで。■2.仮22:15/本22:45■3.流行り病には当然気を付けるとして、皆さんと仲良くやっていきたいですわ(*´ω｀*)■4.正直、人狼の存在の有無よりも教会の運営費の有無の方が気になる私ですわ…来週までに封筒貼り500枚、折鶴1000羽を完成させなければ。お手伝いはいつでも募集中です。よろしくお願いいたしますね。
プロローグ,少女リーザ,村人,ふぇ…怖い夢見て起きちゃったの…んん…(;ω;)
プロローグ,少女リーザ,村人,■1.あのね、色々なの。多分、夜が多いの。■2.1時間前/30分前かなぁ…■3.怖い言い方されると泣きたくなっちゃうの。優しい気持ちでお喋りしたいの。あと、病気はイヤぁ(･ω･`)■4.あのね、リーザなの。わかんない事いっぱいだけど、頑張るから仲良くしてね♪
プロローグ,少女リーザ,村人,うにぃ、眠くなってきたの…今度は怖い夢見ませんようにぃ～(>_<)
プロローグ,羊飼いカタリナ,村人,なんかねぇ～ふわふわなの～
プロローグ,羊飼いカタリナ,村人,もふもふのふわふわ～
プロローグ,羊飼いカタリナ,村人,■1.19-0　羊当番のときは遅いわぁ～■2.１時間前/３０分前■3.ふりーだむ！何でもござれよ。/殴り合いはしたくないわーってのはーダメ？かしらー■4.ふりーだむ！きままに羊のお世話をしてるわー。誰ともかかわりたくないのに、強制的に呼び出されてちょっとわたし、ふゆかーい。ジンロー？新しい祭りか何かなの？ぱっと花火があがるなにかなのー？
プロローグ,羊飼いカタリナ,村人,あーそうかー。星が狩られる花火なのかー。なっとくぅー**
プロローグ,司書クララ,村人,連休だからって夏場のクソ暑いさなかにこんな時間まで寝てたのはどこのどいつだい？...あたしだよ！！
プロローグ,少年ペーター,村人,わあい！シスターにリーザにリナおねえちゃんも来てくれたんだね！嬉しいなっ！遅くなったけど提出だよっ。
プロローグ,少年ペーター,村人,■1.21:00～24:00少しだけこっちに来づらい日があるかも。■2.仮22:15/本22:45■3.怖い病気が流行ってるんだって！突然死って言うの。みんなと仲良くしたいです。あとボクも優しくしたいし、優しい村になればいいな。■4.ボク女の子大好き！この村にはいっぱい居て嬉しいなっ！えっと…男の子もまあよろしくね。
プロローグ,少年ペーター,村人,クララおねえちゃんだー！暑いね！ボクも汗だらだらだよ…。シャワー浴びてこよ。あとこれお母さんからみんなにって。っ[バニラアイス][チョコアイス][ストロベリーアイス]突然死もだけど熱中症ってのも流行ってるんだって。怖いなあ…
