プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,農夫ヤコブ,人狼,★潜入捜査官募集★先日、匿名電話により怪しい村があるという情報を得たり。我々は情報を信ずるに値するものと判断し、調査を行うこととせり。それに伴い、捜査官の募集を行うものとする。
プロローグ,農夫ヤコブ,人狼, ◆詳細　・性別、年齢、経歴等のラベル的ステータスは一切問わないものとする。　・捜査官の中に犯罪者(人狼)が紛れる可能性も十分に考慮すべき事項であるため、他の捜査官の情報は一切知り得ないものとする。　・応募者の中から特別捜査官を3名(占い師と霊能者と狩人)、適性検査の後に選出するものとする。なお、誰が特別捜査官であるかは本人のみ知ることができる。
プロローグ,農夫ヤコブ,人狼,　・潜入捜査に関連して命を落とすことがあった場合の補償については相談に応じる。　・報酬については成果に応じる出来高別の支払い制をとるものとする。 ◆注意事項　・流行り病の存在が確認されているため、体調管理には目を行き届かせること。　・他人を不快にさせるような過剰な捜査等は極力控えること。
プロローグ,農夫ヤコブ,人狼,　……ふぅ。こんなところかな。　先んじて潜入したは良いのだけれども、怪しいと思える動きはまだ確認できていない。　杞憂に終わるというのであれば、それはそれで、それに越したことはないのだけれども……。
プロローグ,農夫ヤコブ,人狼,　そう言えば私の妹もこの辺りに住んでいるのだったか。　しばらく会っていないのだけれども、元気でいるかな……。　……夜も深くなってきたところだし、見回りにでも行くとしよう。ついでに何か飲み物でも買ってこようかな。　[…は思い出したように財布をポケットに挿し入れ、夜に紛れて歩いて行くのだった**]
プロローグ,農夫ヤコブ,人狼,　……ああ、そう言えば本部に捜査官と村人から聴取しておけと言われてることがあるんだった。■1.コアタイム■2.仮決定／本決定時間 ■3.やりたいこと／やりたくないこと □4.自己紹介□5.怪しくないアピール
プロローグ,農夫ヤコブ,人狼,■1.24:00～■2.45分前／15分前 ■3.楽しく勝つ／後味が悪くなるようなこと □4.私はヤコブ。公式の捜査官なんだ。この村の被疑の真偽を確かめるために数日前から潜入調査を行っている。 □5.私は捕らえる側の人間。かけられるような疑いなんてあるはずがないよ。
プロローグ,村娘パメラ,人狼,ふふ…お邪魔するわね。私はパメラ。ただの村娘よ。まだ人が少ないのね。ゆっくりと待たせてもらうわ…ふふふ…
プロローグ,農夫ヤコブ,人狼,　(な、なんだろう……あの村娘さん凄く怪しい笑みを浮かべている……？確かパメラさんだったか)　娘>>9　やぁ、こんにちは。今日はなんだか静かだね。普段はもう少し賑やかだった気がするのだけれども。　……ま、よろしくお願いするよ。
プロローグ,村娘パメラ,人狼,あらあら、どこかで見た顔ね。誰だったかしら。まあいいわ。よろしくね…ふふふふふ…本当に静かな夜…こんな夜には…いえ、なんでもないわ…ふふ…
プロローグ,村娘パメラ,人狼,この書類は何かしら…書き込め、ということ？いいわ。答えてあげる…ふふふ…■1.不定期。23:30～は確実にいるわ…■2.0:15/0:45ね。でも他の人にあわせるつもりよ…■3.みんなで楽しめたら素敵だと思うの…/病は嫌いよ…□4.どこにでもいるただの村娘よ…ふふふふ…□5.私、よく怪しいと言われるのよね…失礼しちゃうわ。いったいどこが怪しいって言うのかしら…ふ、ふふふふふふふ…
プロローグ,仕立て屋エルナ,村人,あっ不審者の気配がする
プロローグ,村娘パメラ,人狼,いらっしゃい、エルナ。よく来たわね…ふふ、歓迎するわ…
プロローグ,シスターフリーデル,人狼,あらあら、まぁまぁ。皆さん、集まってどうかしたんですか？
プロローグ,仕立て屋エルナ,村人,◼︎1.22時位から夜明けまでくらい◼︎2.仮と本の間には余裕が欲しいね◼︎3.怪しい人を探すこと以外のことではギスギスがないといいね◻︎4.◻︎5.私はただの第四村人だよ
プロローグ,村娘パメラ,人狼,少し賑やかになってきたわね…今日始まる可能性もあるのかしら…ふふふ、楽しみね…フリーデルもあれに呼ばれたのかしら…とりあえずこの書類に書き込めばいいと思うわ…そうよね、ヤコブさん？…ふふふふ…
プロローグ,仕立て屋エルナ,村人,やあパメラ、あとシスター。あと農夫も不審者の気配がするけどどこかな。それとも不審者じゃなくて不審獣？
プロローグ,仕立て屋エルナ,村人,まあちょっと不審者探索してくる！
プロローグ,シスターフリーデル,人狼,これに書き込めばいいのかしら？アンケート？何かの勧誘でしょうか？■1.割と自由に時間取れますよ。■2.皆さんに合わせます。和を以て貴しとなすと言いますし。■3.特にこれといったことは…。□4.□5.教会で色々してます。怪しくないアピールと言われましても…。えっと、その、どうアピールすれば良いんでしょうか？ワタシ、アヤシクナイアルヨ…何か違いますね。
プロローグ,シスターフリーデル,人狼,パメラさん、こんばんは。あれとは？何のことでしょうか？エルナさんもこんばんは。不審者ですか？最近、見慣れない人が出入りしてるとはお聞きしてますが、ただの噂話だと思いますよ。夜道は危ないので、お気をつけて。行きはよいよい帰りはコワいと言いますし。さて、私も湯浴みしてきますね。
プロローグ,村娘パメラ,人狼,>>21…ふふふふふ…さあ、なんのことかしら。そうね。噂に決まってるわよね…ふふふ…こわいながらもとおりゃんせ、とおりゃんせ…
プロローグ,村娘パメラ,人狼,ふふ…また静かになってしまったわね。今日はもう新しい人は来ないのかしら…たくさん人が来てくれるように、準備をしておきましょう…ふふふふふ…
プロローグ,村娘パメラ,人狼,ふふ…残念ね。明日には始まることを祈りましょう。私、けっこう信心深いほうなのよ…誰も信じてくれないのだけどね…ふふふふ…それではごきげんよう。よい夢を…ふふふ…
プロローグ,仕立て屋エルナ,村人,はろーただいま不審者は見つからなかったよ。やけに大きい野良犬ぽい足跡があるくらいだった。残念
プロローグ,司書クララ,霊能者,……随分騒がしいわね、私は静かに本を読みたいのよ。
プロローグ,司書クララ,霊能者,あら、こんなところに質問書きのメモね。■1.24:00〜26:00程度ね。日によるわ。■2.0:30／1:00かしら。■3.それなりな考察ね。／責務を押し付けられることかしら。□4.司書のクララよ。騒がしいのは好きじゃないから、あまり駄弁ることはないわ。寡黙ってわけでもないのだけど。□5.物静かだけど意見は言うわ。
プロローグ,旅人ニコラス,村人,にー。にーは清く正しい旅人だにー。ニコラスのニはニーハイキックのにー。
プロローグ,農夫ヤコブ,人狼,　……人が集まってきているね。　(ふむ……この中に潜入調査をしている人もいるのだろうか)　それにしても不審者か。火のないところに煙はたたないという言葉は、ありふれた言葉だけれども……。　今のところは何も起こっていないけれども、やっぱり何か有るのかもしれない。
プロローグ,村娘パメラ,人狼,人が増えてるのね…ふふふ…よろしくね。>>29やっぱり…？ふふふ…やっぱりってどういうことかしら…まるでこの村に何かがあるって知ってるみたいじゃない…ふふふふ…
プロローグ,シスターフリーデル,人狼,あらあら、まぁまぁ。どうも、こんばんは。今日も何事もない静かな一日でした。平凡が一番ですね。
プロローグ,村娘パメラ,人狼,こんばんは、フリーデル。そう、たしかに平凡が一番よね…ふふふ…
プロローグ,シスターフリーデル,人狼,あら、こんばんは。パメラちゃん。そうそう、お昼に信者の方から頂いたパンなんですが、すっかり忘れてまして…。捨てるのも勿体ないので如何ですか？つ「ハイパーレインボーパン」
プロローグ,村娘パメラ,人狼,…………ふふ、ふふふ、ふ………これは…素晴らしい輝きをもつパンね……そう、なにかの素材としては使えるかもしれないし……いただくわ……
プロローグ,シスターフリーデル,人狼,あらあら、まぁまぁ。喜んでもらえて嬉しいですわ。沢山頂いたので、後で他の皆さんにもお渡ししましょう。
プロローグ,旅人ニコラス,村人,にー。レインボーパン美味そうだにー。この書きたてほやほやのメモと交換してほしいにー。■1.不定期■2.1h／30min■3.弾き語り／野宿 □4.にーは綺麗好きな旅人だにー。□5.わにーん。これはワニCO。わおーん。ではこれは？
プロローグ,旅人ニコラス,村人,にーは今夜は忙しいんだにー。きゅうきょ、行商人との闇の取引に出掛ける用事が出来てしまったんだにー。村の観光はもうしばらくおあずけだにー。
プロローグ,シスターフリーデル,人狼,あらあら、まぁまぁ。こんな辺鄙な村に、旅人さんとは珍しいですね。沢山頂きましたので、旅人さんもどうぞ。つ「ハイパーレインボーパン」
プロローグ,村娘パメラ,人狼,ふふふ…旅人さんは忙しいのね…病にかからないように気をつけて…でも無理をしてはダメよ…あとフリーデル…その怪しい物体はあまり配らないほうが……本人が欲しいと言ってるからいいのかしら。少しネズミにあげてみたら泡を吹いて痙攣したの…ふふふ…残りはどうやって使いましょう…
プロローグ,シスターフリーデル,人狼,あららら、まぁまぁ。でも、沢山頂いてるのですよね。具体的には16個ほど…。どうしましょうか…。
プロローグ,村娘パメラ,人狼,…ふふ…もしその怪しい物体が余ったのなら、明かりとして外に置くのはどうかしら…不審者が出るなんて噂もあるし…ふふふふ…余らないのが一番だけど、ね。あと２時間…迷ってる人は思い切ってズサーしてちょうだい…ふふふ…
プロローグ,仕立て屋エルナ,村人,こんばんはーうーん、今日も静かな夜かなー？(レインボーパン齧りつつ
プロローグ,仕立て屋エルナ,村人,…なんかこのパン怪しい味がする……不味くはない、不味くは…不味…、げふぅ(気絶
プロローグ,司書クララ,霊能者,このパン、随分怪しげね。本で調べてみようかしら。
プロローグ,青年ヨアヒム,村人,なまぬるい　かぜが　ふいて　いるいやな　よかんが　するだけど　ぼくはもう　あと戻り　できないこの　あやしげな　村のなかへ　さそわれて　ゆく
プロローグ,青年ヨアヒム,村人,紙きれを　ひろった！■1.ふていき■2.１じかん／３０ぷん ■3.なぞとき／あきらめる□4.ぼくは　青年　ヨアヒム　だ□5.この村には　まえにも　きたことが　あるだけど　いつ　なんのために　きたのかは　わすれて　しまったぼくは　ぼくの　きおくを　はやく　とり戻さないと　いけない
プロローグ,青年ヨアヒム,村人,/*本戦では多少ＲＰ解除するつもりなのでご安心ください*/みしらぬ　女性が　泡を　ふいて　たおれて　いる『　だいじょうぶか　しっかり！　』ぼくは　エルナを　たすけ　おこしたエルナは　気を　うしなった　ままだ『　どこか　休ませる　ばしょは　ないか　』ぼくの　あしは　おのずと　あの宿に　むかって　いった
プロローグ,青年ヨアヒム,村人,（　エル　ナ　？　）どうして　このひとの　なまえが　わかったのかぼくには　さっぱり　わからなかったけれども　いまは　たすけなくては　いけないさかみちを　かけのぼる　ぼくの　ひたいを　あせが　つたう宿に　つくと　ぼくは　エルナを　ろびーの　そふぁに　よこたえたほかにも　だれか　客が　いる　ようだあかげさん　きょうかいの人　かわいい子　こがらなおとこ　みどりの人
