プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,ならず者ディーター,霊能者,ズサー(AA略)
プロローグ,司書クララ,村人,そろそろ師走の年納めズサァ←
プロローグ,司書クララ,村人,看板借りて来たよ～♪■1.コアタイム■2.仮/本決定の時間■3.やりたいこと/やりたくないこと□4.自己紹介□5.生まれ変わったら何になりたい？
プロローグ,司書クララ,村人,セルフ回答だよ～■1.不定期でぼちぼち■2.お任せ～■3.ゆるゆる/ぎすぎす□4.漫画しか読まない腐女司書クラランだよ～　　薔薇と百合に囲まれて過ごすのがしわわせ～□5.猫になって炬燵の中でぬくぬく眠り続けたい
プロローグ,司書クララ,村人,ボク漫画しか読まないのに、文字読むとすぐ眠くなっちゃうんだ～…と云う事で、御休みなさーい…**
プロローグ,青年ヨアヒム,村人,ズサー(AA略)
プロローグ,羊飼いカタリナ,村人,ズサー(AA略)挨拶は後程ー。
プロローグ,神父ジムゾン,村人,(文字略)(AA略)
プロローグ,神父ジムゾン,村人,クララは議題ありがとう■1.ふていき■2.1h前/30m前■4.たまに必要な時間にいない時とかありますが、中の人が寝落ちしてるだけだので子守唄でも歌ってやってください
プロローグ,司書クララ,村人,ね～むれ～　ね～むれ～♪は～か～の、なか～で～…♪ぐぅううううう…ｚｚｚ…
プロローグ,負傷兵シモン,村人,ぐぅうずさー
プロローグ,負傷兵シモン,村人,■1. 夜と夕方■2. 1時間前／30分前■3. 仲良く喧嘩／仲悪く喧嘩□4. 独身。優しいお姉さん募集中。□5. 猫にたかる蚤になって、生涯モフモフし続けたい。席取りだけ。後でまた来る。
プロローグ,神父ジムゾン,村人,(ｶﾞﾀｶﾞﾀｶﾞﾀｶﾞﾀ寝ている私を食べるとは、おのれ人狼クララめい！村人よ気づけ！この声よ届け！ｶﾞﾀｶﾞﾀｶﾞﾀｶﾞﾀ)
プロローグ,村娘パメラ,村人,(文字略)(AA略)
プロローグ,村娘パメラ,村人,(議題回答略)
プロローグ,村娘パメラ,村人,しまった！更新22：15だと思い込んでたけどよく見たら45分だったの＞o＜この時間で寝落ちとかジムさん可愛いー♡とか思ったけど私も寝落ちるかもしれない...。
プロローグ,村娘パメラ,村人,視力と脳みその検査には後で行くとして議題回答はジムさん>>10にまるっと追従しておく。
プロローグ,村娘パメラ,村人,でさー、私は図書館実習に来たんだけどこの図書館の選書基準おかしくない？
