プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,占い師,皆様に、この鈴の音は届きますか？平和な村…夢と希望を送り届けるサンタクロースにとっては、最高の拠点ですね。クリスマスは、もうすぐです。
プロローグ,青年ヨアヒム,占い師,［サンタは赤い帽子からメモを取り出した］■1. コアタイム■2. 仮/本決定希望時間■3. やりたいこと/やりたくないこと■4. 自己紹介、アピールなど■1.不定期。ただし夕方〜夜は不在が多いです。仮本決定には立ち会えます。■2.21:45/22:15■3.エピが丁度クリスマス辺りですか。では、楽しいクリスマスにしたいですね。
プロローグ,青年ヨアヒム,占い師,■4.ヨアヒムといいます。職業はサンタ。夢を売っています。具体的に言えば、注文を受けた家庭にトナカイの引くそりに乗ってプレゼントを配る、そんなお仕事です。俺のプレゼント配達をご希望の方は、欲しいプレゼントをご提示のうえ、その商品代金及び手数料をお支払いください。
プロローグ,青年ヨアヒム,占い師,…とは言うものの。本当に俺が会いにいくべき子どもたちには、会うことができないんですよね。クリスマス・イブをひとりぼっちで過ごす幼い子が、今どれだけ多いことか。孤独な彼らにこそ、俺は希望を運びたいのですが。悲しいことに、それは職務として許されていないのです。因果な職業です。さて、そろそろプレゼントの発注作業に戻らねば。明日、多くの方とお会いできることを楽しみにしています。＠１６
プロローグ,旅人ニコラス,村人,僕は今森のはずれにある村の宿屋の前に居る。散歩の途中で出会った預言者の爺さんが僕に告げるのだった。「予言が正しければこの世は闇と化す。その憎むべき首謀者こそあの人狼！奴らは宿屋で村人を喰らい尽くし、この世をわがものにしようとしているのだ！阻止できるのはそこに集まる村人達だけだ。人狼を倒しこの世を救ってくれ」僕の勇者としての血が騒ぐ！ [>移動 [>宿屋[あけないと　すすめない] 
プロローグ,旅人ニコラス,村人,[>あける [>とびら　[>移動　[>宿屋■1.不定期■2.21:45/22:15■3.クリスマスなんてあるわけないじゃんおおげさだなぁ■4.ぼくこそしんのゆうしゃだ。なおたいまつがないと暗闇でパニくって頭をぶつけて死ぬ模様
プロローグ,羊飼いカタリナ,村人,クリスマス？クルシミマス？
プロローグ,シスターフリーデル,村人,クリスマスは教会で讃美歌を歌うものですわ。♪月なきみ空に～　きらめく光～♪都会ではクリスマスをネタに商売してる輩がおりますけれど、まことにけしからんことですこと。神に対する冒涜ですわ。
プロローグ,羊飼いカタリナ,村人,…はっ！？寝ていたようね。変なこと言わなかったかしら■1.お肌が気になる夜型リナちゃん19歳。■2.21:45/22:15■3.恋カツ☆/25日？知らないわ■4.青春真っ盛りなカタリナ19歳、彼氏募集中！
プロローグ,シスターフリーデル,村人,あらあら、うたた寝しておりましたわ。■1.19:00-25:00■2.お任せしますわ■3.殿方ローラーなどいかがですこと？■4.ぴっちぴちの18歳ですの。みなさま、よろしくお願いしとう存じます。
