プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村娘パメラ,人狼,とうっ！
プロローグ,少年ペーター,狂人,こそこそ壁│･ω･）。○（あ、ゲルト兄ちゃんだ。今日もかっこいいなあ･･･）
プロローグ,少年ペーター,狂人,壁│･ω･）。○（あ、パメラ姉ちゃんも居た。パメラ姉ちゃんもカッコいいなあ…。時々変なことしてるけど。今は戦隊物の真似かな？）
プロローグ,少年ペーター,狂人,壁│･ω･）。○（あ、そうだ…）φ（．．）かきかき…壁│･ω･ﾉ)ﾉぽい
プロローグ,少年ペーター,狂人,［...の書いた紙にはこんなことが書いてある］■1.みんないつ居るの？■2.けっていはいつ？■3.やりたいこと、やりたくないことある？□4.みんなのことおしえて？
プロローグ,司書クララ,霊能者,（ぼーっ）人狼？人狼が3匹、人狼が2匹、人狼が1匹……。人狼が0匹。
プロローグ,司書クララ,霊能者,うん。今日は0について考えてみよう。でもその前にアンケートかな？[ペーターの投げた紙を広げてみる]
プロローグ,少年ペーター,狂人,φ（．．）かきかき■1.これるときにくるよ。朝と昼間はいないかも■2.みんなに合わせるよ■3.投票COはわかりにくいから苦手だよ■4.えっと、えっと。影が薄いってよく言われるけど、ボク、それでも良いんだ。あんまり、おしゃべりとか得意じゃないし…
プロローグ,司書クララ,霊能者,■1.だいたい、21-25時くらいかな。あとは鳩とかでぼちぼちだよ。■2.仮22:30本23:30位がいいかなあ。■3.言い換えがしたい人がいたら、乗ってもいいよ？□4.いろんなことを考えるのが好きだよ。数学とか。独り言が多いけど、気にしないでね。
プロローグ,司書クララ,霊能者,１）１＋０　は　１２）１−０　は　１３）１×０　は　０４）１÷０　は　……割れないよ。どうして割れないんだろう？　０だけ仲間はずれなのかな。そんなのかわいそうだよね。ペーターはどう思う？
プロローグ,司書クララ,霊能者,じゃあ、独りで考えてくるよ。また後でね。
プロローグ,少年ペーター,狂人,Σ(･ω･ﾉ)ﾉ[壁])≡ｻｯ!!こそこそ壁│･ω･）。○（クララさんも来てた。クララさんは頭が良くていいなあ…。難しすぎてボクにはわからないや。と、とりあえず、答えないと…）え、えっと。いちわるぜろかあ･･･。きっとぜろはいちなんかわりたくないっ！っていう感じのいっぴきおおかみなんだよ。たぶん。
プロローグ,村娘パメラ,人狼,ん？なんか背中に紙が張り付いてる。チラシじゃないの。と思ったらその裏にアンケートが書いてあるのね。■1.日が沈む頃から日が変わるくらいまでかな■2.みんなにまかせた！早すぎなければオッケー！■3.ボクめんどくさいことは嫌い
プロローグ,村娘パメラ,人狼,□4.トップシークレット！でも数学は大嫌い！二次関数とか絶対将来役に立たないよ！お昼ご飯まだでお腹と背中がくっつきそうだから調達してくる！またね！
プロローグ,宿屋の女主人レジーナ,村人,さあさ、あんたたちおなかは空いてないかい！
プロローグ,宿屋の女主人レジーナ,村人,【アスパラとスモークサーモンのサラダ】【ヴィシソワーズ】【白身魚のムニエル　茸のクリームソース仕立て】【狼肉のステーキ】【クレームブリュレ】【ホットコーヒー】我が宿自慢のシェフの一品さね！
