プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,行商人アルビン,人狼,さあさ、お立合い、お立合い。大道芸ではないので投げ銭や放り銭はもらわないよ。では、何を家業にいたすかと言えば、手前持ち出したるは、これにある蟇蟬噪(ひきせんそう)四六のハムスター人間の油だ。そういうハムスターはおのれの家の籠にもいると言うお方があるが、そりゃあ薬力と効能の足しにはならん。このハムスター人間のとれるのは、五八十の……って、寝ぼけた男が一人いるだけか、湿気てやがるな。
プロローグ,行商人アルビン,人狼,折角こんな寂れた村まで来たんだし、大儲けして帰らねぇと旅費すら賄えん、ってんだ。田舎にゃどうにもぼんやりした奴が多いようだし、じゃんじゃか売りつけてぇやりましょうかね。へっへっへ。お、宿帳か、失礼しますぜ！ん？変な宿帳だな。■１．主に宿にいられる時間■２．仮決定、本決定の時間■３．なにかやりたいことがあれば□４．自己紹介
プロローグ,行商人アルビン,人狼,■１．主に20：00～02:45てとこかね。他にも不定期で伝書鳩を飛ばしますぜ。悪ぃが、夜が明けたらすぐ寝かせてもらうよ。■２．あっしら行商人の中では、夜明けの一刻前に本決め、その一刻前に仮決め、ってのが普通だな。よって【仮決定01:30本決定02:00】を提案しますぜ。夜も遅いし、もう少し早くてもいいが。■３．あっしからは特に何も。おっと、一応【遺言CO・投票COは可能】とだけ。
プロローグ,行商人アルビン,人狼,□４．あっしは行商人のアルビンと申しやす。ゆりかごから墓場まで、どんなものでも背中の背負子に。しばらく滞在するんでご贔屓に！しかし宿も寂れてやがるなぁ。どっかにカモ……お客様はいないもんかねぇ。
プロローグ,行商人アルビン,人狼,さて、人もいないし、本の読売りの練習でもするかね。「議論のスヽメ」さーてさてさて、今は昔、世にも恐ろしい化け物、人狼に襲われた村のお話ぃ。そんな時はやるべき事が幾つかある。とは言っても賢しい皆々様。しゃんとしてりゃ禁忌に触れる事ぁまずないと思いますぜ。・其の一【禁止行為は必読】こりゃあ基本のキ。いろはのイ。法律を守れない奴ぁ狼以下ですぜ。トップにあるんで今一度確認してみなさいって。
プロローグ,行商人アルビン,人狼,・其の二【突然死はしない】こりゃあ、いろはのロ。赤子だって言えるこって。白ログで、一日一発言しないと、突然死する。自陣営に迷惑がかかるし、相手側だってそんなんで勝っても嬉しかぁない。よっぽどがなきゃ、頑張りな。・其の三【役職希望・初参加は明かさない】入村の時に言われたろ？これも法律ですぜ。・其の四【文献を読む】狼に襲われた村の文献は沢山ある。議論の流れ位は掴んどくと楽ですぜ。
プロローグ,行商人アルビン,人狼,何をすればいいかわからない？【http://wolfbbs.jp/】の初心者講座、用語集なんかが役に立ちますぜ。・其の五【他人を傷つけない】議論以前の問題だな。あっしも育ちぁ好くないが、暴言・人格否定・激情に駆られたナカノヒト発言なんかの類はお天道様に誓ってしやしないぜ。ふぅ、こんなもんか。しかしこりゃ売れそうにない本だね。仕入れ、失敗したかなぁ。
プロローグ,行商人アルビン,人狼,昼時だし、弁当でも売るかね。[弁当の呪い弁当][版権が怪しいキャラ弁当][やきそば弁当]全部500ゲルトだよ。よってらっしゃい見てらっしゃい、買ってらっしゃい食ってらっしゃい！
プロローグ,青年ヨアヒム,占い師,…あれ、ゲルト以外に誰かいる…。珍しいな、こんな世間から見捨てられた村にお客さんだなんて。…いや、商人だから「客」と言うのもおかしいか…。此処は活気が無いからね、商売するには向かない所だと思うよ。でもまあ一応、ようこそ。全ての可能性を失った、見捨てられた村へ。
プロローグ,青年ヨアヒム,占い師,さて、宿帳に記入しておくか。■1.コアタイムは22時～くらいかな。日によってはもっと遅いかもしれないけど、昼に顔出せる時もある。■2.アルビンに追従。■3.特には。投票COはやったことないけど、反対しない。夜明けには必ず立ち合うから、遺言COとかも対応可。□4.僕の名前はヨアヒムだよ。よく目が死んでるって言われるけど、この村で生まれ育ったんだから仕方ないよな。
プロローグ,村長ヴァルター,村人,儂の存在意義が問われる村と聞いて。
プロローグ,青年ヨアヒム,占い師,それでも、この村から出て行かないのは…愛着を持ってる、のかな。皆から見捨てられた村を、僕まで見捨てるわけにはいかないって思うからかも。……似てるんだろうな、僕と。この村に人狼が紛れ込んでるって噂があるけど、人から見捨てられた村が狼によって滅ぼされるなんて、この村にふさわしい末路なのかもしれないな…。
プロローグ,村長ヴァルター,村人,■１．不定期だのぉ。24時くらいには毎日おると思う。開票時にいれるかはその日による。少なくとも本決定時はいるがな。■２．仮0:30本1:30で異論はない。■３．投票CO、遺言COはやってもいいと思うぞ。□４．いてもいなくても余り変わらないと思われる村長じゃ。ヤコブに弟子入りでもしようかのぉ・・。
プロローグ,青年ヨアヒム,占い師,ああ、おじさんこんにちは。……一応、外から来た人がいるから「村長」って呼んでおこうか。それにしても、この村で村長をやってるなんて、おじさんも物好きだよな。
プロローグ,行商人アルビン,人狼,おお、人がいたいた。ヨアヒムさん、こんちはー。（亡霊みたいな人だな…）あれ、ここ、「希望の村」じゃねぇんですかい？おっかしいな、地図を見間違えたかな…？おう、村長さんかい？結局ここはなに村なんです？まあどうぞ良しなに良しなに。役場の机とか、古くなってません？カタログもありますぜ。ほら、マホガニーのデスクが今ならたった50万ゲルト！村長（？）たるもの常に最高級品で飾らないといけゃせんぜ。
プロローグ,村長ヴァルター,村人,おぉ、いい品じゃのぉ。じゃが、儂にはもう資産と呼べるものは無いんじゃよ。食料も危うい。秋まで持つかどうか。後、希望の村はこことは反対方向じゃな。
プロローグ,神父ジムゾン,村人,おや、このような村に商人がやってきたのですか。いらっしゃい。村人以外の者など久しぶりに見ましたよ。ふふ、誰一人立ち寄らないような所ですから、僥倖です。
プロローグ,神父ジムゾン,村人,宿帳に記入しておきましょう。■1.11:00～18:20　23:00～あたりでしょうか。申し訳ありませんが、私も夜が明けたらすぐに就寝させていただきますね。■2.皆さんに追従しておきますね。■3.私は特には。誰か一人でもやりたくないと言ったらそれはやらない、でいいと思いますよ。□4.一応神父をやっております。最近お茶を立てるのに嵌っておりますが、どなたか一服いかがです？
プロローグ,ならず者ディーター,狩人,ハムスター者のディーターだ。よろすく。
プロローグ,神父ジムゾン,村人,一応、用語の解説もしておきましょうか。▼：吊り第一希望　▽：吊り第二希望●：占い第一希望　○：占い第二希望■：議題　□ネタ議題　【　】：強調したい事柄@数字：残り発言数　CO：カミングアウト。能力者だと公開する事。FO：フルオープン。初日に能力者が全員名乗り出る事。　GJ：グッジョブ。狩が護衛成功したらこう言ってあげましょう。LW：ラストウルフ。最後に残った狼の事。
プロローグ,行商人アルビン,人狼,村長>>17 おっと、そりゃあ残念……って、村長さんがそんな具合でこの村、大丈夫かい！？間違ってなんだか陰気な村に来ちまったなぁ……。おお、神父さんかい。昔っから金を持ってるのは生臭坊主と決まってら。どうだい？この金の神像。教会のハクぅつけるにゃ持って来い！神教・耶蘇教・ザビー教。なんだって対応しやすぜ！
プロローグ,ならず者ディーター,狩人,■1.２３時くらいから更新頃■2.２５時～２６時頃■3.俺はめんどいからやらんけど、使いたい人はどぞ。□4.お、俺の油が･･･
