プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,霊能者,び、びっくりした！！！もー耳痛い・・・鼓膜破れるかと思ったよ！突然何叫んでるん？ところで何かの選挙があると聞いたんだけど、ゲルトちゃんもそれで来てんの？
プロローグ,シスターフリーデル,霊能者,はれ？ゲルトちゃんの背中に何か貼ってあるな。んー■1.出席できる時間帯■2.仮/本決定の希望■3.やりたい事、やりたくない事□4.自己紹介
プロローグ,シスターフリーデル,霊能者,■1.主に夜。２１時前後から、夜明け後少々くらいになるかと■2.仮２３：１５　本２３：４５くらいかな■3.生存中の人は１日１回独り言で、自分以外の誰かに投票して、それをエピで集計するという何かを選ぶ遊びをしたいなとか思ってます。何を選ぶかはプロ中に決められればと。やっぱ村長？それとも神セブン？□4..o0(こ、これはまだキャラが定まってないので待って・・・ごにょごにょ）
プロローグ,シスターフリーデル,霊能者,何かのお役に立てばと、遠くの村から貰って来ました。《記号、用語解説》●／○：占第一／第二希望▼／▽：吊第一／第二希望▲：襲撃■：議題　□：任意orネタ議題★：特定の個人、または指定した相手への質問　☆：返答【】：強調　@：残り発言数　>>：アンカー
プロローグ,シスターフリーデル,霊能者,白：人間黒：狼白確：占いなどにより、人間（占い師、霊能者、狩人、狂人含む）であることが判明した人。占い師や霊能者も確定すれば、白確といえる。吊り：処刑　CO：カミングアウト　使用例：【占COです】←自分は占い師であることを宣言している。逆に【非占CO】は占い師でない事を宣言している。
プロローグ,シスターフリーデル,霊能者,GS：グレースケール　使用例：　黒：尼＜者＜羊＜＜＜青＝樵：白　黒に近い人ほど狼だと見ている。この場合、青と樵は同じくらい白く見えていて、羊と青は相当白黒の判断が離れている。SG：スケープゴート　狼が自分の身代わりとして、狼に仕立て上げる人。または、仕立て上げられた人。LW：ラストウルフ　最後まで生き残っている狼
プロローグ,シスターフリーデル,霊能者,では、僕もゲルトちゃんと一緒に寝るので、失礼。ふあ、ねむいな・・・
プロローグ,負傷兵シモン,人狼,た、助かった…人里にたどりつけた…行軍中に凶暴なスライムに襲われたのであります。隊はバラバラ散り散りになり、気づいた時には一人でありました。
プロローグ,負傷兵シモン,人狼,■１．本官は夜明け前後は在席する所存です。■２．と３．投票ＣＯ等方針や締切を集会が始まる前に取り扱うのは好まないであります。フリーデル女史の３．のような純粋な遊びなら良いのであります。
プロローグ,宿屋の女主人レジーナ,占い師,選挙ときいて！
プロローグ,宿屋の女主人レジーナ,占い師,会って食事をふるまうアイドル、ＲＧＮ４８（年齢層的な意味）に清き一票を待ってるわよ！シモンもしけた顔してないでこれでも食べて元気だしなさいよ。[カニ玉][ギョウザ][青椒肉絲][炒飯][フカヒレスープ]たくさんあるからどんどん食べるのよ！
プロローグ,木こりトーマス,村人,おいどんはトーマス。決して機関車ではない。そこよろしく。
プロローグ,木こりトーマス,村人,■1.不定期だ。■2.できるだけ村に合わせるぞ。安心してくれぃ■3.特にこれというのはないけど、俺、体弱いから体力つかうことはしたくないなー。□4.ガチムチ兄貴トーマスだが、体は弱い。そこよろしくじゃ、出かけてくる　ﾉｼ
プロローグ,神父ジムゾン,狂人,神父が村長ってのもアリだと思いませんか？
プロローグ,神父ジムゾン,狂人,■1.昼はいたりいなかったり。夜は21時ごろから本腰入る感じで■2.余裕もって仮23：00/本23：30くらいがいいですね。更新時間にバタバタするのはあまり好みじゃないので■3.始まってからで十分でしょう。□4.神父の仕事というのは割りと孤独なものです。自己ＰＲできるようなものは持ち合わせてないですね、悲しいですけど。
プロローグ,村長ヴァルター,村人,ダウト＞ジム太郎【俺がほんとの村長だＣＯ】悪いな、ジム太郎。
プロローグ,村長ヴァルター,村人,■1.不定期だ。でもこう見えてまだお子ちゃまなので夜更かしは得意でない。■2.仮23時本23：30とかでいい気がするな。■3.特にないな。
プロローグ,村長ヴァルター,村人,□4.「悲しみの村」村長ヴァルターだ。この村が本当の夜明けを迎えるまでには「喜びの村」に変わるよう力を尽くしたいと思っている。手始めに、俺の皆への愛情を示すため全員に愛称をつけていくつもりだ。「おま、ちょ、変な名前つけんな！」てことがあったら村の投書箱にクレームを入れるか、小学校体育館の済みで泣きながら体育座りしといてくれ。いつか見つけに行くから。
プロローグ,村長ヴァルター,村人,ということで後ほど来る。今夜スタートするかな。するといいな。この村の民は素行がいいからな。フリたんの優しい心は特に際立っているな。素敵だぞ、フリたん。ではまた。
プロローグ,パン屋オットー,狩人,なんだか、選挙があるって？小麦の生産農家と仲買人と運送業者の組合をバックに付けた僕に負けはないな……ビバ組織票。
プロローグ,パン屋オットー,狩人,■1.20～25時くらい。■2.仮23時/本24時くらい。■3.特に希望はないよ。
プロローグ,村長ヴァルター,村人,ふむ、選挙と言うのは、先日役場にお知らせが送られてきた「悲しみの村　Ｎｏ．１アイドル選挙」のことかな。俺はもちろん村長であるのでコミッショナーとして客観的スタンスからあの子が可愛いこの子がイケてるなどと好き勝手言う所存だ。皆、頑張るがいいぞ。
プロローグ,パン屋オットー,狩人,…なんだ、アイドルか。村長がついに不信任案でも提出されて、後釜を決める選挙かと思ったよ。
プロローグ,村長ヴァルター,村人,オト蔵、残念ながら俺はどこぞの国の首相と違って、そんなヘマはしないんだ。「そのうち辞めますよげへへがふふ」とか思わせぶりなことを言って皆を揺さぶったりもしないぞ。ついでに突然死もしないと誓っとく。
プロローグ,司書クララ,村人,選挙ね、勝つにはまず有能な秘書が必要性なのではなくて？ そう、眼鏡をかけていて、美人、その上優しく気が利く、誰かみたいな。［...は何か期待するような眼をしている］
プロローグ,司書クララ,村人,とりあえず、また後に顔出すわ。
プロローグ,神父ジムゾン,狂人,アイドル選挙でしたか、ではわたｓ・・・ｹﾞﾌﾝｹﾞﾌﾝジム太郎という呼び名はなかなか新鮮でいいですね。和洋折衷的なおしゃれ感と「古新聞」「旧型新幹線」「サントリーニューオールド」のような矛盾っぽい響きが気に入りました。
プロローグ,パン屋オットー,狩人,…まあ、神職についてる男性アイドルがいても良いんじゃないのか。三十～四十代で、農業やってるアイドルグループもいることだし。
プロローグ,負傷兵シモン,人狼,９人か…故意の夜明け直前飛び入りで１０人村は好まないから、１０人目でも気にする事なく入村願う次第です。
プロローグ,負傷兵シモン,人狼,宿>>12一宿一飯のお礼にRGN48に一票を投じるのであります。
プロローグ,負傷兵シモン,人狼,村長選挙は現職に新人２人が挑むでありますか。詳しそうなクララ女史にお訊きしますが、本官も投票権を頂けるでありますか？
プロローグ,羊飼いカタリナ,村人,選挙！！選挙だったらきっとうぐいす嬢がいりますね！
プロローグ,羊飼いカタリナ,村人,あれ、アイドルの選挙？それとも村長選挙かしらん。草原で慣らしたこのびせいで、候補者のチャームポイントを高らかにうたいあげますよっと。てて、10人目なのね。人数見ないで勢いで入っちゃった。ひとが増えると良いなぁ。
プロローグ,負傷兵シモン,人狼,うぐいず嬢も来られて本格的に選挙戦であります。立候補も未だ受けつけているようであります。
プロローグ,旅人ニコラス,村人,あの…こんばんは。生き別れの兄弟に会う為、ムー○ン谷を目指して旅をしております。旅人のニコラスと申します。Σえ…ここは「悲しみの村」…ですか。あぁ…僕の方向音痴が災いしてしまいましたね。。。ふぅ、夜も遅いですし、体は筋肉痛、食料も調達しないといけませんね。しばらくこの村にご厄介になっても宜しいでしょうか？
プロローグ,負傷兵シモン,人狼,>>4でフリーデル女史が提案された独り言投票は、１日目は村長選挙、２日目はアイドル選挙で良さそうでありますか？
プロローグ,仕立て屋エルナ,村人,なになに、選挙だって！村長選挙のためのスーツ、アイドル選挙のための衣装、ご注文は是非うちに！
プロローグ,羊飼いカタリナ,村人,■1.日中は不定期、夜は21時～25時■2.仮23時15分、本23時45分くらい？■3.とくには思いつかないけど、面白い事なら大歓迎！カタリナリサイタルとかやってもいいのよ？ボエ～
プロローグ,負傷兵シモン,人狼,羊>>39葡萄園でリサイタルを開けるのはアイドル選挙の勝者のみであります。
プロローグ,パン屋オットー,狩人,ボエ～……か。……取り敢えず、カタリナはアイドル選挙には出れそうにないことが判ったね。
プロローグ,羊飼いカタリナ,村人,□4.羊飼いのカタリナですの。あるばいとで、うぐいす嬢もやってますのよ。でも、選挙がないと暇なので、別のあるばいとしてますの。「毎度おさわがせしております、ちり紙交換～　ちり紙交換～」っていうのとか、「やきいもぉおおお～」とか、「わらびぃいいい～もちぃいいい～～」とか。そんな感じですの！
プロローグ,木こりトーマス,村人,選挙の日には、俺は投票を見守る係になろう。不正をしたら、このプラスチック製の斧で叩き切るからな。村長が。
プロローグ,仕立て屋エルナ,村人,■1.21時半くらい～24時半くらいだね。昼は議事追えるかもだけど、発言はムリだな。■2.希望は仮23:15、本23:45くらい？でも23時台ならいつでも対応可能だよっ。■3.みんなが楽しいと思える村になればなんでも！□4.選挙となればあたしもはりきっちゃおう！みんな、作ってほしいものがあったらどんどん言ってね。出来るだけお客様のニーズに合った服をご提供いたしますよっ！
プロローグ,羊飼いカタリナ,村人,>>40 シモン∑な、なんですって！！それは……お前のマイクはおれのもの、おれのマイクもおれのものスピリッツで立候補しないといけませんかしら。>>41 オットー立候補しようと思ったらフラグ折れてる！！くきいい
プロローグ,青年ヨアヒム,人狼,ごめんなさいぃ…僕なんかが選挙権持っててごめんなさい…。
プロローグ,木こりトーマス,村人,>>44　エルナじゃあ、俺の上着作ってくれ。寒いんだよ・・・
プロローグ,シスターフリーデル,霊能者,みなさんこんばんは　[壁]_･)ﾁﾗｯ選挙盛り上がってますねー
プロローグ,旅人ニコラス,村人,あ、えと、アンケート…ですか？ゲルトさんは人間掲示板か回覧板なんでしょうか？人間掲示板があるなら人間椅子とかも存在しそうですね。うーんなかなかに個性的な村ですね。■1.夜中とかが多いかもしれませんが不定期です。■2.仮 23：00/本 23：30時くらいでしょうか。■3.特別ありません。何事も経験でしょうか…。□4.方向音痴の旅人ニコラスです。　　なぜ独り者はハーモニカやオカリナを
プロローグ,旅人ニコラス,村人,吹いたり　　ギターを背負っていたりするのか僕には不思議でなりませんが　　ロックというものなんでしょうか…。難しいものですね…。
プロローグ,負傷兵シモン,人狼,樵>>43探知されにくいプラスチックアックスをお持ちとは、トーマス氏は退役軍人でありますか？
プロローグ,仕立て屋エルナ,村人,>>47 トマあれっ、トマってその格好すきでやってるのかと思ってた。りょーかいだよっ、明日までに作るから、好みの色とか柄とかあったら教えて。
プロローグ,神父ジムゾン,狂人,皆さんお集まりのようで何よりです。楽しくなってきました。それにしても神父からアイドルとか超展開ですね。面白そうなので一応形だけ名前を登録させていただきましょうか。
プロローグ,パン屋オットー,狩人,>>45羊…いや、出ればいい。接着剤とヤスリで、折れたフラグ直しておいたから。直した結果↓Re>>41「ああ、確かにカタリナの美声ならアイドル選挙には出てもおかしくないかもな…」
プロローグ,旅人ニコラス,村人,え…この街は選挙期間なんですか。選挙があるって素晴らしいです！え…旅人も参加していいんですか？もちろん立候補ではなく（アイドルに）投票する方です！
プロローグ,シスターフリーデル,霊能者,>>36　旅人さんどうぞ、どうぞ。よければ選挙にもご参加下さいませ。>>37　兵士さんその案乗りました！
プロローグ,負傷兵シモン,人狼,服>>44本官も軍服の製作をお願いするであります。
プロローグ,青年ヨアヒム,人狼,■1.よっ…夜です。昼間はほぼ来れないかもしれません…ごめんなさいっ！■2.仮2315本2345とかがいいです。あ、でも皆さんに合わせますごめんなさい■3.と、とくにありませんごめんなさい□4.ニートでごめんなさい。ふらふらしててごめんなさい。穀潰しでごめんなさい。というかもぉ…うまれてきてごめんなさい。
プロローグ,旅人ニコラス,村人,屋>>54なんかパン屋さんから気のせいかモデラーの臭いが…気のせいですよね。修>>56あぁ、シスターありがとうございます。お名前は…フリーデルさんというのですね。エーデルワイスのように白くお美しいです。
プロローグ,仕立て屋エルナ,村人,>>57　シモ軍服かぁ。うん、作ったことないけど頑張ってみるよっ！お客様のニーズにこたえる、って言っちゃったしね。なんか希望があったら教えて！そういえばトマもシモも、上着着てるとこ見たことないなー、責任重大だねあたし。
プロローグ,羊飼いカタリナ,村人,>>54 オットーなっ……！！オットーさんってとっても良い人なんですのね。ありがとうございます！私、もう少し落ちついたら、本格的に歌唱力を磨くために都会に行くんだ……！ニコラスさんとエルナさんとヨアヒムさんがいらっしゃいましたの。こんばんわーい！よろしくお願いしますね。 
プロローグ,シスターフリーデル,霊能者,>>58お兄ちゃん早く働いてね☆.o0(無茶振りごめん！） 
プロローグ,負傷兵シモン,人狼,■村長選挙　立候補者　届け出順ジムゾン　教会所属　新人ヴァルター　愛称党　現職オットー　組合連合推薦　新人■アイドル選挙　立候補者　届け出順ＲＧＮ４８　レジーナジム太郎　ジムゾンちり紙交換　カタリナ
プロローグ,木こりトーマス,村人,>>51　シモンよくわかったね。病弱なのがバレて、退役したんだよ。プラスチックいいぜ。軽いから。>>52　エルナ明日にできるならありがたい！花柄とかがいいな。華やかな感じ？レースも忘れずに頼むよ
プロローグ,シスターフリーデル,霊能者,>>59褒めて何も出ませんよ？つ（クッキー）（ダージリンティ）
プロローグ,旅人ニコラス,村人,青>>58ヨアヒム君、もっと自分に自信を持っていいんですよ。ニートだろうとお仕事頑張り過ぎて汽車に飛び込んで死んでしまっては意味ないんですからひろ○きさんだって命をかけるに値することは何もないと……と言いつつも僕もあまり人の事言えませんね（笑）
プロローグ,少女リーザ,人狼,こんばんわ！そんちょーのリーザです！リーザがそんちょーだから皆リーザのいうこときかなきゃだめだよ！
プロローグ,青年ヨアヒム,人狼,>>62うう…ごめん…。こんな汚点しかないような人生歩んでる底辺人間が兄でごめん…。
プロローグ,木こりトーマス,村人,>>65　フリΣ(´□｀ )でてきた！？(´～｀)ﾓｸﾞﾓｸﾞ・・・ｽﾞｽﾞｰ　うまいなぁ（遠い目
プロローグ,木こりトーマス,村人,>>58　ヨア生きてるだけで丸儲け。とは良く言ったもんだ。生きてればいいことがたくさんあるからな。生きろ
プロローグ,負傷兵シモン,人狼,[トーマス氏が真っ先に買収されてるぞ…]
プロローグ,神父ジムゾン,狂人,>>67見たらもうリーザ村長でいい気がしてきました
プロローグ,老人モーリッツ,村人,お、こんなところにクッキーとは、中々気の利くやつもおるようじゃの。[...はクッキーを平らげた]
プロローグ,羊飼いカタリナ,村人,>>65 フリ出てるー！美味しそうなものが出てる！>>60 エルナエルナさんは仕立て屋さんなんですのね。責任重大な任務を負っている（not裸的な意味で）ことですし、お時間のあるときでいいのですけど。くーるびずなお洋服を作っていただけませんか？この格好で夏を迎えるかと思うと、もうそれだけでくらくらですの……。
プロローグ,木こりトーマス,村人,>>59　ニコそういえば【モデラー】ってなんだ？モデルの足見てハアハアする追っかけのことか？
プロローグ,旅人ニコラス,村人,羊>>61こんばんはカタリナさん。しばらくの間、宜しくお願いします。カタリナさんはアイドルを目指されているんですね。対抗は………濃っ！が、頑張ってください！
プロローグ,シスターフリーデル,霊能者,あ、僕もアイドル選挙に出ようかな。そうですね。キャッチフレーズは・・・「暴食、色欲、強欲、憂鬱、憤怒、怠惰、虚飾、傲慢」で七罪？
プロローグ,青年ヨアヒム,人狼,>>66い、いえいえ。ニコさんは素晴らしいと思いますよ…。自立して旅をしながら生きているんですから。僕なんて…妹に養ってもらわなきゃ明日もわからない日々…。ごめんなさい…。>>70ありがとう…トマ…。頑張って生きるよ僕。
プロローグ,少女リーザ,人狼,リーザそんちょーだから皆の質問にはちゃんと答えるよ！■1多分21時以降寝落ちするまでかなー♪■2 仮2315 仮2345 とかいいよね♪■3 あいどるっていうのもおいしそうだからリーザが貰うかも！
プロローグ,負傷兵シモン,人狼,服>>60耐水性が１番重要であります。保温性も良いと助かるのであります。よろしくお願いする次第です。
プロローグ,ならず者ディーター,村人,zusa-
プロローグ,パン屋オットー,狩人,>>74羊その頭巾を取れば、割と涼しいんじゃないだろうか。アイドルになるなら、頭巾とって、横顔とかも見えたほうがいいだろうしね。>>75樵なんだろうね。僕もよく分からない。>>77修８個あるよ！？
プロローグ,仕立て屋エルナ,村人,>>64 トマトマは可愛いのがお好みなんだね？分かった、あとで生地探してみるっ！>>80 シモ分かった。さすが、デザインより質を重視だねっ。>>74　リナくーるびずね、りょーかいっ。なるべく早めに頑張るよ。わーい、フルメンだ、みんなよろしく！
プロローグ,羊飼いカタリナ,村人,>>79 リーザ∑リーザちゃん、本がない本が>>76 ニコよろしくお願いしますですの！はもにかとっても得意そうですの。お歌も上手そうですし、今度是非聴かせていただきたいですの。対抗……ッ、が、がんばりますの……っ！！ありがとうございます。ふふ。
プロローグ,シスターフリーデル,霊能者,リナさんクッキーどうぞって！長老様が完食してた！リーザ村長カワイイｗ
プロローグ,旅人ニコラス,村人,樵>>75樵さん…トマさんというんですね宜しくお願いします。プラモデルやフィギアにあんなことやこんなことをする人ですよ。たまにコスプレの衣装や小道具なんかもあんなことやそんなことができるみたいです。色んな意味でオットーさんは【職人】なんですね。…僕の目が間違っていなければ！！！
プロローグ,シスターフリーデル,霊能者,>>82 パンやさんしまった！ｗ.o0(何かが多い・・・なんだろう？？？）
プロローグ,負傷兵シモン,人狼,リーザ女史は両選挙に立候補でありますか。ジムゾン氏はアイドル活動に専念するでありますか？選挙工作をされてたフリーデル女史はアイドル選挙に立候補でありますか。そろそろ立候補受付は終わりなようであります。
プロローグ,旅人ニコラス,村人,修>>77Σえっ…シスター…エーデルワイスの様にりんと白く輝いていると思ってたのに…そのキャッチフレーズは・・・ギャップ萌えです！
プロローグ,シスターフリーデル,霊能者,「傲慢、嫉妬、憤怒、怠惰、強欲、暴食、色欲」で七罪か・・・八罪にしようそうしよう
プロローグ,少女リーザ,人狼,>>84リナ姉本??絵本??リズの絵本あげようか??でもいっぱいはダメ!!2さつまでならえほんあげるよ!!それと、仮2315 本2345にてーせーしますっ♪
プロローグ,老人モーリッツ,村人,わしは一番ピチピチギャルに投票するぞい！
プロローグ,パン屋オットー,狩人,ああ、ディーターか。どうしたのさ、いきなりずっこけて滑ってきて。>>90修はるか昔の八罪なら、さっきのでいいみたいだね。……いやまあ、どっちにしろアイドルとしてどうなのかと思うけど。小悪魔系…にせよ、暴食はアイドルとしてどうなのだろうか。いやでも、大食いでも太らない娘いるしねえ…。
プロローグ,老人モーリッツ,村人,■1.21:00頃～1時ごろ■2.23時前後ならいいぞい■3.やりたい事→狼をぶっ殺す　　やりたくない事→FO□4.得意技はかめはめ波じゃよろしくの
プロローグ,仕立て屋エルナ,村人,さてと。盛り上がってるとこ悪いんだけど、今まで注文あった分の生地を見繕ってきたいからいったん離席するよっ。夜明け周辺には戻れるはず。また後でねー！
プロローグ,シスターフリーデル,霊能者,□4.村の聖堂で働いてますフリーデルです。性格が毎日変わりますが、きっと見えない八つの自分と戦ってるせいです。.o0 (という無茶な設定にしてみました。出来るのか？僕ガンバレ）
プロローグ,神父ジムゾン,狂人,兵>>88　どちらかというと村長選挙のほうに専念してみたいですね。地味な私にはアイドルなど向いてなさそうですし。ヨアヒム>>　なにかお悩みのようでしたら私の教会に遊びに来てください。椅子に座ってボーッとしてるだけでも心が休まりますよ
プロローグ,少女リーザ,人狼,>>92おじいちゃん！リズはぴちぴちがるのそんちょーさんだよ!!だから、きよきいっぴょーをお願いね♪
プロローグ,旅人ニコラス,村人,樵>>75僕もアイドルオタクのはしくれとして言いますが…足じゃないです！アイドルのメンバーが卒業してしまう時「卒業しちゃ…やだよぅ」と卒業するメンバーに言うメンバーの姿にいい子達なんですとか涙するのが真のアイドルオタクだと僕は思います！ピュアなんですよオタクって。.oＯ（僕は二次元派なので以外と冷静にんなわけねーんなわけねーなんて思うんですけどね）
プロローグ,負傷兵シモン,人狼,■村長選挙　立候補者　届け出順ジムゾン　教会所属　新人ヴァルター　愛称党　現職オットー　組合連合推薦　新人リーザ　しんとうひらがな　しんじん■アイドル選挙　立候補者　届け出順ＲＧＮ４８　レジーナちり紙交換　カタリナおいしそう　リーザ七罪八罪　フリーデル
プロローグ,村長ヴァルター,村人,ダウトだ＞リザリザ【だから俺が村長なんだってばＣＯ】しまいに泣いてみせるぞ。1票のためなら。しかし、アイドル選挙と村長選挙。なんだか騒がしい村だな。しかもフルメンバー。あと1個くらい選挙あってもいい気がしてきたな。
プロローグ,村長ヴァルター,村人,ちなみに個人的には今集計なんかしてるシモにゃんがアイドルに一番向いてる気がするんだな。実は君萌えキャラだろう、シモにゃん。俺は知ってるぞ。なぜなら村長だからな。
プロローグ,シスターフリーデル,霊能者,>>89 旅人さん萌えられた！ｗ>>93 パンやさん有りのままの自分を曝け出す自然派アイドル目指してますの♪
プロローグ,羊飼いカタリナ,村人,>>82 オットーさん頭巾……取れば、少しは涼しくなるのですけど。今度はちょくしゃにっこうがじりじりしますのよね。麦わら帽子とかがいいのかしら。>>91 リーザちゃんわあ、絵本！？わたし絵本が大好きなんだ。もらっちゃったらリーザちゃん読めなくなっちゃうし、貸してもらえたらうれしいな。ありがとう！
プロローグ,神父ジムゾン,狂人,フリーデルさんはアイドルというより最近の少し邪道っぽい少年漫画の主人公みたいな方ですね、しばらく同教会で働いていましたがはじめて知りました。.oＯ(この村キャラ立ちすぎでもうおなかいっぱいだよ・・・)
プロローグ,羊飼いカタリナ,村人,>>92 モーリッツさんぴ、ぴちぴち……？ＨＡＴＯＹＡのお魚みたいな……ってことはないですわよね。じゃあえあろびっくすとかした方がいいのかしら。（うんしょ、うんしょ……>>100 シモンさんちり紙交換ばっかりしてる子じゃないですの。歌唱力には自信がありますのよ！（ぐっ）
プロローグ,旅人ニコラス,村人,神>>97なんと…村長選挙とアイドル選挙両方立候補ですか神父もシスターもなかなかに熱いですね！長>>101村長のヴァルターさん…ですね。しばらくこの村にご厄介になります旅人のニコラスです。宜しくお願いしますね。
プロローグ,村長ヴァルター,村人,モリっちは若い子が好きなのだな、頼もしいものだ。十分元気そうだし、今年の年金はモリっちはいらなそうだな。>>105ジム太郎何を言ってるジム太郎。君も嫌いなほうではないだろう。>>28などノリノリであるではないか、フフフ。
プロローグ,木こりトーマス,村人,>>86　>>99　ニコなるほどなー。卒業するアイドルの涙。見送るアイドルの涙。実に美しいね！友情はいい物だよ。オタクはぴゅあなのか。それは知らなかった・・・。モデラー…プラモデルは最近老眼で細かい作業ができないからな。オットーは若いんだな。羨ましいぜ。
