プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,人狼,平和な村なら人狼なんているはずないわよね。明日からエピローグかしら？
プロローグ,青年ヨアヒム,村人,人狼って人を食べるんですよね？なんてことを！食べる（齧る）のは親のスネが一番じゃないですか！！
プロローグ,青年ヨアヒム,村人,鳩からだよ。親に頼んで隣村からこんなの貰ってきました。■１．参加可能時間帯■２．仮・本決定希望時間■３．投票COの可否、やりたい作戦など□４．自分のアピールをしよう
プロローグ,青年ヨアヒム,村人,■１．だいたい21:00～25:00ぐらいかな■２．仮23:00・本24:00■３．投票COは面倒だから、やりたくないかな。後は好き嫌いなしです。□４．自分の部屋でのんびりしていたいけど、働かないとお墓に直行！？さて、また自室に戻りますね。
プロローグ,村長ヴァルター,狩人,暑い日ばかり続くようだが、人も暑さのあまりにおかしくなるのか？■１．９：００～１７：００　２２：００～２４：３０メイン■２．仮２３・本２４ぐらいで■３．Fo希望だけど、皆にあわせる。□４．皆が集まるまでのんびりするかな
プロローグ,神父ジムゾン,村人,108といえば仏教でいう煩悩の数ですね。
プロローグ,神父ジムゾン,村人,そして煩悩とは何かと調べてましたらこんなものを発見してしまいました。つ【煩悩ガールズ】
プロローグ,神父ジムゾン,村人,総数は「煩悩の数」である108人（後に1人追加、ニューハーフ8人、AV女優数名を含む）。「世界でも例の無い」巨大ユニットとしてギネスブックへの申請が行われている。 これに因んで2005年10月8日にデビュー、同年12月31日、「除夜の鐘と共に」解散した。 
プロローグ,神父ジムゾン,村人,私は全く知りませんでした。ええ。
プロローグ,神父ジムゾン,村人,■１．23:00～25:00メインです。■２．仮23:15・本23:45■３．しても結構ですが、夜明け後に説得できるかどうかでしょう。無記名ではあまりしたいとも思いません。□４．煩悩なんて捨て去りなさい。全部教会でいただきます（ぇ
プロローグ,村娘パメラ,村人,こんばんわんこ。１０８の聖なる鐘が響きますように。
プロローグ,村娘パメラ,村人,■１．基本的に夜。■２．仮23時本24時■３．投票COは・・・利点が思い浮かばない。□４．鐘がなる頃に年越し蕎麦食べないと！
プロローグ,少年ペーター,村人,108人いる！
プロローグ,少年ペーター,村人,108人編成だと人狼何人なんだなんだ？それによって作戦が色々変わるんだぜ！ちょっと必勝法考えてくるりらりら～！刮目して待ってろ！
プロローグ,少年ペーター,村人,閃いた！まずゲルトを白決め打ちするというのはどうダダダ？占を使わずに白確定が得られるという画期的な新戦術！オイラ賢いアッタマいい～！わは。わははは！どうだ！みたか！ペーターは賢しいわねって母ちゃんによく褒められてるんだぜ！
プロローグ,木こりトーマス,村人,暑いぞ・・・・。
プロローグ,少年ペーター,村人,あ！よくわかんないけど答えないとだめなのか？かわいい少年だから見逃してくれねーのか？レ・ミゼラブルだな！ ■１．夜。オイラがいるときそれ即ちコアタイム！■２．仮23時本24時■３．投票COって基本全員自吊りに併せてどうのこうのだっけか？んんーまあ、3日目くらいならやってもいいかも知んないけど、どうせ反対多数とオイラは予想した！
プロローグ,村長ヴァルター,狩人,かなり村人集まってきたな。もうすぐ夜明けを迎えることができるかもしれないな
プロローグ,ならず者ディーター,人狼,こんな平和な村に人狼なんているわけねーよな。みんなおおげさだぜ
プロローグ,ならず者ディーター,人狼,■１．基本的に夜だな。夜更かしはお肌に悪いから25時くらいには寝てしまうと思うけどな■２．仮23時、本23時45分くらいでどうだ？■３．みんながやりたいようにやればいいさ□４．この村、やけに男が多いよな。これから来るのか？
