プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,仕立て屋エルナ,狩人,ふーん・・・人狼ねえ。そんなモンが、この辺に出るってのは本当かい？俄かには信じがたいね。
プロローグ,仕立て屋エルナ,狩人,まあ、そんな事は今はいいか。・・・ん？なんだいこの不自然な紙切れは？・・・『アンケート』？■１．参加時間■２．仮・本決定希望時間■３．戦法等で何か言う事があれば□４．自己紹介
プロローグ,仕立て屋エルナ,狩人,まあ、せっかくだし答えてみるか・・・■１．20時頃～23時前くらいには大体いるかね。運が良ければ早朝にも顔を出せるけど、深夜帯には来れないね。基準時前後には、極力いるようにするよ。■２．仮21:00本21:30くらいかね。余裕を持った方がいいと思う。■３．特になし。あえて言えば、個人戦よりまとめ制の方が好きってくらいだね。
プロローグ,仕立て屋エルナ,狩人,□４．見ての通り、仕立て屋を営むお姉さんだよ。・・・ちょっとそこのあんた、今あたしの事「お兄さんの間違いだろ？」って言わなかったかい？殴るよ！？さてと、あたしは今から布仕入れてこなきゃならないから、ちょっと出掛けてくるさ。あたしがいない間に誰か来てくれてると嬉しいんだけどねえ。
プロローグ,司書クララ,狂人,あ、エルナちゃんだ。やほー。
プロローグ,司書クララ,狂人,人狼ねぇ。いやな噂も聞くし、用心するに越した事はないよぅ。えーと、アンケートね。■１．活動時間は20～25時ってところ。それ以外の時間はムー（注：伝書猫）を使いに走らせるわ。■２．とりあえず21:00／21:30でいいと思う。あとからまとめ役の都合にあわせて調整すればいいと思うよ。
プロローグ,司書クララ,狂人,■３．よくぞ聞いてくれました（キラーン☆）わたくし、ローラー反対委員会第※番会員なのです！え、聞いたことない？ふふふ、まだまだですのね・・・（広報が）。というわけで、いかなる陣形だろうとローラー反対。ん？投票非CO？有効性よくわかんないから任せるよ。□４．役場で書記官やってますクララです。司書？図書の貸出係もやってるし、そう呼んでもかまわないよぅ。
プロローグ,旅人ニコラス,人狼,任務、了解。
プロローグ,少女リーザ,村人,おはようございます！
プロローグ,少女リーザ,村人,わぁ珍しい！ゲルトお兄ちゃんが起きてるね。じんろー？じんろーって、おとぎ話に出てくる、あのじんろー？…え？とりあえず、この紙に書いてある質問に答えればいいの？わかったー。■１．リズはお日様の出ている間は元気だよ！夜は…うー、日が替わるまでなら、起きてても大丈夫かなぁ。
プロローグ,負傷兵シモン,人狼,足痛いよ ママン！
