プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,村人,人狼なんていゆわけないよのさ。
プロローグ,神父ジムゾン,村人,ジムロンなんておるわけないやん。みんなおおげさやなあ
プロローグ,羊飼いカタリナ,村人,寒い
プロローグ,旅人ニコラス,人狼,海の幸がうめーら？
プロローグ,村娘パメラ,占い師,牡蠣が食べたい。そうだ鍋をしよう。[…は土鍋につゆを沸かし、具材を放り込み始めた。]
プロローグ,羊飼いカタリナ,村人,鍋はいいねえ。料理下手でも格好がつく。[…はその鍋にチョコレートを投入した。]
プロローグ,神父ジムゾン,村人,闇鍋パーティやん！[…はその鍋にハバネロを投下した]
プロローグ,村娘パメラ,占い師,どうしてこうなった。ちょっと早いけど、今日のお昼は闇鍋ね。みんなも食べていいわよ、どうぞどうぞ。具材の持ち込みもまだまだ待ってるわよ～。
プロローグ,少女リーザ,村人,リーザ、甘いもの大ちゅきよのさ。[…は鍋にシロップを投入した]
プロローグ,ならず者ディーター,村人,鍋か、いいねえ[…はだし昆布を投入した]
プロローグ,少女リーザ,村人,人が集まゆのが早くて嬉しいわのよ。フユメンになゆといいな。
プロローグ,村長ヴァルター,人狼,おや、お昼は鍋かい？それにしては甘い香りが漂っているような…
プロローグ,少女リーザ,村人,そよそよお昼ご飯食べゆわのよ。[…は鍋を一口食べた]
プロローグ,少女リーザ,村人,アッチョンブリケ！
プロローグ,村娘パメラ,占い師,みんなひどいわwwww>>11ディーター、貴方は私の癒しよ……(今更だしの味なんてしないけど)>>13いらっしゃい、村長さんも食べる？こないだセ○ンイレブンで売ってたLO○Kハバネロチョコに似た味がするわよ。
プロローグ,旅人ニコラス,人狼,鍋かぁ、牛すじ煮込みはうめーよ[…はサイレントヒル牛の牛筋を塊で投入している]
プロローグ,羊飼いカタリナ,村人,ボンカレーはどう作ってもうまいのだ
プロローグ,旅人ニコラス,人狼,カレーは文化
プロローグ,少女リーザ,村人,羊>>18先生！
プロローグ,旅人ニコラス,人狼,ぴn……リーザちゃんは可愛いです
プロローグ,神父ジムゾン,村人,もり●が　のピノは美味いでー
プロローグ,神父ジムゾン,村人,リノコが可愛いのには同意するわ
プロローグ,ならず者ディーター,村人,カタリナ、その手があったか
プロローグ,司書クララ,村人,晩飯のなべはまだかのう？
プロローグ,神父ジムゾン,村人,色はどー見てもカレーやなどれどれ…[…は、味見した]
プロローグ,神父ジムゾン,村人,アマッタルイン！からの嫌な痛みが！
プロローグ,仕立て屋エルナ,霊能者,あまりよくわかってないけどいいかしら?
プロローグ,村長ヴァルター,人狼,やあやあ。こんなものを拾ってきたよ■1．コアタイム■2．仮決定時間・本決定時間の希望■3．やりたいこと/やりたくないこと□4．自己紹介とか何か一言
プロローグ,負傷兵シモン,村人,闇鍋・・・
プロローグ,村長ヴァルター,人狼,おやシモン君いらっしゃいこの鍋はなかなか珍妙な味がするよ。
プロローグ,仕立て屋エルナ,霊能者,とりあえずきょうは寝ｲﾃﾃよねがんばぞー
プロローグ,仕立て屋エルナ,霊能者,なんかうまく言えてない今日はもう寝るむよ明日からガンバルです
プロローグ,村長ヴァルター,人狼,■1．21時前後かな■2．本1時間前、仮30分前■3．仲良く鍋をつつきたいねえ□4．よろしく
プロローグ,司書クララ,村人,闇鍋には柑橘系のものを入れるとギリギリ食べられる範囲になるはずですよー[…はなべにみかんの皮投入]
プロローグ,司書クララ,村人,あら村長これはどうも■1．このくらいの時間■2．一時間/三十分前■3．なかよく□4．毎日なべでも構いません
プロローグ,負傷兵シモン,村人,闇鍋は恐ろしいぞこの怪我だってな・・・
プロローグ,パン屋オットー,村人,パンだ！！パンを入れるんだ！！！！[…は鍋に両手いっぱいのパンを放り込んだ。]し、汁を吸ってパンが肥大化している…！？
プロローグ,村長ヴァルター,人狼,仮本が逆になってしまったエルナ君はお疲れみたいだね、ゆっくりおやすみ。
プロローグ,パン屋オットー,村人,オットーだよ、おにちくしょうのパン屋仕事で精神がギリギリですぐにメンタルリセット必要になるよ明日は時間取れるけど、明後日からはこれくらいの時間に2.3発言してとっぷり考えると思うよ。省エネだよ。
プロローグ,パン屋オットー,村人,村長ありがとう、短パンが素敵だね■1．21時ごろに帰宅するよ。それから考えるよ■2．本決定に間に合うようには希望出すよ■3．ゆるふわしたいなぁ□4．闇鍋って怖い話あって震えるよね
プロローグ,パン屋オットー,村人,やぁ、鍋の汁をほどよくパンが吸い込んでるよいただいてみようかな…もぐm…う"っ[…は無残な姿で発見された。]
プロローグ,少女リーザ,村人,村長さん、議題ありがとうよのさ。■１．２０時以降。更新直後はすぐ寝ゆー。■２．１時間前・３０分前■３．楽ちくやりたいわのよ。■４．こう見えても１８歳のレレイよのさ。見た目はころも、頭脳はおとなよのさ。
プロローグ,村長ヴァルター,人狼,オットーくーーーーん！！！なんてことだ…この村から犠牲者が出るなんて…くそう人狼め！許さんぞ！
プロローグ,羊飼いカタリナ,村人,どうしてこんなことに……
プロローグ,行商人アルビン,狂人,いかがわしい物ばかり売っているアルビン商会だよ。渡した人が飲んだ人に惚れてしまう惚れ薬とか、闇鍋でも胃を壊さない胃薬とか・・・でも、闇鍋にパンを入れすぎて、膨れて喉に詰まったのはどうにもならないよ。
プロローグ,行商人アルビン,狂人,■１．２０時以降。更新直後はすぐ寝ゆー。■２．１時間前・３０分前■３．凸は嫌いだ。■４．鍋はやっぱりゆずぽんでないとね。
プロローグ,農夫ヤコブ,人狼,京野菜について熱く語る村はここですか？
プロローグ,少女リーザ,村人,あと３人でフユメンよのさ。
プロローグ,少女リーザ,村人,・・・と思ったらあと２人らったわのよ。
プロローグ,農夫ヤコブ,人狼,万願寺とうがらしって、実は外国野菜だべ？
プロローグ,行商人アルビン,狂人,京野菜（きょうやさい）は、京都府で生産され京都の雰囲気を醸し出す京都特産の野菜。2009年現在では、一般的に京の伝統野菜やブランド京野菜を指す。（wikipediaより）需要が少ないから京野菜としてブランド化できる野菜です。美味しいんだけどさ。
プロローグ,農夫ヤコブ,人狼,さすが、商魂逞しいべ。
プロローグ,農夫ヤコブ,人狼,闇鍋には普通の唐辛子を山盛り入れておくべ。
プロローグ,パン屋オットー,村人,帰ってきたよ、三途の川からねやぁみんなこんばんは、良い夜だね万願寺とうがらしって外国産のものを京都で掛け合わせたものだったと思うなぁ。串焼きが本当においしいよね
