プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,村人,あら、まだゲルトさんしかいらしてないのですね。随分と早く着いてしまったわ。
プロローグ,旅人ニコラス,狩人,こんばんはーエントリーだけしておくよ。フラッと立ち寄ったけど、暫く逗留させてもらうよw
プロローグ,旅人ニコラス,狩人,明日の昼ごろにまた、覗きにくるよ。希望役職につけたらいいなあ。シスター、はじめまして。今後ともよろしく旅先で手に入れた赤い石（ルビー？）をプレゼントするよ。美しい女性には美しい石がよく似合う・・
プロローグ,司書クララ,村人,あうあう、図書の整理をしていたらこんな時間に…あれ、でも早い目なのかな?とりあえず、よろしくねーっ…あっ、本の山が崩れて…
プロローグ,負傷兵シモン,人狼,クララのやつ、またやってる。大丈夫かよ…。まあ、よろしくな。
プロローグ,行商人アルビン,村人,ちょっとここらで一休み。
プロローグ,シスターフリーデル,村人,あら、人が増えてますわね。ニコラス、クララ、シモン、アルビン、よろしくですわ。旅>>4あらやだ美しい女性だなんて…！はっ！ルビーの石言葉は「純愛」…ま、まさかこのニコラス…！[…は妄想を楽しんだ]
プロローグ,シスターフリーデル,村人,お隣の村の掲示板に貼ってありましたわ。議題ですのよ。■1.コアタイム■2.仮本決定時間希望■3.やりたいこと、やりたくないこと■4.その他主張□5.自己紹介など
プロローグ,シスターフリーデル,村人,自作自演ですわ。■1.21〜23時くらい■2.仮21：45 本22：15■3.何か面白い作戦などやりたい方がいらっしゃったら乗りますわ。全員狼COなどなど。わたくしも考えておきますわ。■4.突然死はないほうがいいですわ。でもリアル大事に！□5.妄想大好き永遠の17歳☆リデルンです♪よろしくね！
プロローグ,シスターフリーデル,村人,いい感じにキャラ崩壊したところで…あら何ですの急に矢文が…？＠用語/記号について【】：COの宣言や決定等重要事項に用いる■：議題　□：ネタ議題等★：質問の頭に使用　☆：返答の頭に使用●：占い第一希望　○：占い第二希望▼：吊り第一希望　▽：吊り第二希望　▲：襲撃CO：カミングアウト（主に能力者が公表すること）LW：ラストウルフ（最後に残った人狼のこと）
プロローグ,シスターフリーデル,村人,GS：グレースケール（灰の村人を白(村)らしき人から黒(狼)らしき人まで順に並べたもの）SG：スケープゴート (狼が自分の身代わりに吊らせる村人)FO：フルオープン（初日に占い師と霊能者がCOすること）斑(パンダ)：占いもしくは霊能の判定が白と黒に分かれた人のことライン：発言や占い/処刑希望等から推測される狼同士のつながり。能力者の判定からなる能力者および判定を受けた人同士のつながり
プロローグ,行商人アルビン,村人,フリデルさん。いろいろとありがとうございます。今日の宿をさがしているのですが、一晩教会に泊めては、もらえませんか？隣村で仕入れた宝の石をお譲りしますよ？
