プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,占い師,……ﾊｧﾊｧ………ﾊｧﾊｧ…ｹﾞﾎｯｺﾞﾎｯここまでくれば大丈夫だろうか…ヤツらに見つからなければいいが…………もう、炎なんて見たくない
プロローグ,負傷兵シモン,占い師,ここが難民キャンプか。生きるための最低限の設備……確かにかろうじて生きていける程度しかないが、あそこに戻れない以上仕方ないな。
プロローグ,負傷兵シモン,占い師,1日に20回しかつぶやけないとかこのサーバー弱すぎだろ。最低限って言っても全然足んないわ。…でもツイッターから追放された俺にはもうここしかないんだ。炎上こえーしなあいつらひでぇよ……俺が何したっていうんだよ……バイト先の冷蔵庫に入って記念撮影しただけじゃん…
プロローグ,負傷兵シモン,占い師,難民キャンプに晒しのヤツらが入ってこないように気をつけないとな。個人特定されたら(社会的に)殺される……！！大丈夫だよな？晒しなんているわけないよな？ゲルトもそう思うだろ…？
プロローグ,少年ペーター,村人,ふえぇ…パパとママに　勘当されちゃったよぅ…ちょっとリーザちゃんのパンツを被っただけなのに…難民キャンプの宿…こんな僕でも受け入れてくれる　聖母のような宿…
プロローグ,少年ペーター,村人,隣の村から　議題をパクって来たよ～■1.コアタイム■2.仮/本決定の希望時間■3.やりたいこと/やりたくないこと□4.自己紹介など
プロローグ,少年ペーター,村人,■1.更新前後　朝昼は運が良ければ来るよ～■2.1時間前/30分前■3.女の子にチヤホヤされたいよ！/黒視されたくないな///■4.みんなのアイドル☆ペーターだよ～　よろしくね～
プロローグ,司書クララ,人狼,やだ、なにここ。汚いし埃臭いし。…難民キャンプって名前ついてるくらいだから仕方ない、か。まったくもう、バカやっちゃったわよ。お客はちゃんと選んでるつもりだったのに、保安官相手に○法ハーブ売りつけるとか、あたしったら、ほんとバカ。ほとぼり冷めるまでここに居させてもらうわね？
プロローグ,司書クララ,人狼,ん？あたし？「司書」は表向きの職業ね、ホントは、ちょっと危ない本屋さんの店長やってるわ。扱ってるのは本以外も、まぁ、色々……ね？商売道具いくつか持ち出してきたけど……ふふ、ペーター君にはまだちょっと早いかしら？
