プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,人狼,ペタっと
プロローグ,少女リーザ,人狼,人狼なんてかかってきやがれなのです(｀・ω・´)（でもちょっと怖いですよ･･･）
プロローグ,神父ジムゾン,占い師,みなさんこんばんは。人狼など噂話に過ぎないと思っていたのですが・・
プロローグ,仕立て屋エルナ,狂人,人狼はいるんです…アナタの心の中に！…いえ、なんでもないですぅ
プロローグ,仕立て屋エルナ,狂人,★：質問の頭に付ける。　☆：返答の頭につける。●：占い第一希望　○：第二希望▼：吊り第一希望　▽：第二希望▲：襲撃　■or□：議題(□は優先低め)【】：決定や宣言など、強調したい時に使用。＠数字：残りの発言数ＣＯ：自分が能力者であることを公表すること。ＦＯ：フルオープンの略。主に占い師、霊能者がＣＯする事。
プロローグ,仕立て屋エルナ,狂人,ＧＪ：グッドジョブの略。主に狩人が護衛成功した際に使用。ＬＷ：ラストウルフの略。最後に残った人狼のこと。ＧＳ：グレースケールの略。自分以外の村人を、白っぽい(村人っぽい)人から黒っぽい(人狼っぽい)人まで順に並べたもの。ＳＧ：スケープゴートの略。狼の代わりに疑われて吊られる人。ライン：狼同士のつながり。
プロローグ,仕立て屋エルナ,狂人,議題ですぅ…■1.コアタイム■2.仮決定/本決定の時間■3.やりたいこと、やりたくないこと■4.自己紹介狼サイドの騙り考えて、能力者coについては1d入ってから、を提案したいですぅ…
プロローグ,旅人ニコラス,霊能者,おや　こんなところに村があるとはしばらく休ませてもらおうかな・・・？　宿に集まれと
プロローグ,村娘パメラ,狩人,こんばんはー、お邪魔するね。人狼が居ない、それこそが大げさね。ちゃんと身を守る準備をしておかないと痛い目見るよ。
プロローグ,少女リーザ,人狼,エルナおねーちゃん議題ありがとうなのです！COについては明日で大丈夫と思うですよ。■1.19時以降ですよ。更新後はおねむかもです。■2.仮：21:15　本：21:45■3.流行り病にかからないよう気をつけようなのです■4.お、狼なんて返り討ちにしてやるです！(｀・ω・´)[...は手に持っているバールのようなものをぎゅっと握りしめた]
プロローグ,旅人ニコラス,霊能者,>>8　仕立て屋さん　ありがとう･･･これでいいかな■1.21時～24時 ■2.仮21：00/本21：30■3.投げ出さない　疫病などがはやらないように祈るかな□4.旅の途中でこの村に寄りました旅はおもしろいよ　この村のおいしい食べ物などがあればぜひ知りたいかな
プロローグ,シスターフリーデル,村人,人狼なんて知らないなのです。みんな大げさなのです
プロローグ,シスターフリーデル,村人,■1.20:00～23:30■2.仮21:15/本21:45■3.みんなで楽しくやりたいなのです。流行病とか相手の中の人を思いやらない殴り愛とかは興ざめなのです。□4.すーぱーしすたーフリーデルさんなのです。ゴールマウスは任せるなのです。
プロローグ,旅人ニコラス,霊能者,リーザお嬢さんは　とても勇敢なのだなバールのようなものを見たらきっと狼とやらも逃げ出すな振り回して 怪我はしないようにね
プロローグ,村娘パメラ,狩人,服>>8おや、議題をありがとう。気が利くね。■1.日によってまちまちだけど夜は居るようにするわ。■2.仮：21:15/本：22:45■3.流行病にかからず最後までやり切りたいね。■4.人狼が出る…ねぇ。人狼の肉を特産品にしたら観光客でも増えるのかね？
プロローグ,シスターフリーデル,村人,人狼肉とかちょっと臭み強そうなのです。養殖はどうするなのですか？餌は羊肉とかで大丈夫なのです？ふりふりリデルさんは、もうおねむなのです。今日はおやすみなさいなのです。Zzz…
プロローグ,旅人ニコラス,霊能者,･･･この村の女性は　皆とても強そうだ人を喰らうと噂の獣を特産品にしようとは夜更かしはあまり良くない 今宵は少し風が冷たい暖かくしておやすみください
プロローグ,村娘パメラ,狩人,修>>17臭みを消すためにハーブ焼きなんてどうかな？あぁ、養殖よりも天然ものだね。ただ危険だから頑丈な牢を村に作らせよう。安定した供給のためにもそこで幼い内から育てれば大丈夫じゃないかね。餌はきっと肉なら何でも大丈夫さ。なぁに簡単な話じゃないか！リデルはおやすみさん。私もそろそろお暇しようかな。他の皆もさっさと寝るんだよ？
プロローグ,負傷兵シモン,村人,よう
プロローグ,負傷兵シモン,村人,■1.不定期■2.任せる■3.とにかく楽しみてーな。流行病は勘弁。□4.あーなんだ、よろしく
プロローグ,旅人ニコラス,霊能者,夜になると現れるという人狼とは月光を浴びて人の姿から変身をするのかそれとも　夜になると感情が昂ぶり変わるのかボクは月光を浴びていると遠い国々を思い出し夜になると 風の音　星瞬く夜空に一つのちいさな生き物として自分が存在している事を思い知らされるよ
プロローグ,旅人ニコラス,霊能者,･･･なんてねさて　ボクも一足先に休ませてもらいます村の皆さん　おやすみなさいまた明日お会いしましょう
プロローグ,司書クララ,村人,お邪魔しまーす。
プロローグ,司書クララ,村人,■1.だいたい夕方～更新だよ。■2.２１時と２１時半くらいかな？■3.無理しないようにやりましょうー■4.今やってみたら動物占だと狼、犬占だと極悪犬なクララです。なにこれひどい
プロローグ,パン屋オットー,村人,働きたくないでござる
プロローグ,パン屋オットー,村人,■1.適当にチラチラ見る感じで■2.任せまーす■3.適当でー■4.動物占いだとチーター、犬占いだとコーギーでした＾＾
プロローグ,羊飼いカタリナ,人狼,ｽﾞｻ━━━━⊂(ﾟДﾟ⊂⌒｀つ≡≡≡━━━━!!こんばんはですよ～
プロローグ,羊飼いカタリナ,人狼,議題答えるですよ(　´∀｀)つ ミ■1.不定期ですが基本夜、日中は鳩でチラチラ■2.30分前/1時間前■3.流行病のない健康な村にしたいのです■4.よろしくなのですよ。狼さんなんて、うちの羊ちゃんたちがボコボコにしてくれるのです(｀・ω・´)
プロローグ,羊飼いカタリナ,人狼,それではおやすみなさーい、ですよ～…(つ∀-)
プロローグ,行商人アルビン,村人,人狼がきたと聞いてやってまいりました！なんと！この「人狼除けのお守り」がいまだけ！いーまーだーけ100000ゲルトでご提供です！！(甲高い声で)
プロローグ,行商人アルビン,村人,おお、議題があるのですね！■1.20時以降はほぼいられます。あとはまちまち。■2.仮:21:00 本:21:30■3.(仕入れた商品がさばければなんでもいい……ッ！)■4.しがない行商人でございます！人狼の肝を仕入れにまいりました！
プロローグ,青年ヨアヒム,村人,ん？人狼かい？ああ、そこらへんでリナの羊追っかけてた気がしたけど…あれ、気のせいだったかな
プロローグ,行商人アルビン,村人,おや、ヨアヒムさんお久しぶりです。使うとたちまちモテモテになる薬を仕入れたのですが、どうです？む、人狼は羊のところにいたのですね！さっそく狩らなければ……！
プロローグ,村長ヴァルター,村人,村長なんて存在する訳無いじゃないか。みんな、大げさだなあ。
プロローグ,老人モーリッツ,村人,ふぉっふぉっふぉっ人狼がおるとうわさを聞いたぞい。本当に人狼なんておるのかのー。
プロローグ,少女リーザ,人狼,おはようございますですよー！ニコおにいちゃんリーザとこのえくすかりばーは一心同体だから怪我の心配はないのです！おねえちゃんたちも相変わらず頼もしいのですよ。オットーさんはもうパンを焼いてくれないですか？
プロローグ,村長ヴァルター,村人,■1.不定期なことが多いけど、19時以降なら大丈夫なはず。■2.仮:21:00 本:21:30■3.のんびりやりましょう～■4.吊られても泣きません勝てるなら
プロローグ,老人モーリッツ,村人,■1.20〜23時はみれるぞい■2.仮21時/本21時半希望じゃ■3.病がはやらんようにみんなでカンプウマサツをするんじゃ！■4.若い女となかよーしたいんじゃー。年寄りには優しくが基本じゃ。
プロローグ,シスターフリーデル,村人,おはようございますなのです。おつとめの前に、ご挨拶に参りましたなのです。村長さんがいないとなると、早急に決めなきゃなのです！新しい特産品の企画にも支障が出ちゃうなのです。明後日、新村長選挙を行ってはいかがなのですか？
プロローグ,旅人ニコラス,霊能者,おはよう少し時間があるようなので　村の散歩でもするかな･･･パン屋はあるが朝は営業してないのかぜひ、おいしいパンを頂いてみたかったんだがな
プロローグ,旅人ニコラス,霊能者,たくさんの村人がいるのだなメモ書きして覚えておこう･･･＿|楽年妙神服旅娘修兵書屋羊商青長老＿|＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿|＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿
プロローグ,旅人ニコラス,霊能者,それぞれの時間とやらもあるのだな仮21：00 本21：30 |旅書商長老仮21：15 本21：45 |妙娘修羊人狼なんているわけ無いじゃん|楽年服神兵屋青（一部書き間違えと思ったものは こっそり修正させてもらった　すまないな）
プロローグ,行商人アルビン,村人,……人狼は逃げた後だったようです。（ん、新村長選挙だって？これはビジネスチャーンス！！「選挙まんじゅう」を作ってボロ★儲けだぁ！）村長がいないとは大変だ！ゼヒ!ゼヒやりましょう選挙！話題作りで人を集めて村おこしです！
プロローグ,神父ジムゾン,占い師,■1.21:00〜23:30■2.21:00/21:30■3.お互いに思いやりの気持ちを持って、楽しくやりたいです。■4.教会で神への祈りを捧げています。よろしくお願いします。
プロローグ,村長ヴァルター,村人,新村長募集中皆の意見を聞いて集計した後、決定を下すだけの簡単なお仕事です。今なら胃薬無料支給！贈収賄や脱税チャレンジしたい君は是非立候補！
プロローグ,シスターフリーデル,村人,お昼ーなのですよー。商人さん、「人狼除けのお守り」なんて持ってたら狩る前に逃げられちゃうなのです！リデルさんがお焚き上げして差し上げるなのですよー。お代は1,000,000ゲルトなのです。毎度ありなのです。
プロローグ,少女リーザ,人狼,くるっぽーなのですよ。新しいそんちょーさんを決めるですか？リーザも立候補できるです？
プロローグ,老人モーリッツ,村人,商人は何事も迅速にが必要じゃがアルビンは商魂たくましすぎじゃのー。怪しい商人じゃ！
プロローグ,村娘パメラ,狩人,お昼ごはんは隣村から仕入れた人狼でハーブ焼きを試してみたから持ってきたよ、って、村長選挙をやるの？じゃあ私は新村長秘書に立候補。私を秘書にすれば将来安泰、私も収入安泰だね。いい話じゃない！
プロローグ,老人モーリッツ,村人,パメ嬢ちゃんは秘書希望みたいじゃのー。ここは一つワシが村長となってパメ嬢ちゃんにお世話をしてもらおうかのー。ふぉっふぉっふぉっ。
プロローグ,シスターフリーデル,村人,今朝、お爺さんが雌羊のお尻を追いかけてた気がするなのです…。人狼騒ぎじゃなくて、老人の徘徊騒ぎではないなのですか？娘>>50 あ、あれ？人狼ってホントにいるなのですか…。リデルさん、おとぎ話に出てくる架空の生き物かと思ってたなのです。人狼だか老人だか知らないけど、そのまま燻製にしてみたいなのです！
プロローグ,老人モーリッツ,村人,>>52シスターひどいのー。か弱い老人をぼけ老人あつかいしよって。これだから最近の若いもんは。。。(ぶつぶつ)わしは追いかけるなら雌羊のお尻よりパメ嬢ちゃんのお尻がいいわい。ふぉっふぉっふぉっ。狼とワシを同じ扱いにしよってシスターとは思えんやつじゃわい。
プロローグ,青年ヨアヒム,村人,■1.20時～23時…それ以降はあんまり来れないな■2.21時半/22時ってとこじゃないかな■3.今は鳩だからあんまり喋れないけど、箱に着いたらばんばん議論したいね…あと僕は女性の味方だらか、頼ってくれていいんだよ？いいんだからね？■4.自宅警備員の傍らこの宿の用心棒をやってるよただし女性に限る。野郎共は自分の身は自分で守ってくれよ？一週間、よろしくお願いするよ、お嬢さん方？
プロローグ,青年ヨアヒム,村人,…っと、この村の女性は随分たくましいようだね>>34　そんなものなくても俺は………おひとつ、いやこの村の女性の数だけいただこうかななに、乱用はしないよ乱用は…たぶんじゃあ俺も村長、立候補するとするか当選したら俺による女性のための政治を行うとしようついでに男共を追い出して…おっとこの先は企業秘密、と。
プロローグ,村娘パメラ,狩人,老>>51もし万が一じいが村長に当選したら労働条件は週休6日、1日の労働時間は1時間まで、月給50万ゲルト〜でお願い。楽しみね。修>>52人狼の実物は見たことがないけど商品名がおいしい！人狼肉！だし、きっと人狼はいるんだよ。青>>54ヨアは自宅警備員なのに本当に用心棒なんてできるの…？
プロローグ,シスターフリーデル,村人,一撃なのです。金食い虫を人狼のエサにすれば一石二鳥なのです！これは名案なのです！！！早速、トラバサミを準備するなのです。誰か持ってないなのですか？その先にヨアヒムさんを吊るせば完璧なのですよー。
プロローグ,羊飼いカタリナ,人狼,自宅警備員さんなら守るのも得意のはずなのですよ~リデルと口調がかぶってしまったのです。新しい語尾を考えねば…(｀･ω･´)
プロローグ,シスターフリーデル,村人,くるっぽーなのです。羊>>58 大丈夫なのです。どうせ語尾なんて、数日したら吹っ飛ぶなのですよー。
プロローグ,青年ヨアヒム,村人,娘>>56羊>>58　そうそう、俺が本気を出せば蟻の一匹だってこの宿には入れさせない…ことができるはずさ。本気が出せればだけれど。>>57　！？い、いやちゃんと稼いでるよ、うん、ほら、お嬢さんたちにあげる花代ぐらいは…だからね、吊すのはそこの働かないパン屋さんとかにして、今から食事でもどうだい？
プロローグ,青年ヨアヒム,村人,自宅警備にも報酬はあるんだから、ニ○トではないよ。せめてカッコ良くアルバイターとでも言ってくれ
プロローグ,神父ジムゾン,占い師,村長選挙ですか。わたくしは清き一票を、村を正しい方向へ導いてくださる方に投票しますね。
プロローグ,シスターフリーデル,村人,戻りましたなのですー。青>>61 それ…報酬じゃなくて、お小遣いなのです。人狼のエサ候補さんがいっぱいいるなのです。何回かチャレンジすれば生け捕りも出来るかもなのです。人狼の丸焼き、とっても楽しみなのですよー。
プロローグ,少女リーザ,人狼,人狼さんは食べれるですかー。知らなかったですよ。狼さんだし毛がふさふさしてそうですー。ヨアおにいちゃんは自宅警備をするとどんな報酬が貰えるですか？
プロローグ,青年ヨアヒム,村人,アルビン、人狼除けのお守り12年払いぐらいで売ってくれ命は大事だと早々感じたよ…>>64妙>>63修だ、大丈夫。生活は出来てるよ、生活は。一日分の野菜とか鶏とか羊とか…たまに現金かなぁ普段は固い財布の紐も、可愛らしい君らの前では緩んでしまうけどね！
