プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,村人,よろしくお願いします
プロローグ,少女リーザ,狩人,よろしくね
プロローグ,負傷兵シモン,村人,人狼がでたらしいな。
プロローグ,負傷兵シモン,村人,入り口のところでこの変な紙切れを見つけた。赤ペンで花まるがついているから、リーザが書き残したものかもしれない。えっとなになに・・・■1.参加可能時間帯■2.仮・本決定希望時間■3.投票COの可否■4.その他、ご自由にお話しください
プロローグ,負傷兵シモン,村人,ああ。何のことだかさっぱりだ。また明日考えるか。・・・眠たくなってきたので寝室を借りよう。
プロローグ,パン屋オットー,狂人,こんばんは
プロローグ,パン屋オットー,狂人,シモン＞僕も何のことか分からないし寝よう。シモンの隣で。[…はシモンのベットに潜りこんだ]
プロローグ,パン屋オットー,狂人,と思ったけど一応答えておこう。■1.不定期、朝はいる。■2.仮7:15 本決定7:45■3.こだわりないよ。■4.パンを抱き枕にして寝よう
プロローグ,農夫ヤコブ,村人,おはよう
プロローグ,農夫ヤコブ,村人,>>5俺にもさっぱりわからないが、答えておく。■1.申し訳ないが、完全不定期だ。朝はちょっと弱い。…夜型農夫で何が悪い。反論は受け付けん。■2.仮が6:00、本が7:00でどうだろうか。■3.投票COはどちらでも構わない。
プロローグ,農夫ヤコブ,村人,■4.上の1～3については特にこだわりが無いから、基本的には皆に従うつもりでいる。宜しく頼む。さて、畑にでも行ってこようかな。
プロローグ,負傷兵シモン,村人,おはよう。
プロローグ,負傷兵シモン,村人,おはようって時間じゃないよな。■1.夜22時～がメイン。ただ更新時間ぐらいには居るようにするつもりだ。■2.本決定は7時。仮決定は25時を希望する。個人的には寝る前に考えをまとめておきたいんだ。■3.投票COにこだわりはない。■4.俺が完治すれば人狼なんて大したことじゃないんだが。
プロローグ,負傷兵シモン,村人,オットーはおきねーし。腹減った。台所見てくる。イングリッシュマフィンってやつ？あれ食いたいなー。
プロローグ,ならず者ディーター,村人,ども
プロローグ,ならず者ディーター,村人,■1 俺も不定期だ。■2 仮決定 6:00 本決定　7:30朝きつい人多いなら仮決定は深夜でもいいと思う。■3　特に拘りなし。■4　よろしくな。
プロローグ,神父ジムゾン,人狼,おはようございます
プロローグ,神父ジムゾン,人狼,神は居ませんが、神は要ります。信仰は大事なもの…決して、信仰と書いて「カネ」なんて読みません。おや、なんでしょうね、この紙切れは。……ああ、小切手ではないですね。残念です。いえ、貧しい子供たちに寄付をしようかと思いまして。［...は何とも言えない顔をした…］
プロローグ,神父ジムゾン,人狼,一応、答えましょうか。■１.朝と夜中が主ですかね。鳩がうまく飛ばせるのならだいたいいれるのですが。■２.仮６：００、本７：００ですかね■３.投票ＣＯはやってみたくはありますが、手間を考えるなら微妙ですね…。□４.神様は全てをお見通しです。なんてのは嘘です。でなければ天罰が下るはずです、私とかに…。
プロローグ,神父ジムゾン,人狼,さて、明日までには夜が明けるのでしょうか。１０人村とかやってみたいところではありますが。哀れな子羊には信仰を、哀れでない子羊にも信仰を。信仰はよいものです（チラッさて、私は教会の掃除でもしましょう。こんな近代化に取り残された村にも教会はあるでしょうからね。［...は箒とかを持って教会を探しにいった。］
プロローグ,村長ヴァルター,占い師,ヴァルにゃんと呼んで欲しいにゃん。コアは21:00～24:00にゃん。更新時間帯には早起きして頑張るにゃん。
プロローグ,村長ヴァルター,占い師,投票COとか特に拘りはないにゃん。ただ、投票CO後には「先生！○○に立候補します！」とか一つネタかましてくれると楽しくていいと思うにゃん。村長は選挙に向けて頑張るにゃん。
プロローグ,村長ヴァルター,占い師,あっとひっとり！あっとひっとり！更新時間帯を気にするのは大人のマナー！次の村のために気合で入村するのは大人の嗜み！にゃん。
プロローグ,羊飼いカタリナ,村人,こんばんは。
プロローグ,村娘パメラ,霊能者,やっほー　待たせたわね
プロローグ,仕立て屋エルナ,人狼,人狼騒ぎだって？怖いねえ。
プロローグ,羊飼いカタリナ,村人,■1.夜21時〜夜中が助かります。でも、可能な限り参加しますね。■2.仮：深夜１時　本決定：朝７時朝は苦手です...■3.特に拘りはありませんよ。■4.羊さんと同じくらい私にも毛が生えてきました。脱毛エステに通いたいです。
プロローグ,村長ヴァルター,占い師,一杯ｷﾀﾆｬ━(ﾟ∀ﾟ)━ﾝ!
プロローグ,神父ジムゾン,人狼,一気に増えましたねえ、うれしい限りです。何か猫の霊に取り憑かれている村長さんがいらっしゃいますが。除霊しますか？除霊出来たかどうかなんて誰にも分かりませんけどね。ああ、更新前にはいれるのですが更新後にはいられない私を許して下さい。
プロローグ,村娘パメラ,霊能者,低血圧だから私は朝は苦手かなぁ。無理とは言わないけど、夜の内に済ませたいな。
プロローグ,村娘パメラ,霊能者,あと、これは強制は出来無いのだけど【8時ごろに方針が決まってから相談したり色々考えるのって、狼、狂人、狩人にはきついわよ。】こういう事情で勝負の行方が左右されるのは好まないので、各自の協力を願うわ。協力してくれたらリナのスカーフとエルナの帽子をプレゼントするから。お　ね　が　い　ねあ、ちなみにけものへんに優しくが私のモットーなの。
プロローグ,仕立て屋エルナ,人狼,■1.基本は深夜かなー。鳩が家出しちゃって箱が使えないと顔出せないんだ。まぁ戻って来次第顔出すよ。■2.仮23:00、本24:00位かなぁ？■3.投票COってさ、無記名になったから複雑な手順なんでしょ？自己申告がどれほど信用出来るか分からないから使わなくていいんじゃない？■4.ウチの店じゃクリーニングもやってるよ！シミが付いたらウチにきなよ！
プロローグ,村長ヴァルター,占い師,神父様は阿良々々々々々々木さんか何かにゃん？決定見れなくても占師が占い先間違えても投票ＣＯが大変なことになってても、猫の世界は細かいことは気にしないにゃん。単体考察こそ正義にゃん。
プロローグ,村娘パメラ,霊能者,他の狼探しの方法とかに関する話題は沈黙するわね。ごめんね。
プロローグ,村長ヴァルター,占い師,にゃにゃ、ぱめにゃんの言うこともごもっともだにゃん。でも夜のうちに全部済ませるって言うのも逆に厳しい人もいると村長思うにゃん。にゃので各自無理をしない程度に全力でいく感じでいいと思うにゃん。
プロローグ,神父ジムゾン,人狼,失礼噛みましたっていうよりは、失礼痙攣しましたって感じだね猫長。
プロローグ,神父ジムゾン,人狼,夜派と朝派が居ますねー。それよりもリーザちゃんとヨアヒムさんは顔を出しませんね。まあ、まとめ役に任せるとかいろいろ出来ると思うので、とりあえずプロローグではゆったりいきましょうと言ったところです。
プロローグ,村長ヴァルター,占い師,要するににゃ「発言は出来ないけど決定は死ぬ気で見ます。能力者なら原則に決定に合わせます！」「でも寝坊したらごめんね。テヘっ☆」みたいな感じでいいんじゃないかにゃー。物の怪の類な感じでも、そのノリでなんとか合わせちゃえーみたいにゃー。
プロローグ,村長ヴァルター,占い師,神父様＞夜派の人がまとめ役になって寝不足状態フラグなのにゃー。でも蹴鞠大会とか見てればいいと思うのにゃー。
プロローグ,神父ジムゾン,人狼,寝坊したら……墓下にいた☆なんてシャレになりませんけどね。あれですねご都合主義最高で。そうですねー、まとめ役ファイオーですかね。まあそれだとまとめ役がかわいそうですけど。サッカー見ましょうサッカー。あれのせいで毎朝の礼拝が三十分は遅れます。要は朝がつらくなるってことです。
プロローグ,神父ジムゾン,人狼,どうしましょうかね、明日に備えて眠りましょうか。どうしましょう神様。［...は鉛筆を転がした］うん、神のお告げが出ました。「適当で良いんじゃね？」……フ○ック。
プロローグ,仕立て屋エルナ,人狼,神父さんが口汚い言葉使っちゃだめだよー？眠たかったら寝ちゃえばいいんだよー。
プロローグ,羊飼いカタリナ,村人,神父様、枕用に...羊あります。使いますか？結構、寝心地いいんですよ。
