プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村娘パメラ,人狼,一番乗りィ♪みんなよろしくね。
プロローグ,少年ペーター,村人,こんばんはー、なんだよ。
プロローグ,旅人ニコラス,人狼,人狼が出るという噂は本当なんだろうか……こんな平和そうな村なのに。
プロローグ,旅人ニコラス,人狼,金髪の少年が言うように、ただの噂ならいいのだが……。
プロローグ,神父ジムゾン,狂人,こんばんは、皆さんお早いおつきで。よろしくお願いします。ずらずらーっと人が集まると良いですね。
プロローグ,農夫ヤコブ,村人,平和な村にはぼんやりしてる男しかいない……！今しかない！今しかないぞ！ｳｵｵｵｵ【全裸ＣＯｫｵｵｵｵｵ】!!!ﾊﾞｻｧｯ［…は己の体を解き放った！］
プロローグ,青年ヨアヒム,村人,羊が一匹羊が二匹…　ふわぁ、今日も平和だなあ
プロローグ,農夫ヤコブ,村人,あれ！？いるやんめっちゃいるやん！？おい！脱いじゃったぞ！どうしてくれる！しょうがないからみんな脱げばいいよ。ﾃﾍﾍﾟﾛ☆
プロローグ,青年ヨアヒム,村人,>>7 平和じゃななかったあああああ　∑(‾□‾;)きゃー、へんたいだ！「男しかいない」なんて言って脱いだヤコブなんて、パメにぼこぼこにされちゃえっ
プロローグ,旅人ニコラス,人狼,>>7この本能に任せた農夫の行動……人狼は普段ひとの姿をしていると言う。あの農夫、怪しいぞ。
プロローグ,農夫ヤコブ,村人,本当に集まり早いな。今日始まられるとﾎﾞｸﾁﾝ困るんだけどな～青>>10　まぁまぁ落ち着け。変態じゃないぞ。僕は己の肉体を解き放つことで衣服の必要性を大量消費社会に訴えているんだ。ほんとほんと！
プロローグ,神父ジムゾン,狂人,ある意味、人狼よりも恐ろしいものを見てしまった気がします…。ヤコブさん、他の女性陣が来られる前にパンツをはいてください！
プロローグ,少年ペーター,村人,平和だなー。こんな平和な村に変態なんているはずが…いる！？平和じゃないよー。
プロローグ,旅人ニコラス,人狼,★農>>12随分と野性的じゃないか……噂の人狼とはキミのことじゃないのか？ボクが得意の性格判断で判定してあげよう。好きな色は何色だい？
プロローグ,青年ヨアヒム,村人,>>12え、えーと‥‥(青年は発言を理解しようとしたが、グルグル考えたのち、考えることをやめた)そ‥そうなの？なぁんだ、早とちりしちゃった。ごめんね！とりあえず、これをあげよう　っ「大根の葉っぱ」
プロローグ,農夫ヤコブ,村人,［…の脱ぎ置かれたシャツに文字が書かれているようだ］■1.コアタイム■2.仮本希望■3.やりたいことやりたくないこと■4.自己紹介
プロローグ,村娘パメラ,人狼,こんなに変態が多い村は初めてよ、先が思いやられるわ…
プロローグ,農夫ヤコブ,村人,なんだねみんなして変態変態と！失敬だな！神>>13 僕普段からノーパンやねん。年>>14 平和だよー？旅>>15 好きな色？うーん……どどめ色。青>>17 分かればよろしいのだよ。大根の葉っぱはよごしにするよありがとう！
プロローグ,青年ヨアヒム,村人,パメ>>18‥‥へ、変態が多い村って、ヤコブ一人なのに！他もみんなダメ！？あ、ヤコブ議題ありがとー！気がきくね！
