プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,人狼,1番のりなの！
プロローグ,少女リーザ,人狼,…ゲルト兄ちゃんがいたの…1番のり羨ましいの…
プロローグ,村娘パメラ,村人,3番のりなの！
プロローグ,村娘パメラ,村人,ぺたぺたっと張り紙だよー！■1.コアタイム■2.仮/本決定の希望時間■3.やりたいこと/やりたくないこと■4.自己紹介とか意気込みとかひとこと
プロローグ,村娘パメラ,村人,そしてセルフ回答。■1.21：30-24：00　1：00-6：00ぐらいコアタイム以外の議事録読み込みはちょっときびしいかも。■2.仮/23：30　本/24：00■3.みんな楽しめれば！　突然死は避けたいな。■4.更新時間に見れるかが微妙なところだけど、精一杯がんばります！
プロローグ,シスターフリーデル,村人,4番のりですわ！
プロローグ,シスターフリーデル,村人,ここは血塗られた女子が集まる村かしら？なんだか怖いですわね…
プロローグ,シスターフリーデル,村人,■1.22時くらい～■2.おまかせですわ■3.どんな状況だろうと楽しみたいですわね■4.皆のシスター☆フリーデルですわ。
プロローグ,村長ヴァルター,占い師,5番のりなの！
プロローグ,村長ヴァルター,占い師,■1.決定みたら寝たいね■2.～■4.てんぷら
プロローグ,村長ヴァルター,占い師,集まるまでまったりしようか
プロローグ,少女リーザ,人狼,パメねえちゃんありがとなの！■1.不定期なの。更新前後はいるの！■2.おまかせなのー■3.皆からお菓子をむしりと･･･もらいたいの（ﾁﾗｯ／流行病怖いの！■4.えへへーお菓子大好きリズなのー！>>8血塗られた女子！？てことは女の子が狙われるってことなの！？リズ怖いのー・・・
プロローグ,老人モーリッツ,村人,6番のりなの！
プロローグ,老人モーリッツ,村人,■1.22時以降かのう■2.おまかせかのう■3.パf…楽しくやりたいのう■4.最近ぼけがひどくなってきたんじゃ
プロローグ,シスターフリーデル,村人,この村では現在か弱い女の子を守ってくれる優しい男性を募集しておりますどしどしご応募くださいですわ。当然か弱い女の子も募集しておりますわよ。
プロローグ,少年ペーター,人狼,7番のりなの！
プロローグ,少年ペーター,人狼,パメ姉ありがとー！■1.22～24くらいかなー■2.パメ姉のに賛成！■3.楽しくやれれれば問題なし！■4.優しい男になるため日々努力してるペタだよー！よろしくねー！
プロローグ,行商人アルビン,村人,8番のりなの！
プロローグ,行商人アルビン,村人,■1.不定期だよー。基本鳩から。忙しくなるときは事前にれんらくできるようにするね。■2.まとめさんに任せるよっ！■3.突然死、だめ、絶対！あとは皆で楽しくできればいいなーっ！■4この村の皆にも商品を売りさばい…(略皆さんどうぞよろしくーっ！！
プロローグ,パン屋オットー,村人,9番のりなの！
プロローグ,パン屋オットー,村人,■1.23時前にはこれると思う。夕方前後の時間は基本的に確認をする余裕がないかな。■2.23時以降であれは後はお任せするよ。■3.僕からは何もないかな。楽しそうな提案があれば乗らせてもらうよ。■4.釘を打てるほど硬いフランスパンを作ることに成功したんだけど、誰か買ってくれないかい？
プロローグ,ならず者ディーター,村人,10番のりなの！
