プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,村人,今年もよろしくお願いしますー
プロローグ,青年ヨアヒム,占い師,あけおめ、ことよろってね！にしても断崖…だと…いいか、押すなよ！絶対押すなよ！[…は、崖の端から下を眺めている。]
プロローグ,ならず者ディーター,村人,[...はヨアヒムをドンッと押した]あぁ、悪い悪い。ちょっとぶつかっちまった。
プロローグ,羊飼いカタリナ,村人,おはよー［と言いながら、カタリナは親しみを込めて思いっきりディーターの肩を後ろから叩いた］
プロローグ,青年ヨアヒム,占い師,ちょ、おまっ！[…は、崖から落ちそうになった…が、必死にがけの端に捕まっている]へるぷ！へるぷ！！ここで助けず誰を助ける！
プロローグ,司書クララ,村人,あけましておめでとうございます。今年もよろしくなのですわ
プロローグ,少年ペーター,村人,あけましておめでとうございますなのー！
プロローグ,青年ヨアヒム,占い師,(なんか僕人狼始まる前から死にそうなんだけど…どうして！)
プロローグ,少年ペーター,村人,ヨアヒム兄ちゃん新しい遊びー？なんだか手がぷるぷるし始めてるけど、大丈夫ー？頑張ってねー！じゃあ、僕遊びにいってくるねー！
プロローグ,ならず者ディーター,村人,[...は崖下から叫んでいる]誰だー！俺を突き落としたのはー！俺じゃなかったら死んでたぞー！！
プロローグ,ならず者ディーター,村人,[...は崖をよじ登りつつ叫んでいる]崖下にこんなの落ちてたぞー！■1.コアタイム■2.仮決定/本決定希望時間■3.やりたい事、やりたくない事□4.何か一言
プロローグ,旅人ニコラス,村人,(^ω^)
プロローグ,ならず者ディーター,村人,[...は崖をひょいひょいよじ登りつつ叫んでいる]俺の場合こうだなー！■1.すまん、明日からシフトが夜になるの忘れてた。更新は鳩で確認するが、深夜か朝方に考察落とす事になる。■2.どんな時間でも確認発言出来ないと思う。投票は合わせる。■3.戦術論は任せる。□4.ならず者組合で崖の見回りしてるディーターだ。腕にも受身にも定評がある。落ちそうになったら俺を呼べ！
プロローグ,青年ヨアヒム,占い師,>>10 ペーター我が弟よ、お兄ちゃんは君をそんな風に育てた覚えはない！ちょ、あの…！遊びに行くのはお兄ちゃん許しません！>>14 ディーターはーい！います！ここに居ます！今すぐ助けてくだs[…は、崖の下へ落ちて行った]
