プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,人狼,安心してください！ちゃんと履いてますから！
プロローグ,旅人ニコラス,村人,にこにこるんるん*\(^o^)/*
プロローグ,旅人ニコラス,村人,とにかく明るいシモ村さんこんにちはー(*^o^*)
プロローグ,老人モーリッツ,占い師,じじぃはふんどし派じゃ
プロローグ,少女リーザ,人狼,リーザはぱんつ派だよー！見せたげるねー！［スカートを捲り上げると、立派なかぼちゃぱんつがご登場］
プロローグ,神父ジムゾン,村人,私は２３２３です。被ってなんかいません。
プロローグ,少女リーザ,人狼,>>7 2323神父さん何を被ってないの？ぱんつ？ぱんつははくものだよ？
プロローグ,神父ジムゾン,村人,妙>>8(頭を押さえながら)そそそ、そうですね。ええ、もちろん履いてますよ。私はトランクス派です。髪に仕える身ですから、当たり前じゃないですか。
プロローグ,負傷兵シモン,人狼,>>4どうも！こんにちは！寒くてもとにかく明るいシモ村です！ノーパンなんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,人狼,>>7リー○21！
プロローグ,ならず者ディーター,村人,安心して下さい。ならず者ですよ！
プロローグ,シスターフリーデル,村人,ちーす。邪魔すんぜ。あ、俺？　普段はボクサーだけど、このカッコしてるときはソレっぽいの履いてるぜ。言わせんな恥ずかしい。なんだ宿帳誰も書いてねーのかよ…ええと何だって…■1.参加時間■2.仮本決定の希望■3.やりたいこと/やりたくないこと■4.自己紹介他
プロローグ,シスターフリーデル,村人,■1.夜中心に不定期。■2.合わせるぜ。■3.ま、楽しくやれるのが一番じゃねえか。■4.自己紹介っつってもなあ。皆知ってんだろ？　この村の孤児院で育てられたフリーデルだよ。今は一応恩返しのつもりでそこで働いてるけど？　シスター服しかねえのはちょっとアレだが、最近じゃまあまあ気に入ってなくもねえよ。
プロローグ,負傷兵シモン,人狼,さあ、自らの姿を鏡に映してみよう。そこに映るのはただのパンツか、それとも血に飢えたノーパンか。例えノーパンでも、多人数で立ち向かえば怖くはない。問題は、だれがノーパンなのかという事だ。仕立屋の能力を持つ人間ならば、それを見破れるだろう。
プロローグ,シスターフリーデル,村人,現時点、リーザは非ノーパン確定だな。旅人とならず者はちと怪しいかもしれねえな。シモンは、ちとアピールが過ぎる気もするぜ。要警戒枠だな。仕立屋COまだかね。
プロローグ,羊飼いカタリナ,村人,うぇっへへぇ…羊さんがいっぱいだ～パンツはもこもこの毛糸のパンツを上からはいてるよーその下は乙女の秘密今日も白いこ…白い羊さんに囲まれながら、楽しい夢を見てる羊飼いだよ。よろしくね～。
プロローグ,羊飼いカタリナ,村人,議題ありがと～シスタ～。今日は気分がとってもーいいからー答えちゃうよーうふふふ■1.夜かなーでも遅くまでは無理な早寝な羊飼い。■2.よくある奴（ここテンプレ用語欲しいよね■3.みんなが白く白く輝いて殴り愛になる世界を希望■4.白い羊が大好き、最近は夢かなってぐらいの数に囲まれてて幸せだよ
プロローグ,シスターフリーデル,村人,大丈夫かカタリナ。マジで寝てねえか？
プロローグ,羊飼いカタリナ,村人,ふえぇへへぇー大丈夫だよシスタ、私は元気だよ。元気いっぱいに私のかわいい羊さんたちを全部食い殺した人狼なんってＭＩＮＡＧＯＲＯＳＩにするよ！あれれ？おかしいな～羊さん達はこんなにたくさんいるのに、じゃあ食べられちゃった羊さん達は？？？あらら？？？羊さん達が滲んで霞んできたよーだめだよーそこにいてよーもっとあれを焚かなくっちゃ、うふふふふふふふ
プロローグ,負傷兵シモン,人狼,>>16安全の裸ミュージアムですよ！議題感謝！■1.不定期です■2.1時間前/30分前■3.履いてないポーズ/履き忘れパターン■4.盛り上がって行きましょう！お腹が空いたのでジンギスカンが食べたい
