プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,木こりトーマス,村人,おっ
プロローグ,木こりトーマス,村人,なんか落ちてた。■1 コアタイム■2 仮・本決定時間の希望■3 やりたいこと/やりたくないこと■4 自己アピールをどうぞ
プロローグ,木こりトーマス,村人,良い子はまずこれを読むと良いらしいよ。【】重要事項のCO時使用■議題　□ネタ議題●占い希望　○占い第二希望▼吊り希望　▽吊り第二希望 ★質問　☆質問返答（★で答えてもOK）▲襲撃　@残りの発言数CO：カミングアウト。主に能力者であると告白することFO：フルオープン。基本的には占、霊が（初日に）COすること
プロローグ,木こりトーマス,村人,LW：ラストウルフ。最後の狼SG：スケープゴート。狼が自分の身代わりに吊らせる村人GS:グレースケール。自分以外を白（村人）っぽい人から黒（人狼）っぽい人まで順に並べたもの斑：占ｏｒ霊の判定が白と黒に分かれた人のこと白：村側の人黒：人狼灰：人間か人狼か分からない人物われていない人ライン：狼同士のつながり。幻想という噂も 箱：パソコン鳩：携帯電話などの外出先からの参加手段
プロローグ,木こりトーマス,村人,-禁止行為-ゲームをより楽しいものにするために、以下の行為は禁止なんだとさ。ゲームの途中放棄（やむをえない場合を除く）他の参加者を著しく不快にさせる言動縦読み・難読化・暗号などの使用故意の突然死CGI 出力そのままの形での引用（占い結果など）意図的な発言ミスその他、裏技っぽい言動及び行動は基本的に禁止
プロローグ,木こりトーマス,村人,あと、ルール上は禁止行為じゃないんだが、オレの経験的に、【初参加COをした人は真っ先に吊られることが多い】ということも特別に教えておこう。じゃあ、楽しい人狼ライフを。
プロローグ,少女リーザ,村人,おおかみ？それって…お　い　し　い　の　？むさくるしくなりそうな村に颯爽とリザにゃん降臨だよ！
プロローグ,少女リーザ,村人,木こりさん議題と丁寧な解説ありがとう！お礼にリザにゃん特製のスープを置いていくよ！つ[特製スープ]
プロローグ,行商人アルビン,村人,僕を見捨てないでっ
プロローグ,少女リーザ,村人,■1 21:00～01：00■2 仮決定0:15/本決定　0：45くらいかな？■3 楽しく和気あいあいとやりたいな。流行り病やキツすぎる言葉のやりとりとかはないといいなって思うよ！■4 見捨てられた村だけどリザにゃんは元気に頑張るよ！
プロローグ,ならず者ディーター,占い師,おはよう
プロローグ,パン屋オットー,村人,おハロー
プロローグ,パン屋オットー,村人,■１～４はリーちゃんに華麗についじゅうして、おやすみっ
プロローグ,司書クララ,狂人,はにゃ～
プロローグ,行商人アルビン,村人,■1.21:00～寝るまで■2.仮と本の間に30分あればいいです■3.流行病にはご注意！後は楽しくいきましょう■4.見捨てられたくないなぁ、アルビソです。何か違う気がしても気にしない
プロローグ,司書クララ,狂人,んにゃ。議題回答します。■1．21時～更新まで。あまり夜更かしできないです。■2．0：15/0：45くらい？■3．明るく楽しく面白くですね。■4．よろしくにゃ～。
プロローグ,司書クララ,狂人,うにょ？
プロローグ,旅人ニコラス,村人,愛することも死ぬことも美しすぎて絵にならないのさ
プロローグ,旅人ニコラス,村人,■1 20:00～　不定期■2 12:15/12:45■3 楽しいこと/楽しくないこと■4 みんなで仲良く楽しくやりたいのさ、僕の願いはそれだけ
プロローグ,青年ヨアヒム,人狼,オッシャレッツ世界征服
プロローグ,青年ヨアヒム,人狼,コアは不定期他はお任せニートは卒業我輩は新世界の神となるのだということで皆の者よろしく哀愁
プロローグ,木こりトーマス,村人,ヤバイあやうく蹴り出されるところだった。■1 9時〜更新直後まで■2 仮1時間前、本30分前■3 殺伐は好みじゃないね■4 焦らず、じっくり。
プロローグ,行商人アルビン,村人,こんにちは、夜明けはまだのようですね。まったり待ちますか。つ[クッキー][紅茶]
プロローグ,負傷兵シモン,村人,ちょっと怪我の手当で寄らせてもらうよ■1 22:00～25:30■2 仮0:15 本1:15■3 楽しくやろう/殺伐は好かない■4 よろしこー
プロローグ,負傷兵シモン,村人,怪我の手当をしながら戦いの後方支援のため、基本12:00～13:00くらいとコアタイムしか村にいないからよろしくなー伝書鳩で状況は聞いとくから、緊急の場合は鳩飛ばすよ>>24商[紅茶]もらうよ。さんきゅー
プロローグ,青年ヨアヒム,人狼,商人のチョイスが女子力高いありがたく頂くのであるﾓｼｬﾓｼｬ
