プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村長ヴァルター,村人,【集え！若人！(自称)】おっちゃん、おばちゃん、ガチまったり村【弾けろ！青春！(幻想)】じゃと？
プロローグ,村長ヴァルター,村人,エントリー用紙■1.コアタイム■2.希望決定時間■3.やりたいこと、やりたくないこと■4.自己紹介その他なにか。
プロローグ,村長ヴァルター,村人,【太陽に】な、なんじゃこりゃ～【吠えろ！】村 じゃと？
プロローグ,村長ヴァルター,村人,コアタイム申告2200から2500(情報が１日遅れる心配がある。まとめになったら、努力します)決定時間に希望は特にない。妥当な時間であれば。
プロローグ,村長ヴァルター,村人,楽しい村ツクールしようぜ！誰一人来ないのは、さすがに寂しいぜ。
プロローグ,村長ヴァルター,村人,13枚の金貨がある。その中に偽金貨が一枚ある。わかるのはその重さが本物と異なるということだけ。天秤を3回だけ使って偽金貨を探しだしてくれ。失敗すれば、獰猛な人狼が村を滅ぼす。てか、解けなかったヤツからヤるから。偽金貨が本物より軽いか重いかはわからない。天秤に金貨を一枚一枚置くとか姑息なことはできない。
プロローグ,村長ヴァルター,村人,友人には子供が二人いる。「日曜日に生まれた女の子はいるか？」との問いにその友人はyesとこたえた。このとき、もう一人の子供が女の子である確率はどうなるか？ただし、男女生まれてくる確率はともに等しく男女のどちらかしか生まれない。
プロローグ,村長ヴァルター,村人,>>8の問に対し、ある有名大学の学生は27分の13と回答した。しかし、正解ではなかった。何故だろうか？
プロローグ,村長ヴァルター,村人,首を長くして、エントリーを待つぜ。
プロローグ,村長ヴァルター,村人,一人で始めるぜ？じゃ、俺占い師な。ゲルトを占った。人間だった。全ての人狼を退治した。人狼なんているわけなかった。ゲルトの言う通りだった。
プロローグ,村長ヴァルター,村人,あと20分しかない。分速1ズサ進行で頼む。
プロローグ,村長ヴァルター,村人,誰かいないと思ったら、モーリッツががががが。
プロローグ,村長ヴァルター,村人,ヤバいヤバい。今日始めようぜ！15分前からの大逆転！フルメン記録作ろうぜ！
プロローグ,村長ヴァルター,村人,おお！人っこ一人いやしない！
プロローグ,村長ヴァルター,村人,絶望した！！！！
プロローグ,村長ヴァルター,村人,15ズサきたい！
プロローグ,神父ジムゾン,狂人,何ですかこの村長のハイテンションさは。そのやる気、どこから湧いてくるのか非常に興味深いですね。お邪魔いたします。
プロローグ,神父ジムゾン,狂人,■1.深夜・不定期■2.20:45/21:15■3.またーり/伝染病■4.清く正しい神父です。
プロローグ,神父ジムゾン,狂人,[よく使う略号など］▼:吊り第一希望　▽:吊り第二希望●:占い第一希望　○:占い第二希望■:議題　□:ネタ議題　【　】:強調したい事柄（CO等）★:質問　☆:★への返答＠数字：残りの喉数（発言数）**：離席CO:カミングアウト。能力者だと公言する事FO:フルオープン。占も霊もCOする事LW:ラストウルフ。最後に残った人狼の事
プロローグ,神父ジムゾン,狂人,GS:グレースケール。自分以外の村人を、白っぽい（村人っぽい）人から黒っぽい（人狼っぽい）人まで順に並べたものSG:スケープゴート。狼が自分の身代わりに吊らせる村人の事斑(パンダ):占いもしくは霊能の判定が白と黒に分かれた人の事まとめ役:みんなの意見をまとめて最終決定をする人のこと確定能力者:対抗COがいないなど、本当であることが確定した能力者のこと
プロローグ,神父ジムゾン,狂人,確定白:占い師全員から村人判定を受け、非狼が確定した人のこと回避CO:非COの能力者が指定を受けた時にCOしてそれを逃れること統一占い:まとめ役が占い先を統一すること多弁:多く喋る人　中庸:多弁と寡黙の中間　寡黙:殆ど喋らない人防御感：自分への疑いに対して敏感な様子。ベーグル：内訳不明な占い師の誰かを噛むこと漂白噛み：狼を白囲いした狂占を噛むことで、それぞれ村と真占であると思わせること
プロローグ,神父ジムゾン,狂人,2145はなかなか参加者が少ないほうですので、私ものんびり待つとしましょう。一旦おやすみなさい。
プロローグ,村長ヴァルター,村人,やあ、神父。おはよう。待っていたよ。清く正しい神父。よし。村には清く正しい人物が一人はほしいからね。ココアでも飲みながら、まったり待とうか。っ[温ココア]
プロローグ,行商人アルビン,村人,しけた面の親父しかおらんな。とっとと次の村に行くか。
プロローグ,神父ジムゾン,狂人,…とおっしゃる貴方もしけ面親父でしょう？しばしご滞在なさってもよいのですよ、素直じゃないですね。村長とアルビンさん、おはようございます。温ココア、いただきます。ほのかにシナモンが効いていますね、とても美味しいです。ありがとう。
プロローグ,村長ヴァルター,村人,おお、アルビン君、こんにちは。まあ、そう言わずゆっくりしていってくれよ。それと、親父はともかく、しけた面はなあ…。アルビン君は若さ溢れるイケメンだから、この渋さはまだわからんかもな。神父だってスケベそうな顔つきだが、仕事に向ける姿はかっこいいと思うんだがね。
プロローグ,行商人アルビン,村人,どうせこんな田舎に引きこもってて都の香りなんか判かりゃしねぇんだろう。清貧を言い訳にびんぼったらしい服装しやがって。いやだいやだ。どこかに羽振りのいいお嬢様でもいりゃいいがね。早く山向こうの都までたどりつかにゃ匂いがうつっちまう。
プロローグ,神父ジムゾン,狂人,スケベそうな顔、まぁ、否定はいたしません、ふふ。アルビンさん、本当にお若いのですね。神はそんな欲深いアナタをも許してくださいますよ。そういえば「峠の村」でしたねここ。人生の峠…嗚呼なんと物憂いのでしょう。はっ、>>2「集え若人（自称）」。我々ももう少し若々しく行きましょうか！>>13ご隠居様がいらっしゃったら私の中で色々とウケます。
プロローグ,宿屋の女主人レジーナ,村人,ジーナちゃんからはじまるー！いぇーい！山の手線ゲーム！いぇーい！！お題:吊られ間際の素村が言いそうなこと「私なりに結構頑張って喋ったんだけどな…。上手く伝わらなかった。泣。みんな、全然役に立てなくてごめんね？後喉の無駄遣いもごめん。どうしても我慢出来なくて。。残念だけど明日も続くから、青ログで応援してるからね。またエピで。さよなら」
プロローグ,老人モーリッツ,人狼,嫁さんや、飯はまだかの？
プロローグ,宿屋の女主人レジーナ,村人,エントリー用紙カキカキ■1.平日お昼頃が多いかな。最近宿屋の受付嬢のお仕事が超暇だからその間にチラチラ見てる。幼気な乙女の密かな楽しみ■2.いつでも大丈夫ー■3.やりたいこと：女子会、好きな人の話　やりたくないこと：特に■4.自己紹介宿屋の看板娘のジーナちゃんです。17歳です。よろしく★
