プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,村人,潮風が傷に染みるし、とっとと宿で休ませて貰うか
プロローグ,負傷兵シモン,村人,けど、飯は旨いし、こん中で寝てる分には快適だな。zzz
プロローグ,神父ジムゾン,狩人,　わー。たーいーへーんーだーぁ（棒読み）　誰も死なないように頑張って対策を建てましょうね（超棒読み）
プロローグ,負傷兵シモン,村人,zzz…あ？誰か来た。でも、ゲルトの言う通り、大げさだってつーか、俺は食っちゃ寝してたいんで、対策とかは頭の良さそうな神父様よろしくー
プロローグ,村娘パメラ,村人,寒　い　んだけど！！海風が冷　た　すぎるんだけど！！！！じんろー？皆でさくっと捕まえて、エルナにコートにでも仕立ててもらいましょ
プロローグ,老人モーリッツ,村人,寒いのー腰が痛いわい
プロローグ,負傷兵シモン,村人,寒いのは解る、わかっけど、俺のが寒いと言わずにいらんねぇ対抗はトーマスだけだ。コートか…じんろー捕まえたら無償で作ってくれっかなぁ…
プロローグ,負傷兵シモン,村人,つーか、眠…寝る前にやっとくか…■1.仮決定/本決定■2.コアタイム■3.やりたい、やりたくないこと■4.自己紹介
プロローグ,負傷兵シモン,村人,□1.23時以降～？1時間でも1時間半前でも□2.夜中心。21時以降～？□3.凸が無いといいねぇ、くらい。気楽に食っちゃ寝したい。服か食い物か何かかかってりゃ、考えるけど。□4.食い物以外なら癒やしてくれるものがいいねぇ。物でも人でも。ああ、でも、治療費と食費が馬鹿になんないから、やっぱり、物なら何でも…。
プロローグ,村娘パメラ,村人,シモンプロ議題ありがとう、でも何で寒いのに半裸なの？趣味なの？コートができたとして裸から直接羽織るの？■1.仮00:15本00:30くらい■2.夜よりの不定期、更新前後は居られるよ■3.特に思いつかナイ■4.パメラよ。趣味は家でぬくぬくすること。来年の目標はコーヒーを飲めるようになること。よろしくね
プロローグ,負傷兵シモン,村人,…何か自己紹介じゃなくて、ただの駄目人間アピか、これ。後で考えっかなぁ…
