プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村娘パメラ,村人,こんにちは♪ぱ、パメラっていいます。特技は歌です♪またきますね。
プロローグ,少年ペーター,占い師,こんにちはー。僕ペーター。よろしくね！またくるよ！
プロローグ,宿屋の女主人レジーナ,人狼,ずざーっ
プロローグ,村娘パメラ,村人,ペーター君レジーナさんこんにちわ♪何か届いたようだね♪■1.コアタイム■2.奇策とかやってみたいこと■3.やってほしくないこと□4.自己紹介事故回答♪■1.基本的に夜です。昼は鳩でたまに。■2.3.基本ないわ。□4.歌うのが大好きなパメラです。アーイモーアーイモー♪
プロローグ,宿屋の女主人レジーナ,人狼,みんなよろしくね。■1.コアタイム 22時頃から0時過ぎ頃まで。■2.奇策とかやってみたいこと 無い■3.やってほしくないこと 宿代未払い□4.自己紹介ミカン食べたい
プロローグ,少年ペーター,占い師,お手紙届いたー■1、22時から1時までかな。■2、■3、 特にないよー□4、まったり生きてる。ペーターです。よろしく。
プロローグ,旅人ニコラス,村人,こんにちは。僕アルビンっていいます。特技は油を売ることです。またくるよ！
プロローグ,負傷兵シモン,霊能者,こんぬつわーﾉｼ
プロローグ,負傷兵シモン,霊能者,お手紙に返信、返信～っと。■1.22時ぐらいから0時くらい。昼も鳩を飛ばせたらとばすよ。■2.3.とくにない。□4.ぼ…ぼかぁ、一人前の兵士だったんだ。
プロローグ,少年ペーター,占い師,>>8   え、アルビンさん？ニコラスさんじゃないの？
プロローグ,行商人アルビン,村人,*'``・* 。 　　　　　　　　|　　　　 `*。　　　　　　　 　　,｡∩∧_,,∧　 　* 　　どうにでもな～れ♪ 　　　　　　+　(´･ω･`)　*｡+ﾟ 　　　　　　`*｡ ヽ、　 つ *ﾟ* 　　　　　　　`・+｡*・' ﾟ⊃ +ﾟ 　　　　　　　☆　　 ∪~ ｡*ﾟ 　 　　　　　　`・+｡*・ ﾟ
