プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,村人,幻の村ですか……？ふふふっ。そんなおとぎ話みたいなことは信じませんわ。………えっ。この村が幻の村ですって……？まさか。私は確かに長年この村でシスターをしておりましたもの。そんなはずありませんわ。
プロローグ,宿屋の女主人レジーナ,人狼,幻だって構わないさね。この世界は　胡蝶の夢　うつし世　うたかたの浮世じゃないか。美味しい食事と酒と皆の笑顔があれば十分さ。
プロローグ,宿屋の女主人レジーナ,人狼,と言う訳で　初秋の味覚　ハモ料理が本日の宿の食事さ。食べにおいで。おばちゃん、料理の腕は確かだよ。ついでに　こいつにサインしとくれね。■1.コアタイム■2.仮/本決定時間■3.やりたいこと/やりたくないこと□4.自己紹介
プロローグ,宿屋の女主人レジーナ,人狼,おばちゃんがいる時間はこんな感じだね。■1.21時以降かねぇ。夜メインさ。■2.仮：24:15　本：24:45　まぁ、合わせるよ。■3.奇策は自己責任。説明不足で吊られても泣かない子だけにしとくれね。□4.宿のおばちゃんだよ。得意料理は煮込み。夜明けにいない時は居眠りしちまってるね。年取ると夜更かしがキツくてね。
プロローグ,少女リーザ,人狼,夢と幻の国。なんて楽しそうな村なの♪リッちゃんはもうこの村を離れられないリッちゃんことリズベットですわよ～。
プロローグ,旅人ニコラス,村人,ふらりと立ち寄った村が幻の村でした。こんなに簡単に見つかるのに幻の村な訳ないじゃん。みんな大げさだなあ。
プロローグ,少女リーザ,人狼,■1.23時～■2.1時間前/30分前　まぁおまかせですわ。■3.真剣にやるの♪でもネタは大歓迎なのｗ□4.りっちゃんです♪とんつつ魔法少女学院の１年生です。【魔法少女CO】
プロローグ,シスターフリーデル,村人,>>3宿…それもそうですわね。今楽しいかどうか、それが一番ですわ。さっそくですが、ハモをいただきますわ♪ばりばりもぐもぐリズもニコもいらっしゃいですわ。ようこそ幻の村へ
プロローグ,シスターフリーデル,村人,宿帳でも書いておきますわ！■1.夜遅くからですわね。特に今日開始であれな、確実に明日の夜は遅くなりますわ。■2.00:45/01:15が好ましいですわ。■3.この村でのんびりと平和に暮らすこと/デスタムーアを倒すこと□4.わ、私、この宿帳を書き終えたら神父様と…ああああ、な、な、なんでもありませんのよ…！何でもないんですからね！[宿帳の文字はここで途切れている。]
プロローグ,少年ペーター,村人,夢を見たんだ。とある村が、狼に襲われる夢を…
プロローグ,旅人ニコラス,村人,宿帳書かせてもらうよ。■1.23：00～2：00居ないときは怪人ネオチーに襲われているだろう。■2.0：45/1：15■3.苦手なライン考察を頑張る/凸死□4.ご覧の通りの旅人さ。一週間ほど世話になる。みなさんよろしく。宿の女将さん、夕飯いただいていく。
プロローグ,少年ペーター,村人,＞ゲルト兄さん兄さんも、僕と同じ夢を見たのかい？夜中にうなされていたみたいだけどさ。宿帳か…僕も書かないと。
プロローグ,少年ペーター,村人,■1.かなり不定期。基本的には夜行性。■2.合わせるよ■3.流れ行くままに。□4.不思議な夢を見たんだ…世界が傾き、僕は立ち上がろうとしたんだけど、立ち上がれない…そんな、無力感に包まれるような夢を…
プロローグ,負傷兵シモン,村人,幻？見たことがないなぁ。
プロローグ,少年ペーター,村人,>>8りっちゃん魔法少女…魔法かぁ…夢の中でなら幾度となく使ったことがあるんだけど。夢幻の類だと思ってたけど、本当に魔法を使える人がいたなんて。
プロローグ,少年ペーター,村人,>>10シスターさん…いつもポケーとしていると思ったら夢を見ながら仕事をしていたんだね…。おじいちゃんが言ってたなあ、夢見がちな女の人は若く美しく見えるって…シスターさんもそうなのかなあ？
プロローグ,少年ペーター,村人,今日はどんな夢を見るのかな…。
プロローグ,旅人ニコラス,村人,今日は開始できないかな？明日に期待して寝るとしよう。
プロローグ,少年ペーター,村人,明日の夢に期待して僕も寝よう…。
