プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,司書クララ,村人,こんばんわー♪記念すべき200村ですー！
プロローグ,司書クララ,村人,あらあら、まぁまぁ。まだ誰もいらしてないんですねぇ。僭越ながら私「封印の村の暴走眼鏡」ことクララから議題を提示させて頂きますわ！■1.主な戦闘時間帯■2.仮ぶっ殺し対象提示時間、本日の殺戮対象者選定タイムの希望■3.好みの戦闘スタイル■4.自慢タイム■5.記念村なのでやってみたい事
プロローグ,司書クララ,村人,■1.22時半頃から本格的に参戦出来ると思いますわー。■2.仮2330.本2345■3.私自身にはないですがロケット非COはあんまり好きではないですねー。■4.私の眼鏡は108つあるのです！クララです！夜露四苦お願いしますー。■5.一個前に入村の方と縁故なんて如何でしょう？被縁故対象者は原則拒否無し、とか。(きらりーんまぁ好きな人達だけでやっても良いんですがw仲良く殺し合いましょー♪
プロローグ,司書クララ,村人,なになに古文書によるとうら若き乙女による料理が振舞われると当社比3割増しの早さで人が集まるですって！？・・・ふっふっふ、ついに「封印の村のリーサルウェポン」と渾名される私の料理の数々をお披露目する時がきたようですね！【必殺超熟成昏染めスープ】【地獄風温泉卵の死the沙羅駄】【殺ッケ】【焔のアンタッチャブル犯婆愚】【ぱりっと新食感堅焼きソバ~鋼鉄を超えて~】【デンジャラス卵のとろーりオムライス】
プロローグ,司書クララ,村人,これだけあれば10人や20人さっくり来てくれますねー♪さてさて議題も貼ったし、朝食もだしたし、後はゆっくりまたせてもらいましょー。おやすむなさい♪
プロローグ,村娘パメラ,人狼,祝200村…なんだぞ。
プロローグ,村娘パメラ,人狼,むう…殺し合いだなんて物騒だな。私は水鉄砲くらいしか扱えないぞ。[クララに向けてぴゅーと発射した]■1.22時以降くらいになるぞ。■2.仮23:15、本23:45くらいでいいと思うぞ。■3.よくわからないが、タイマンが潔かろう。[再度発射した]■4.特にないぞ…。し、強いて言うならこの長い髪は気に入っている…。あ、あまりこっちを見るな！
プロローグ,村娘パメラ,人狼,■5.学園もの設定とかどうだ。ただの趣味だが。ところでそこのクララとは、お弁当のおかずをしょっちゅうつまみ食いされている間柄だ…。今日だって私のタコさんウインナーを…わ、私だって怒るときは怒るんだぞ！！[死the沙羅駄を自棄食いした]
プロローグ,村娘パメラ,人狼,バリボリゴリッうう、嫌な食感だぞ…（何だゴリッて）駄目だ駄目だ、こんなことではいつまで経ってもクララの夜露四苦弁当をひょいぱくできないぞ。頑張ってこの味に慣れるのだ。[昏染めスープを飲み干し、そのまま気絶した**]
プロローグ,少女リーザ,村人,クララさんにパメラ姉さん、おはようございます。[…は軽く礼をしながら挨拶をした]
プロローグ,少女リーザ,村人,相変わらずクララさんはぶっ飛ばしてますね。パメラ姉さんに悪い虫が付かないようによろしくお願いしますね。■1. 夜メイン、後は不定期に現れるつもりよ。■2. 私は恐らく皆に合わせられるのだけれど、希望を出すのであれば、仮23、本23:30だわ。■3. ロリコン男は皆返り討ちにしているわ。邪な目的で近寄ってくる男の心を磨り潰す、ということが多いわね。
プロローグ,少女リーザ,村人,■4. 自慢では無いのだけれど、子供の癖に大人びた口を利くんじゃない、と冷たい目で見られることが多いわね。■5. 保留するわ。パメラの妹のリーザです。これから入村する皆さん、よろしくお願いするわ。パメラ姉さんが美人なのは鼻が高いけれど、変な男に目を付けられることが多いのが心配の種。クララさんとは何度かお会いしたことがあるけれど、根は優しい人だって事は知っているの。所謂ツンデレね。
プロローグ,羊飼いカタリナ,人狼,皆さんこんにちは・・。クラスメイトのクララさん、パメラさんがいらっしゃるので伺いました・・。後で正式に挨拶しますね・・。
プロローグ,羊飼いカタリナ,人狼,■1.・・戦いたくなんか、ない・・。活動時間は夜メイン不定期よ。■2.私、血が嫌いなの・・。仮23:00本23:30ぐらいでゆとりがあったほうがいいわ。■3.戦うのなんて、キライ・・・。■4.私に自慢できることなんて・・・■5.記念だからこそ、基本に忠実にしたいかな・・。これからの見本となれるように頑張りたいね。これから授業だから、みんなまた会いましょうね・・。 
プロローグ,シスターフリーデル,村人,キリの良い数字と聞いて、キリスト教の教会から来ましたわ。
プロローグ,シスターフリーデル,村人,あらあら、女性陣でゲルトさんを囲む会ですのね。クララさん、こんな所でバトルロワイヤルごっこですの？次は是非3D映像に収めて頂きますわ。
プロローグ,仕立て屋エルナ,村人,おっはよー♪女の子しかいないねー。
プロローグ,仕立て屋エルナ,村人,■1．きまぐれー。■2．見れるならいつでも。
プロローグ,仕立て屋エルナ,村人,ところでここはどういった学園なのかしら？
プロローグ,宿屋の女主人レジーナ,占い師,鳩から参戦致します。皆さまお初にお目にかかります。宿屋の女将ことレジーナでございます。箱に戻りましたら議題に答えたく思います。
プロローグ,司書クララ,村人,皆さん、おはようございます！あらパッチー！貴女こんな所でなんでこんな所でねてるの？ほら目覚ましにはこれですよー。【自家焙煎靴墨級ロースト珈琲】[はパメラの口をこじ開けて漆黒の液体を流し込んだ]
プロローグ,司書クララ,村人,リナさんもリーちゃんもおはよー！今日は図書委員の仕事お休みだからここでパッチーと遊んでたんですよ。ほら見てパッチーの顔が赤くなったり黒くなったり凄い色とりどりに変わるんですよー♪
プロローグ,シスターフリーデル,村人,あらあら、見事に女の子だけで揃いましたわね。このまま8人で開始されればゲルトハーレム村ですが。と、言う訳でクララさんの200村記念議題は■5.男は全員ローラーですわね♪
プロローグ,負傷兵シモン,村人,男は狼なのよ♪気をつけなさい～
プロローグ,羊飼いカタリナ,人狼,皆さん、こんにちは。>>24　わかります。とりあえず今は▼兵ですね。
プロローグ,旅人ニコラス,狂人,・・・・・スカートのプリッツを乱さず、タイが曲がってしまわないように気を付けて。なぜなら私は、封印の村女学院の生徒だから・・・・・・皆様ごきげんよう。転校生のニコラスですわ。
