プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,村人,よろしくー
プロローグ,司書クララ,人狼,あのクララとは全くのべつものですわ。
プロローグ,農夫ヤコブ,人狼,オラもあのヤコブとまったくの別人だべよ
プロローグ,少女リーザ,狂人,わたしもあのリーザとは全然別なの。
プロローグ,ならず者ディーター,村人,俺もあのディーターとはぜんぜん関係ないぜ！
プロローグ,旅人ニコラス,人狼,僕もあのニコラスとはぜんぜん違うよ。
プロローグ,羊飼いカタリナ,村人,私もあのカタリナとは全くの別人だよ
プロローグ,シスターフリーデル,占い師,わたくしも、あのシスターとは無関係な別人ですわ。
プロローグ,村娘パメラ,狩人,あのパメラとは関係ないし、別人だよ
プロローグ,パン屋オットー,村人,もちろん僕もあのパン屋ではないよ。
プロローグ,老人モーリッツ,霊能者,わしも、あのモーリッツとは全くの無関係じゃ。
プロローグ,農夫ヤコブ,人狼,でも実は、あのヤコブとは同一人物だったりするだべよ
プロローグ,仕立て屋エルナ,村人,私もあの仕立て屋とは全然関係ないのよね
プロローグ,仕立て屋エルナ,村人,今日開始確定かしらね
プロローグ,老人モーリッツ,霊能者,お爺ちゃんはあのモーリッツとは無関係じゃが、例のモーリッツとは関係があるやもしれん。ところで、このモーリッツがどこかの村でだいぶ前に預かった紙が出て来たんじゃ。■1.コアタイム■2.仮/本決定時間■3.やりたい事/やりたくない事■4.HI☆TO☆KO☆TO
プロローグ,老人モーリッツ,霊能者,皆も知りたいじゃろう、お爺ちゃんのプロヒィィィルじゃ。■1.夕方からじゃ。夜明け前後は基本おるよ。■2.1時間前/30分前でええよ。■3.のーんびり/喧嘩は嫌じゃのう。■4.可愛いからってわしの頭を撫でんでほしいぞぃ。ほいでお爺ちゃん今日は21時～24時はちょっと居たり居なかったりするんじゃわ。明日からは大丈夫なんじゃが。
プロローグ,仕立て屋エルナ,村人,◾️1.9/6まではFree。その後は16:00〜2:00以外なら大体ok◾️2.いつでもok◾️3.諦めない／行動に対する批判(あからさまな荒らしは別◾️ME★Ｎ★ＴＡ★Ｉ★ＫＯ
プロローグ,仕立て屋エルナ,村人,>>17老◻︎4.よーしよしよしよーし…[…はモーリッツのでべそをなでりこなでりこ]
プロローグ,仕立て屋エルナ,村人,因みに私も今、ＮＯ☆Ｎ☆ＤＥ☆ＲＵ！！！！全力で飲んでるので、多分22時には力尽きるわ、ええ、絶対に！！なので明日の朝皆さんおはようごぜますアイエェェ
プロローグ,仕立て屋エルナ,村人,114514がんばれフル○ン
プロローグ,仕立て屋エルナ,村人,つ[薔薇族][サムソン][G-men][baei][アドン][さぶ]特に意味はないよ？(くびこてり
プロローグ,仕立て屋エルナ,村人,16人村の胃が捻れる位の好勝負とか…き、期待……し、してないんだ…から…ね……///
プロローグ,少女リーザ,狂人,この中に本物が紛れているという噂を聞いたの。私は全然別なのだけれど。◼1.遅くても19:00位から夜明けにはいるはずなの◼2.任せるよ！◼3.ほのぼのいきたいの/暴言はいやなの◼4.DA☆I☆GI☆N☆JOゆるゆるしてるの。よろしくなの。
プロローグ,宿屋の女主人レジーナ,村人,あたしゃねぇ…あのレジーナとは別人だよッ…！
プロローグ,宿屋の女主人レジーナ,村人,あたしゃ、許さないよッ…！
プロローグ,司書クララ,人狼,ここは…パラレル…ワール…ド…人が集まってまいりましたわね。神様仏様サタン様…どうかなにも起こりませんよう…
プロローグ,宿屋の女主人レジーナ,村人,■1. 不定期だよッ…！■2. 任せるよッ…！■3. あたしゃねぇ…突然死は認めないよッ…！■4. YU☆RU☆SA☆NA☆I
プロローグ,司書クララ,人狼,■1.基本的には夜ね…ただ昼間のお祈りの間に顔を出せるかもしれないわ。更新に立ち会えない日はあらかじめ言うつもり。■2.余裕をもつのときりのいいところで仮2230本2300がわかりやすいんじゃないかしら。■3.仲良くやりたいの。あと終わってからの意見交換なんかもしたいわね。■4.眼鏡が片方曇っているように見えるけど、実は曇っているの。
プロローグ,旅人ニコラス,人狼,■1.不定期■2.22:45/23:15■3.ゆるゆる/凸■4.ちょっとまじで謝罪案件なんだけれども、火曜木曜が朝〜仮決定間に合わない時間でほぼ顔出せないフラグ立ってしまった。また当日言うけど、発言できるときに頑張るので申し訳ないけどよろしくお願いします。フルメンなったらいろいろ爆発してしにそうだけど増えるのは良いことだから気にしないできてね。僕が頑張ります、はい。
プロローグ,ならず者ディーター,村人,賑やかだなおい。ここにいるゲルトはあのゲルトなのか？■1.不定期だな。夜は22時以降からだ。■2.任せるぜ。■3.まあゆるゆるやろうや。凸だけはしねえ。■4.NA☆RA☆ZU☆MO☆NO
プロローグ,司書クララ,人狼,>>20仕 飲みすぎには注意ですわ…
プロローグ,仕立て屋エルナ,村人,>>32書やー、それがさー、やべーす。寝るるるー。そしてゲルトは朝を知らせる(意味深
プロローグ,仕立て屋エルナ,村人,g13以上確定だね！やったねゲルトちゃん、狼が一杯で胃に穴が空くよ！！(超嬉しそう
プロローグ,仕立て屋エルナ,村人,ゲルト神には兼ねて兼ねて尊み畏み畏み奉り申す、それこそ天津神の例のアレ並みに畏み畏み奉り申す。何故その例えか？と問われたらー、一定の休日取れたので知り合いの例のアレ的なゼミに潜り込んで天岩戸の意味と意義の講座で喧々諤々なう。日本酒うめー。
プロローグ,仕立て屋エルナ,村人,天岩戸のお隠れについて、発想有ればエルナは喜んで読みたいので、暇な人が居たらお隠れの意味と意義について投げかけてくれるとエルナが喜ぶ。ほげーよっぱー
プロローグ,仕立て屋エルナ,村人,おやすもー。もうちょいよんでるけどー。
プロローグ,仕立て屋エルナ,村人,と、思ったけど、宗教関係はやっぱ無しと思い起こしたなう。ごめん、結構舞い上がってた。反省
プロローグ,旅人ニコラス,人狼,エルナに水を。っ水
プロローグ,仕立て屋エルナ,村人,>>39旅うん、ありがとーー！！明日には普通に戻ってるというか、地味娘ちゃんだとおもうのでそこはスルーよろしく。やー、ごめんねー、明日はきっと普通だと思うー。
プロローグ,青年ヨアヒム,村人,こんばんは！もちろんぼくもあのヨアヒムではない。
プロローグ,行商人アルビン,村人,このボクはあのアルビンとは違うのです
プロローグ,司書クララ,人狼,エルナ様が安らかに就寝されますよう…お祈り申し上げます。
プロローグ,農夫ヤコブ,人狼,なんてことだべよ！　みんなあの人とは違うだべか！つまりこの村は【本物（人狼）】を当てる村だというのだべか((((；ﾟДﾟ))))でもきっとゲルトはあのゲルトだと思うのだけでなぁ…
プロローグ,行商人アルビン,村人,みなさまこんばんは。この村は賑やかだね　どうぞどうぞよろしくお願いするよええと、これを書けばいいのかな■1.夜だったり、そうでなかったり■2.1時間前/30分前■3.みんなが楽しめる村だといいね■4.SHI☆NA☆MO☆NO は 夏の売れのこ……げふ、セールの花火です。秋だねよろしくね [へび花火]
プロローグ,青年ヨアヒム,村人,>>44　い、いやまだわからないよ。もしかしたらこれから例の本物のあの人たちが来るのかもしれないよ。でももしこのままだったら…　ただ僕もゲルトはあのゲルトだと感じているんだよなぁ
プロローグ,農夫ヤコブ,人狼,「本人を探せ」みたいな全体ＲＰのチャンス！　と思って先走ってしまいましたが、なんかプレイ中の「偽」とかと混同しそうなので>>44はスルーでおながいしますm(__)m
プロローグ,農夫ヤコブ,人狼,おっと
プロローグ,農夫ヤコブ,人狼,>>48はパン屋さんのことではないだべよ
プロローグ,青年ヨアヒム,村人,おっと
プロローグ,青年ヨアヒム,村人,>>46から>>50全力スルーで　みんなおねがあします
プロローグ,青年ヨアヒム,村人,■1.夜中心。更新前後はいるよう努めるけれど、寝落ちが怖いです。■2.仮決定60～90分前本決定は40～50分後で。仮決定後の時間は大事かなと。■3.ギスギスすることはしたくないかな■4.お手柔らかに
プロローグ,少年ペーター,村人,沢山集まってきたねー！■1.夜中心だけど不定期■2.仮が1時間半/本は1時間前あたりだと助かるな■3.暴言や喧嘩がないといいなぁ■4.GA☆N☆BA☆RU
プロローグ,少年ペーター,村人,>>45 僕も花火やりたいなー！
プロローグ,少女リーザ,狂人,>>44>>46噂は2人にも回ってたようね……どの位本物がいるのか分からないけれど、私達別物は本物に対抗しなきゃいけない。いるかどうかも分からない本物、にね……面白そうだからついネタに走ってしまったの
プロローグ,少女リーザ,狂人,エルナさんののんでる日本酒、私ものみたいー薬味を肴にちびちび飲んでいたいの
プロローグ,司書クララ,人狼,リーザ様…あなた、お酒はまだ神がお許しにならなくてよ…
プロローグ,少女リーザ,狂人,>>57 りーざさんじゅういっさいだもん！おさけのめるもん！
