プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,青年ヨアヒム,人狼,人狼はいる。おおげさではないさ。
プロローグ,旅人ニコラス,村人,人狼が居ると聞いてやってきたでござる
プロローグ,行商人アルビン,村人,いると思えばいる。いないと思えばいない。まあ、そんなものさ。
プロローグ,パン屋オットー,村人,人狼？そんな事はお上に任せて飢えないようにパンを焼くだけさ。
プロローグ,旅人ニコラス,村人,議題でござる■1.コアタイム■2.仮/本決定の時間■3.やりたいこと/やりたくないこと■4.自己紹介
プロローグ,旅人ニコラス,村人,■1.特に決まった時刻はないでござる■2.23:30/24:00■3.ワイワイやりたいでござる/緑ロラは勘弁でござる。流行病には気をつけて欲しいでござる。体調にも気をつけて欲しいでござる■4.上様の命を受けて旅をしているでござる。本名はニコラスではなくて、仁古田でござる
プロローグ,羊飼いカタリナ,村人,ﾒｴ ﾒｴ
プロローグ,宿屋の女主人レジーナ,狩人,人狼？ ふふふ、それよりお昼にしましょうつ[ふわふわたまごのプレーンオムレツ]
プロローグ,村娘パメラ,村人,人狼？わんこで、人？いるんだったら……フサフサ尻尾とか耳とかモフりたいね！
プロローグ,負傷兵シモン,人狼,よろしく！
プロローグ,青年ヨアヒム,人狼,仁古田くん議題ありがとう。■1 22:00～0:30が主かな■2 仮23:45本0:15■3 楽しくやることができればいいさ。突然死は嫌だが、リアルも大事にな。■4 自宅警備員をしていたが、人狼ハンターに転職をしたんだ。ちなみに昨日思い付いた。    
プロローグ,少女リーザ,村人,人狼とは物騒じゃのう
プロローグ,村娘パメラ,村人,■1.夜型なんだ、昼間は鳩がちょっと飛ぶくらい■2.23:45/24:15■3.そだね、明るくいきます！/流行病には気を付けて！あと議論に関係ない暴言とかあんまりひどいのはRPでもちょっと抑えてね、ギスギス駄目！■4.モフります！パメラです！モフモフ！宿>>9ふわふわ～、頂きます！
プロローグ,少女リーザ,村人,■1 基本夜じゃ■2 仮23:45本0:15■3 ギスギスしないようにの。■4 リーザじゃ。皆宜しく頼むの。
プロローグ,村娘パメラ,村人,旅>>7　議題ありがと！異国情緒あふれる東の国の旅人さんだね。ゲイシャ、ローニン、ハラキリ、ね！本で読んだことあるよっ青>>12 人狼ハンターとな……狩られるまえにモフらなきゃ！あ、でも狩られてからでもいっか。モフらせてね！
プロローグ,青年ヨアヒム,人狼,宿>>9…なんて美味しいオムレツなんだ。レジくんの優しさで出来ているんだな。[…の目から涙が溢れて止まらない]娘>>16人狼は危険だからな。仕留めたら君に毛皮をプレゼントしよう。好きなだけモフモフしたまえ。
