プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,人狼,いるよ！人狼は、いるよ！だって僕きいたんだよ！この辺に狼いないはずなのに、わおーんって遠吠えが聞こえたんだよ！
プロローグ,羊飼いカタリナ,村人,カチッ「わおぉぉーーーん！」
プロローグ,羊飼いカタリナ,村人,こんにちわー。ああ、ペーターちゃんごめんねー。なんか怖がらせちゃったみたいだねー。こないだ行商人さんから「てーぷれこーだー」っていうの買ったのーこれ聞かせるとメーちゃん達がワガママ言わずに移動してくれて便利なんだよー。
プロローグ,羊飼いカタリナ,村人,他にも貰ったいろんなてーぷがあるんだよー。カチッ「ただいまワオォォーーーンカード入会金無料！」……みたいな。
プロローグ,旅人ニコラス,村人,あれれ〜？ボクが昔飼ってたシベリアンハスキーくんに似た声が聞こえた気がしたんだけど…この辺りはワンちゃんいないみたいだね…てーぷの音だったのかぁ…残念( ´･ω･`)
プロローグ,行商人アルビン,村人,こんにちは。アメ職人のアルビンです。ついでに行商やってます。オオカミが出るとの風評被害で、商売あがったりでして、困ったものです。日本狼はもう絶滅したはずですが……
プロローグ,行商人アルビン,村人,鳴き声に怯えるペーター君に、コネコネ…【ゲルト型のアメ】を差し上げます。これをペロりと舐めれば君も今日から気分は狼だ！あら旅人さんこんにちは。
プロローグ,行商人アルビン,村人,シベリアンハスキー……見てないですねえ。カタリナさんに売った「てーぷれこーだー」の音質が良すぎるようで、聞き間違える人が出ている様子。でも僕の本業はアメ職人なので。【骨っこ型のアメ】でも作るくらいしか能がありません。これでワンちゃんが帰ってくるといいですね。
プロローグ,旅人ニコラス,村人,家出しちゃったシベリアンハスキーのポチくんを探して旅してるんだけどなかなか見つからなくて…アルビンさんのアメちゃんで帰ってきてくれるといいな〜！アルビンさんありがとう！
プロローグ,少年ペーター,人狼,うう……ほんとにー？ほんとにカタリナおねえちゃんのせいなのー？ほんとは人狼いるんじゃないのー？あ！アルビンさんは飴ありがとーぅ！わーい！！……でもこれゲルトおにいちゃん型なんだね……ゲ、ゲルトおにいちゃん？これ食べても大丈夫？……ねてるや。起きる前に食べきっちゃえばいいよね（もぐぺろ）
プロローグ,少年ペーター,人狼,ぼくね、わんこは好きだよ！！旅人さんのワンちゃん、みつかるといいね！人狼、いるにしてもいないにしても早く議論っていうのやらないと、いつまでもここにいなきゃいけないんでしょー？人が早くいっぱい来ると良いなー
プロローグ,仕立て屋エルナ,狂人,んひー。気分がハイなのぜ！仕事がない日は呑むに限るのぜ！ひゃっほう！
プロローグ,仕立て屋エルナ,狂人,うい～。やっぱ酒は良いのぜ…苦しいこととか辛いことを吹き飛ばせるのぜ。たまらないのぜ！店の奥からこんな紙を見つけたのぜ！いったいなんなんなのぜ？■1.コアタイム■2.仮決定時間/本決定時間■3.やりたいこと/やりたくないこと□4.自己紹介、その他もろもろ
プロローグ,仕立て屋エルナ,狂人,良くわからないけど解答するのぜ！■1. 一応不定期だけど、23時頃からは居るようにはするのぜ。この一週間だと土日以外は昼間に見ることも出来るのぜ■2.2330/2400希望 朝が弱い自覚があるけど本決定が朝になっても対応できるようにはするのぜ■3.精一杯のプレイ 推理/煽り合いと凸死□4.町はずれの仕立屋で働く蒸留酒大好きなお姉さんのエルナなんだぜ☆ そこ、おばさんって言うな☆
プロローグ,仕立て屋エルナ,狂人,>>4 アレ今無料になってたのかなのぜー！？びっくりなのぜ。しかしテープレコーダーて随分懐かしいモノなのぜー。>>7おおう。行商さん、それはドンマイなのぜ。なんか珍しい蒸留酒売ってないのかなのぜー！？言い値で買うのぜー。最近近くのスーパーがサン●リーとかニ●カの製品しか置いてなくてあたしは不満なのぜー。>>12 はっはっはー。仕立屋のお姉ちゃんが颯爽と来ちゃったたのぜー。
プロローグ,神父ジムゾン,村人,わたしは神だ略称が
プロローグ,神父ジムゾン,村人,エルナーよ。グレンリベットとラフロイグならあるよ。その言い方だと、ピーティーなヤツが好みなのか
プロローグ,神父ジムゾン,村人,ニコは愛犬見つかるといいな。ペタは心配しなくても大丈夫、カタリナは良い人だから信じよう。
プロローグ,神父ジムゾン,村人,アルビんってことは日本じゃない狼は絶滅していない、という事になるな。これは大変だ、飲まなきゃやってられん
プロローグ,司書クララ,人狼,狼さんが出るのですか？怖いですね。
プロローグ,神父ジムゾン,村人,うむ、怖いな。ぼくには  とてもできない
プロローグ,少年ペーター,人狼,わーい！いっぱい人来たね！もっと増えるかな？人が集まってくるとなんかワクワクするよね？！ぼくはわくわくするー！あっ、謎の紙にもこたえるるー■1.不定期だよー。しいて言うならお昼頃！　深夜は鳩さんとばせたら■2.深夜帯/早朝帯　早朝本決定なら決定回りにいれるけど、夜本決定だと居れるかわかんないや…■3.がんばる！/しんじゃうぐらいがんばらない□4.ペーターだよ！怖いのになんて負けないよっ！
プロローグ,少年ペーター,人狼,大人の人にもとてもできないぐらいこわいんだ……！！そ、それならカタリナおねえちゃんのテープレコーダーのせいのほうがいいな……う、ううん！ほんものでもぼく、こわさなんかにまけないよっ！！男の子だもん！
プロローグ,司書クララ,人狼,私も謎の紙に答えましょう。■1．夜中心で20時以降ぐらいがコアです。■2．お任せします。■3．楽しいおしゃべり/楽しくないこと□4．怖いことは嫌なので守ってくれる屈強な男の人がいてくれたらと思う今日このごろです。一旦離席します。
