プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,村人,いぇ～いっ！一番のりぃ～♪ゲル兄ぃ～、人狼って何ぃ～？？
プロローグ,少年ペーター,村人,さ～て、みんなが来るの、寝ながら待ってるねっ。おかあさんが早く寝なさいってうるさいんだ。おやすみー。
プロローグ,行商人アルビン,人狼,さて、と…今月はこの村で商売をさせて貰おうかな今のオススメは惚れ薬。どうだい、欲しいだろ？
プロローグ,旅人ニコラス,村人,こんにちはー。えーっとここはー…。見捨てれらた村？かな？あれ？なんかおかしい？
プロローグ,少年ペーター,村人,アルビンおじさん、おはよぉ～。惚れ薬？ボ、ボク、女の子なんか、好きにならないもんっ！ニコラスさんもおはよぉ～。ここ？見捨てられてなんかないよっ！だってみんな続々来てくれるもんっ。じゃ、教科書にのってたアレ書くねー。■1.主な活動時間■2.仮決定/本決定時間の希望■3.一言 
プロローグ,少年ペーター,村人,■1.不定期かな？夕方～夜がメインだけど、ちょいちょい箱から外すことがあると思うよ。■2.仮決定22：45、本決定23：15ぐらいでいいかなー。■3.学校でお勉強頑張ってるペーターだよ～。でも一番好きなのはゲーム！武器使って戦うゲームが好きだな～。んじゃ、みんなまたね～♪
プロローグ,老人モーリッツ,人狼,こんばんわじゃよ。あれ？夜のはずなのに外が明るいのう。おかしいのう。・・・晩御飯はまだかのう？
プロローグ,老人モーリッツ,人狼,おお、おお、可愛い男の子たちがそろっとるじゃないか。みんな、こんばんわ。ほれ、これをやろう。たくさん遊んで喉渇いたらおなめ。つ[甘露飴]
プロローグ,老人モーリッツ,人狼,んん？なんか目がしょぼしょぼするんじゃが、とりあえず答えておこうかのう。■1.日中～２４時前後。夜は苦手じゃ。はよう寝んとばあさんが怒るでのう。■2.仮２２時半　本２３時１５分とかじゃろうかのう■3.おなかがすいたのう・・・でもあの惚れ薬とやらは危ない香りがするんでやめとこうかのう・・・。なんとなくばあさんに怒られそうな気がするんじゃよ。
プロローグ,老人モーリッツ,人狼,なんだか肌寒い日が続くが、みんな【突然死という流行病には気をつけるように】するんじゃよ。無理をして村に入って来ても途中で行き倒れるようじゃ何にもならんからのう。あと【初心者COや希望役職COはご法度】じゃそうじゃ。分からないことがあればhttp://wolfbbs.jp/を覗くと色々書いてあるとあったぞ。「初心者向け講座シリーズ」や「マナー」については読み応えもあってなかなかじゃぞ。
