プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村娘パメラ,狂人,よろしくね。
プロローグ,青年ヨアヒム,人狼,やあ！僕はヨアヒム！人狼？なんだいそれは？人なのか狼なのかはっきりしないな。なんだか眠くなったし少し一休みもしようかな、、、あ！そうだ！この後来る人のために議題を残して置こう！■１．コアタイム■２．仮本希望■３．やりたいＯＲやってほしくない事■４．自己紹介
プロローグ,青年ヨアヒム,人狼,お、俺の回答も書置きした方がいいよな！え、えーと■１．不定期、夜メインだな。朝？日光？ははは何だいそれは？僕は日が落ちてから目が覚めるんだよ■２．特に無いけど仮本は９時以降だと助かるね■３．んー特には無いけど、今の所■４．僕はヨアヒム。通りすがりの青年さ☆特技はどんな難題も華麗にスルー（要するに後回し）しようとする心意気さ！
プロローグ,シスターフリーデル,村人,開始
プロローグ,シスターフリーデル,村人,あれ、希望通ったのかな？
プロローグ,シスターフリーデル,村人,シスターですよろしく。神の御心のままに。
プロローグ,負傷兵シモン,占い師,よろしくなー
プロローグ,シスターフリーデル,村人,神に誓います例え勝てても突死だけはしません御心のままに
プロローグ,宿屋の女主人レジーナ,霊能者,今日も宿の支度するよ。メインは夜かねぇ。
プロローグ,負傷兵シモン,占い師,おはようさんっと議題回答しとくか■１．不定期■２．仮【21:15】本【21：45】希望■３．特になし■４．傷の療養にしばらくやっかいになるぜ
プロローグ,シスターフリーデル,村人,■１．希望多数に■２．同上■３．特になし■４．この村に変わらぬ神のご加護を 
プロローグ,老人モーリッツ,村人,曖昧３センチ　そりゃぷにってコトかい？　ちょっ！らっぴんぐが制服…だぁぁ不利ってこたない　ぷ。がんばっちゃ♥やっちゃっちゃそんときゃーっち＆Ｒｅｌｅａｓｅ　ぎョッ汗（Ｆｕｕ）々（Ｆｕｕ）の谷間に　Ｄａｒｌｉｎ’　ｄａｒｌｉｎ’　Ｆ　Ｒ　Ｅ　Ｅ　Ｚ　Ｅ！！
プロローグ,老人モーリッツ,村人,もっていけ！最後に笑っちゃうのはあたしのはずセーラーふくだからです←結論月曜日なのに！機嫌悪いのどうするよ？夏服がいいのです←キャ？　ワ！　イイｖ
プロローグ,老人モーリッツ,村人,現役女子高生なので場違いかもしれませんが、せーいっぱい頑張るのでよろしくお願いします☆
プロローグ,宿屋の女主人レジーナ,霊能者,■1.不定期ね■2.任せるわ■3.マナーだけは守って欲しいわね。そうじゃないと後片付けが大変だもの（溜息）■4.私の宿に集まってるんだからちゃんとして頂戴
プロローグ,老人モーリッツ,村人,■１．丑三つ時メイン☆じょーだん☆マイケル☆学校が終わってからだったらたいていいるよ☆■２．いつでもいいよ☆でもあんまり遅いとお肌に良くないからいやだよ☆
プロローグ,老人モーリッツ,村人,■３．☆やりたいこと1.喫茶店でメロンソーダ二人飲み2.雪山遭難デート3.「今度の日曜どこ行く」→「私、高原に行きたいな!!!」→当日「じゃじゃーん、サンドウィッチ作って来ちゃった☆」→「えへへ、○○と二人で遊ぶの初めてだから…ちょっと頑張っちゃった☆」→「ねぇねぇ、四葉のクローバー探さない？」ていう流れ
