プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,狩人,ふわりふわり。よろしくお願いします。
プロローグ,羊飼いカタリナ,人狼,＠・ω）めぇめぇふわふわ。よろしくなのだよー
プロローグ,シスターフリーデル,狂人,Ash to AshDust to Dustすべては神の思し召しです。皆様に会えてうれしく思いますわ。
プロローグ,羊飼いカタリナ,人狼,■１．参加可能時間帯■２．仮・本決定希望時間■３．投票COの可否、やりたい作戦など□４．自分のアピールをしよう
プロローグ,羊飼いカタリナ,人狼,議題ー！個人的にゃプロから作戦の話するのはどうよっって思うんだけど、近くの村覗いたら全部の村がこの議題だった･･･。自分で議題考えたり削ったりするのは面倒だからやらない。＠；・ω）それはどうかと・・・。
プロローグ,羊飼いカタリナ,人狼,ボク的には、■１．■２．■３．□４．常識的な範囲でオネガイシマス、とだけ。＠・ω）一番似合わないセリフですよね。
プロローグ,旅人ニコラス,狩人,議題でも置いてゆこうと思ったら、リナさんありがとうございます。早速答えてゆきましょう。■１．21時以降になると思います、ふらりふらり色々なところを見て回っているので。■２．24時までには全て出揃っているのが望ましいです。
プロローグ,羊飼いカタリナ,人狼,ではリセキ。放牧に行ってくるのだー＠・ω）Σ今からですか？まだまだ夜はこれからよ。さぁ羊ども！喰え！太れ！
プロローグ,シスターフリーデル,狂人,割と神出鬼没ですけど更新前は大体居ますね。稀に寝落ち注意ですわ。議題に答えるのが面倒だったり始まる前からどうなのって考えなので緩くアピールしてみます。
プロローグ,旅人ニコラス,狩人,■３．投票COは可能なら使っても構わないと思いますが、何事も面倒事は苦手ですね。□４．ふわりふわり、彷徨っております。ここで会ったのも何かのご縁でしょう。一週間ほどよろしくお願いしますね。さて、少々辺りを見学して来ることにします。もし入口の方に妖しい影が見えたならすぐにお伝えします、ご安心くださいね。では。
プロローグ,少年ペーター,村人,♪人狼なんてないさ♪人狼なんてうーそさ♪ねーぼけたひとが　♪みまちがえたのさっ
プロローグ,少年ペーター,村人,こんばんは！ねぼけたひとってゲルト兄ちゃんのことかな？人狼なんているわけないよね！もし…もしいたら…冷蔵庫に入れてカチカチにしちゃうんだ！
