プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,占い師,なのー！今日もいい天気なのー！ケロケロケロケロ♪クァックァックァッ♪なのー♪
プロローグ,少女リーザ,占い師,なんかメモがあるのー。■1参加時間■2仮本決希望時間■3投票ＣＯ等、大丈夫か？□4その他自己紹介等
プロローグ,少女リーザ,占い師,■1不定期なのー決定は確認できるのー■2これは相談して決めたいのー■3大丈夫だ、問題ない。なのー。□4リーザなの！歌が大好きなの！ ら～ら～～ららららら～ら、らら～～ららららら～ー。雪国を彷彿させるメロディなのー。
プロローグ,少女リーザ,占い師,そうなの！ゲル兄ちゃんの言うとおりなの！狼さんなんていないの！いたとしてもリーザの歌でメロメロにしてやるの！そうすれば人を食べちゃうことなんてなくなるの！だからお外いって歌のけいこしてくるー！！
プロローグ,負傷兵シモン,人狼,失礼。なにやら面白そうな噂にひかれてきたら思い切り否定されましたが。まぁ何はともあれ宜しく。
プロローグ,青年ヨアヒム,人狼,はあ・・・めんどくさ。人狼だっけ？噂ごときに踊らされるなよ村長。しかも人呼び出しておいていないし。
プロローグ,青年ヨアヒム,人狼,メモ？これに書き込めばいいわけね。■1早朝と20時～23時くらいかな。今日はイレギュラー。■2仮21時15分本21時45分くらいが妥当じゃない？まあ、合わせるよ。■3投票ＣＯ？別にしてもいいと思うけど、G国で投票COって、ややこしくない？そのほか何か面白そうな提案なったら従うよ。□4近くの大学に通っているヨアヒムだよ。専攻は地学。 
プロローグ,農夫ヤコブ,村人,人狼ですと？ひゃあ～、みなぎってきたでござる。
プロローグ,農夫ヤコブ,村人,■1不定期でござる。■2仮21時15分本21時45分についじゅー■3戦略の幅が広がるから、使えるものは使いたいでござる。□4（ゲルト暗殺のために送り込まれた刺客、それが拙者でござる…。ここの村人には決して忍びだということを悟られてはならない…。しかしなぜ会う人皆、拙者のことを「忍者」と呼ぶのだろうか。農夫の変装は完璧のハズだが…）
プロローグ,青年ヨアヒム,人狼,・・・なんか村長にこんな紙預かってきた。「記号、用語解説」「●」占第一希望「○」占第二希望「▼」吊第一希望「▽」吊第二希望「▲」襲撃「■」議題「□」議題回答「★」特定の個人に対する質問「☆」返答「【】」強調「@」残り発言数「CO」カミングアウト=能力者が自分が能力者であることを公表すること。「FO」フルオープン=役職全てをCOすること(最近では占霊のみを指す)
プロローグ,青年ヨアヒム,人狼,「GS」能力者COしていない人物(灰)について、発言や状況から黒っぽい人と白っぽい人を考えてランク付けした物。「SG」狼の身代わりとなって疑われたり吊られたりしてしまう人。「LW」灰に潜んでいる狼のことそのほか分からないことがあればhttp://wolfbbs.jp/%CD%D1%B8%EC%BD%B8.htmlから自分で調べること。
プロローグ,青年ヨアヒム,人狼,あと、初めて村に来る人もそうでない人も一度http://wolfbbs.jp/%A5%DE%A5%CA%A1%BC.htmlやhttp://wolfbbs.jp/%B6%D8%BB%DF%B9%D4%B0%D9.htmlに目を通しておいて。誰もいないことだし、僕は学校に戻るから。また夜に。
プロローグ,青年ヨアヒム,人狼,鳩。ごめん。一つ間違えてたらしい。「□」はネタ議題として使われることが多いね…あと、ここに挙げたものは>>12で載せた場所にあったものだけど、使いにくかったら使わなくてもいいと思うよ。では、今度こそまた夜に。
