プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,ちーす1番乗りなんかしばらく始まらなそうだけどとりあえず赤の扉を選ぶぜ!
プロローグ,パン屋オットー,村人,夜明けに始まる確率は3%
プロローグ,ならず者ディーター,人狼,じゃあその3%にBETだ
プロローグ,パン屋オットー,村人,さすがならずものディーターその大穴狙いは尊敬に値するぜ
プロローグ,パン屋オットー,村人,そして俺は97%にBETだ!
プロローグ,ならず者ディーター,人狼,だいたいの漫画の主人公が「1%有れば・・・」って言いながら成功するんだ3%っていうとだいたいその３倍だぜ？俺が主人公なら、この賭け　負けるはずがない
プロローグ,ならず者ディーター,人狼,「今日始まる」に俺の魂を賭けよう。今日始まらなかったら俺はただの脇役だったってことだな。
プロローグ,ならず者ディーター,人狼,>>6　ちょ、おま
プロローグ,パン屋オットー,村人,物語の主人公は主人公たる宿命を持ち宿命とはすなわちディスティニーディーターがそのディスティニーを宿しているかどうかは今日始まるかどうかで決定される
プロローグ,パン屋オットー,村人,あと始まらなかったら俺が主人公ということでよろ
プロローグ,パン屋オットー,村人,主人公特権その1!最終生存論(Final survival theory)主人公は最終日まで吊られないし襲撃されない!だからどんなにアホなことを言ってもOKだ!
プロローグ,ならず者ディーター,人狼,>>11 その時はオットー吊って俺が主人公の座を奪ってやる！
プロローグ,パン屋オットー,村人,物語の主人公は最後まで死なない(ただし例外は多々ある)
プロローグ,ならず者ディーター,人狼,主人公が死んでも、その魂は受け継がれていくんだぜ
プロローグ,負傷兵シモン,村人,上から来るぞ！気をつけろ！
プロローグ,パン屋オットー,村人,また1人主人公候補が現れたか……ちなみに俺の名前はオットーコードネームはコンバットオットーだ
プロローグ,負傷兵シモン,村人,3%に魂を賭ける夢追い人がいると聞いて参上したぜ二人ともよろしくな
プロローグ,負傷兵シモン,村人,こっちだぁ！オットー！おっと、そういえばゲルトもよろしくな
プロローグ,パン屋オットー,村人,＼パフ♪／
プロローグ,ならず者ディーター,人狼,主人公候補がまた１人これは今日始まる予感………！
プロローグ,ならず者ディーター,人狼,>>17コードネームに本名が入ってるんですがそれは
プロローグ,パン屋オットー,村人,いつからオットーが本名だと錯覚していた？
プロローグ,ならず者ディーター,人狼,なん・・・だと・・・
プロローグ,パン屋オットー,村人,俺の真の名はパン屋だ!
プロローグ,パン屋オットー,村人,幼稚園児がパン屋さんになりたいーっていうのはつまるところ俺になりたいってことだ!
プロローグ,負傷兵シモン,村人,つまりあれか「パン屋オットー」は「本名コードネーム」なわけか
プロローグ,パン屋オットー,村人,えっとそういうことになるのかな？
プロローグ,負傷兵シモン,村人,さて賭けの時間が近づいているわけだが始まるか始まらないかドキドキするな（目逸らし）
プロローグ,パン屋オットー,村人,始まらなかったら練習で人狼やろうぜ最初は俺が人狼な
プロローグ,負傷兵シモン,村人,じゃあ俺狂人な！
プロローグ,ならず者ディーター,人狼,開幕RPPやんけ・・・
プロローグ,負傷兵シモン,村人,オシカッタナー
プロローグ,負傷兵シモン,村人,ディーターのツッコミが冴えわたってるな
プロローグ,パン屋オットー,村人,よーし練習で人狼開始だな!狼はディーターだ!間違いない!
プロローグ,旅人ニコラス,村人,GoodEvening・・・諸君俺のmy carで高速を走り抜けてたらGuardRailとDeepKissをしちまってな・・・気づいたらこんなところに来ちまったぜ・・・冗談じゃねぇ
プロローグ,少年ペーター,村人,ハムスターにんげんです。占わないでね！
プロローグ,少年ペーター,村人,▼者セットしたですあ、ちょっと集まらなさすぎて見てられなくての入村なのでコアタイムが皆とずれるかもです迷惑かからないようにするのでよろしくです
プロローグ,負傷兵シモン,村人,来てくれて嬉しいぜお二人さん早速だが●ペーター希望だ>>36　youからdangerousでcoolな気配がするぜ…
プロローグ,パン屋オットー,村人,男ばっかじゃねーか!もうすぐクリスマスなのに!クリスマスなのに!
プロローグ,農夫ヤコブ,村人,男臭いそれがいい
プロローグ,農夫ヤコブ,村人,自分もコアタイムずれてるけど、人が集まらなさすぎだから来てみたよ
プロローグ,パン屋オットー,村人,コアタイムズレまくるならいつもの投票じゃなくて自由投票でもいいかもな一度やってみたかったしどっちの陣営が有利になるとかは分からんけど
プロローグ,パン屋オットー,村人,占いも最初から自由占いで
プロローグ,農夫ヤコブ,村人,基本的には何をするにも賛成するよそういうことをするにあたって議論する時間が取れない可能性もあるだろうから、村が始まる前に決まれば一番良いね
プロローグ,旅人ニコラス,村人,>>39Greatな評価、ありがとうよ…しかしこの村、Men's Partyとなりそうで楽しみだぜ…俺も一風変わったRuehlとかは賛成だ、いつもと違ったSurpriseが待っているからな…
プロローグ,旅人ニコラス,村人,（まず俺のキャラ付けがおかしいのは内緒にしてくれ）
プロローグ,負傷兵シモン,村人,お、ヤコブいらっしゃい自由占い自由投票、か反対派がいないならいいと思うぜ？
プロローグ,仕立て屋エルナ,占い師,む、むさ苦しい……。せっかくこしらえた[ミニスカサンタ服]の使い道がないじゃないのさー。男？  [赤ふんどし]で寒中水泳でもやってれば？
