プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,霊能者,白いイヤホンを耳にあて 少しニヤッとして合図する♪あ、ゲルお兄ちゃんおはようございます。この村一番乗り(ゲル兄ぃ除く)のペーターです！よろしくです！
プロローグ,少年ペーター,霊能者,ツールくんの調子が悪いよ！切り替えよっ。さて宿帳に書いてと…■1.コアタイム■2.仮決定/本決定時間■3.やりたいこと/やりたくないこと■4.自己紹介セルフ回答■1.不定期 但し平日の昼間はバリバリいるよ(たぶん)■2.21:45/22:15■3.みんなとワイワイ推理とRP！/投げ出さないでね！
プロローグ,少年ペーター,霊能者,[よく使う略号など］▼:吊り第一希望　▽:吊り第二希望●:占い第一希望　○:占い第二希望■:議題　□:ネタ議題　【　】:強調したい事柄（CO等）★:質問　☆:★への返答＠数字：残りの喉数（発言数）**：離席CO:カミングアウト。能力者だと公言する事FO:フルオープン。占も霊もCOする事LW:ラストウルフ。最後に残った人狼の事
プロローグ,少年ペーター,霊能者,GS:グレースケール。自分以外の村人を、白っぽい（村人っぽい）人から黒っぽい（人狼っぽい）人まで順に並べたものSG:スケープゴート。狼が自分の身代わりに吊らせる村人の事斑(パンダ):占いもしくは霊能の判定が白と黒に分かれた人の事まとめ役:みんなの意見をまとめて最終決定をする人のこと確定能力者:対抗COがいないなど、本当であることが確定した能力者のこと
プロローグ,少年ペーター,霊能者,確定白:占い師全員から村人判定を受け、人狼で無いことが確定した人のこと回避CO:非COの能力者が指定を受けた時にCOしてそれを逃れること統一占い:まとめ役が指示して占い先を統一すること多弁:多くしゃべる人　中庸:多弁と寡黙の中間　寡黙:殆ど喋らない人ふい～。疲れた～。またお昼に来るね！［…は宿帳の横にクッキーを置いて宿を出た。］**
プロローグ,少年ペーター,霊能者,ただいま～。まだゲル兄ぃしか居ないね。しかも寝てるし。また後でもう一度来よっと♪［…は鼻歌を歌いながら宿を出た。］**
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…
プロローグ,司書クララ,占い師,ｷｮﾛｷｮﾛo(ﾟдﾟo≡oﾟдﾟ)oｷｮﾛｷｮﾛ
プロローグ,司書クララ,占い師,ﾑｼｬﾑｼｬﾑｼｬﾑｼｬ((´)艸(｀ ))｡ﾟ｡
プロローグ,司書クララ,占い師,ε＝ε＝ε＝ヾ(*ΦдΦ)|　|　ｻｻｻｯ
プロローグ,司書クララ,占い師,|　|д･) ノ⌒■～*　ﾎﾟｲｯ■1.不定期…■2.一時間前…/30分前…■3.ﾏｯﾀﾘ楽しく…流行病に気をつけて…■4.………クッキー、なくなっちゃった…
プロローグ,司書クララ,占い師,|彡ｻｯ!
プロローグ,少年ペーター,霊能者,…あー！クッキーなくなってる！…あ、宿帳に［クララ］って書いてある。人が来たんだね！うれしいなぁ。…全部食べたんだ。こんなこともあろうかと思って、つ［徳用ビスケット＆キッ○カッ○］あ、ふつうのごはんおいとくね！つ［からあげ16人前］［白いごはん］［みそしる］ここのおふろ借りるね！**
プロローグ,少年ペーター,霊能者,>>12書…ってあれ！？ふろばに爆弾！？［…はポケットからカードを取り出した。］凍符「パーフェクトフリーズ」！［…は爆弾のようなものを凍らせ無力化した。］これでよしっと今度こそ入るね**
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…（あっ…ﾋﾞｽｹｯﾄだ…
プロローグ,司書クララ,占い師,ﾑｼｬﾑｼｬﾑｼｬﾑｼｬ((´)艸(｀ ))｡ﾟ｡
プロローグ,司書クララ,占い師,ε＝ε＝ε＝ヾ(*ΦдΦ)|　|　ｻｻｻｯ
プロローグ,行商人アルビン,村人,ズザー ⊂（ﾟДﾟ⊂⌒｀つ≡≡≡ っと席取りして離脱。■1.20時以降不定期■2.おまかせ■3.おまかせ■4.楽しくやりたいなっと。
プロローグ,少年ペーター,霊能者,クラ姉ぇまた食べちゃったの！？アル兄ぃこんにちは。まだ少ないね。からあげ余っちゃうなー。
プロローグ,羊飼いカタリナ,人狼,こんばんはー。
プロローグ,少年ペーター,霊能者,カタ姉ぇこんばんは！今日は揃うかな？ちょっと微妙かな？
プロローグ,羊飼いカタリナ,人狼,■1.不定期？更新前後はいる予定■2.21:45/22:15■3.楽しい時間を過ごしたい/突然死■4.ボク男の娘だよ？>>14 ペーター君からあげありがとう！1個もらうね。
プロローグ,少年ペーター,霊能者,>>23羊たくさんあるからいっぱい食べてね！…って、え？男の娘？じゃあ…カタ兄ぃ？
プロローグ,羊飼いカタリナ,人狼,>>24どっちでもいいよー。何なら確認してみる？
プロローグ,少年ペーター,霊能者,>>25羊え、遠慮するね！カタ姉ぇ！
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…（唐揚げ…余りそう…
プロローグ,司書クララ,占い師,ﾑｼｬﾑｼｬﾑｼｬﾑｼｬ((´)艸(｀ ))｡ﾟ｡
プロローグ,司書クララ,占い師,Σ(ФдФﾊｯ…（人…増えてる…
プロローグ,少年ペーター,霊能者,さすがに今日は揃わないね。早いけど先にねるね。始まってたらごめんなさい。明日は始まるといいなー♪お休みなさい**
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…（ﾍﾟﾀ君、おやすみなさい…明日は豚カツお願いします…
プロローグ,羊飼いカタリナ,人狼,クララさんこんばんは。そんでもってペタ君おやすみー。今日は始まらないのかな？
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…（カタ男さん…始まらなかったですね…ﾜﾀｸｼも寝ますね…
プロローグ,羊飼いカタリナ,人狼,始まらなかったね。>>33書　その呼び方はヤメテー！！ボクももう寝るよ。おやすみ。
プロローグ,少年ペーター,霊能者,おはよう！朝食どうぞ！つ［食パン］［目玉焼き］［牛乳］［ハチミツ］［チョコソフト］質素だけどどうぞ！
プロローグ,シスターフリーデル,村人,悩める小羊たちがお揃いのようですね。教会はいつでも村民の懺悔告解に門戸を開いています。食欲の止まらぬ者、異装に悦びを見いだす者、神はすべてをお許しになりますよ。……多分。
プロローグ,シスターフリーデル,村人,こちらが宿帳ですね。■1. 21:00-24:00 日中は不定期■2. 21:45/22:15■3. 人を傷つける言葉は慎みたいと思います。楽しくいきましょう。■4. 「信じる者は救われる」と言いますが、信じなくても人生どうにでもなるものです。……多分。
プロローグ,シスターフリーデル,村人,ところでペーター。クララも。年若い皆さんは野菜もしっかり食べねばなりません。つ[野菜だらけポトフ][バーニャカウダ][野菜ジュース]それでは教会の雑務をしてまいります。**
プロローグ,羊飼いカタリナ,人狼,>>35 ペタ君おはよう！料理できるんだ、偉いね。よしよし。[食パン][目玉焼き][牛乳]いただきまーす。フリーデルさんもおはよう！野菜か…ボクも野菜苦手なんだよねー。羊さんの世話行ってきまーす！**
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…（みなさん、こんにちは…寝すぎてしまいました…
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…（豚カツ……ない…
プロローグ,司書クララ,占い師,|　|д･) ｿｫｰｯ…（お野菜か…
プロローグ,司書クララ,占い師,ｷｮﾛｷｮﾛo(ﾟдﾟo≡oﾟдﾟ)oｷｮﾛｷｮﾛ
プロローグ,司書クララ,占い師,ﾑｼｬﾑｼｬﾑｼｬﾑｼｬ((´)艸(｀ ))｡ﾟ｡
プロローグ,司書クララ,占い師,ε＝ε＝ε＝ヾ(*ΦдΦ)|　|　ｻｻｻｯ
プロローグ,行商人アルビン,村人,あ、ちょっと増えてるね。カタリナもフリーデルもよろしく。今日は始まるのかな？
プロローグ,青年ヨアヒム,村人,オハヨアヒ〜ム
プロローグ,パン屋オットー,村人,皆、カツサンドは好きかな？
プロローグ,負傷兵シモン,狂人,じー
プロローグ,負傷兵シモン,狂人,カツ…サンド…おれほしい…
プロローグ,パン屋オットー,村人,ん？ここに記入すればいいのかな。どれどれ■1.不定期。更新前後はいるよ。■2.１時間前/30分前■3.相手に敬意を持ちつつ議論を/エピまでギスギス■4.カツサンドしか作れなくても、パン屋オットーです！つ[16人分のカツサンド]>>50　シモンには特大サイズを！じゃーん！
プロローグ,少年ペーター,霊能者,あ、僕の目玉焼きはキャベツ付きです☆あと三人だね！わくわく>>48青今は夕方だよ？…なんかデジャブだなぁ。晩ごはんだよ！［白いごはん］［豚カツ(キャベツの付け合わせ付き)］［みそしる］［僕のおばあちゃんの漬け物三種］…え？昼ごはん？村の外に行ってたの。ごめんね！(忘れてたとかじゃないよ。…忘れてたとかじゃないよ。)
プロローグ,少年ペーター,霊能者,あ、シモ兄ぃ、オト兄ぃこんにちは！カツサンド貰うね！ありがとう！
プロローグ,農夫ヤコブ,村人,>>48屋……じゅるり。ちょうどお腹が空いてたんだ。やっぱりひと仕事終えた後はお肉に限るよねぇ。
プロローグ,村娘パメラ,人狼,よろしくお願いしまーす
プロローグ,負傷兵シモン,狂人,ありがとうムシャムシャ…おまえらいいやつだな…。>>52 しかしペーター、お婆ちゃんを漬けるのは斬新だな。うまいのか？
プロローグ,負傷兵シモン,狂人,ヤコパメよろしく。今夜開始みたいだな。みんなよろしく…。**
プロローグ,少年ペーター,霊能者,>>56兵違う違う！「おばあちゃんが作った」漬け物だよ！
プロローグ,パン屋オットー,村人,ペーターが作ってくれた目玉焼きと、シスターが用意してくれた野菜ジュースを頂いたよ。ペーターもヤコブもこんばんは！たくさんあるから遠慮せずどんどん食べて。今日開始決定だね。万歳**
プロローグ,少年ペーター,霊能者,あ、揃った〜！今晩開始だね！わくわく。
プロローグ,パン屋オットー,村人,おっと。パメラもよろしく。
プロローグ,農夫ヤコブ,村人,カツサンドとってもおいしかったよ。ヤバいね、手が止まらないね。もう四つも頂いちゃった。みなさんよろしく。今晩から始まるね。たのしみー。
プロローグ,司書クララ,占い師,(｣ﾟﾛﾟ)｣おぉ(｡ﾛ｡)おぉΣ(ﾟﾛﾟ｣)｣おぉ｢(｡ﾛ｡｢)おぉ~カツサンドだ！カツサンドだ！！ﾑｼｬﾑｼｬﾑｼｬﾑｼｬ((´)艸(｀ ))｡ﾟ｡
プロローグ,司書クララ,占い師,ﾑｼｬﾑｼｬﾑｼｬﾑｼｬ((´)艸(｀ ))｡ﾟ｡
プロローグ,司書クララ,占い師,ﾑｼｬﾑｼｬﾑｼｬﾑｼｬ((´)艸(｀ ))｡ﾟ｡
プロローグ,司書クララ,占い師,Σ(ﾟÅﾟ)
プロローグ,司書クララ,占い師,ε＝ε＝ε＝ヾ(*ΦдΦ)|　|　ｻｻｻｯ
プロローグ,農夫ヤコブ,村人,ああーっ！　クララさんが僕のキープしてたカツサンドまで食べちゃったよ。夜食にしようと思ってたのに。
プロローグ,シスターフリーデル,村人,皆さんこんばんは。すっかり大変に賑やかなことですね。喜ばしいことです。……あら、なんだか美味しそうなカツサンドの匂いがするのですが……匂いだけ……？
プロローグ,少女リーザ,村人,|・)
