プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,ならず者ディーター,人狼,誰か来いよぉ！！
プロローグ,少年ペーター,村人,なになに、よんだー？
プロローグ,村娘パメラ,狩人,なになに、呼んだー？
プロローグ,ならず者ディーター,人狼,もっと来いよぉ！！
プロローグ,旅人ニコラス,村人,呼んだかい？
プロローグ,司書クララ,人狼,呼んだかな？
プロローグ,村娘パメラ,狩人,ディーター、すごいわ！叫んだ途端に緑の人や赤い人が！いーい？もっと叫んでみて？[肩をつかんでガクガク揺すった]
プロローグ,老人モーリッツ,村人,婆さんに呼ばれた気がしたが気のせいかのう
プロローグ,ならず者ディーター,人狼,もっと！もっと！もっと来いよぉぉぉぉぉぉぉぉ！！
プロローグ,シスターフリーデル,村人,お呼びになりまして？
プロローグ,老人モーリッツ,村人,所謂テンプレってやつじゃ■１.コアタイム■２.仮決定/本決定時間希望■３.やりたいこと/やりたくないこと■４.自己紹介
プロローグ,老人モーリッツ,村人,■１.不定じゃが、21時半以降ならいつでもおるぞい■２.22:45/23:15■３.楽しく行きたいのう/無理は禁物じゃ■４.ところで婆さんはどこにいるんじゃ？
プロローグ,村娘パメラ,狩人,あっと、二人！あっと二人！！[ディーターをゆさゆさ]おじいちゃん、議題ありがとう！
プロローグ,旅人ニコラス,村人,じいさん、ありがとな。答えるぜ。■１.2２時〜くらいだな。■２.２２時〜更新までの間ならいいな。■３.楽しくな。/諦めたらそこで試合終了だよな。■４.よろしくな！
プロローグ,行商人アルビン,狂人,呼ばれた気がしたので。
プロローグ,ならず者ディーター,人狼,まだだ！まだ足りねぇぞ！もっと来いよぉぉぉぉぉぉぉ！！！！
プロローグ,ならず者ディーター,人狼,カムヒア！！
プロローグ,負傷兵シモン,村人,おろっ？呼んだ？
プロローグ,少女リーザ,霊能者,ふぇえ……呼ばれた気がしたのです。
プロローグ,村娘パメラ,狩人,やったー、今夜は熱くなるわね！ディーター、やるじゃない！
プロローグ,ならず者ディーター,人狼,ザッとこんなもんよ！
プロローグ,ならず者ディーター,人狼,ワンスモア！ワンスモア！
プロローグ,少女リーザ,霊能者,>>12 天ぷらもぐもぐなのです。じぃありがとなのです。■１.コアタイム不定期なのです。■２.仮決定/本決定時間希望22:45/23:15■３.やりたいこと/やりたくないこと仲良くしたいのです。■４.自己紹介りぃはテンプレとかあまり関係なくお喋りする事多いの。あとは少し文化が違う事を話す事もあるかもなのです。解らない事あれば積極的に聞いて下さい。宜しくなのですー！
プロローグ,負傷兵シモン,村人,一応コレ答えたほうがいいよな？じいさんありがとな！■１.基本夜かな。日によって不定期。朝いたりする。■２.夜明けの１時間前分前/３０分前■３.楽しくやろうぜ/暴言や凸死は嫌いだ■４.俺はアレだ、色々適当陣営だ。なんつっても怪我してるんで体中ポンコツだからなぁ。ってことで、１週間よろしく頼む。
プロローグ,少女リーザ,霊能者,ディタにぃの人望に痺れる憧れるのですー！ここは日が差さない村なのですね……暗いのは怖いのです。誰か一緒に花火しませんか？[線香花火][ねずみ花火][打ち上げ花火][ロケット花火][手持ち花火][パラシュート花火][ナイアガラ]
プロローグ,村娘パメラ,狩人,■１.不定期。更新前後が一番顔出せるかしら。割と日によって違うから、乱れそうな時は事前に言うわ。■２.余裕をもたせれば22:45/23:15くらいかしら。■３.みんなでゲームを楽しむこと／何も学ばないこと■４.はーい、よろしくね。テンプレあまり使わないけど不足してたら何でも聞いてね。好きなことは食べること、おしゃべりすること。この村から出たことないから、いつか外の世界を見てみたいわ！
プロローグ,村娘パメラ,狩人,リズちゃん、一緒に花火やろっか。あら、そんなに褒めるとディーターが調子に乗っちゃうわ。あ、でも褒めてもらえば、まだまだ人を呼んでもらえるかしら（チラ[ナイアガラを滑り台に設置]
プロローグ,負傷兵シモン,村人,リーザ>>26 俺と髪の色似てるし、柑橘系暖色繋がりで俺と花火しようぜーんじゃ、[パラシュート花火]ぽむり・・・戦地を思い出すぜ・・・（遠い目
プロローグ,少女リーザ,霊能者,わーい！一緒に遊ぶのですよー♪[>>28 滑り台に付けられたナイアガラを眩しそうに眺める。]ディタにぃ、かっこいいの～、イケメンなのー(ﾁﾗｯﾁﾗｯ
プロローグ,老人モーリッツ,村人,D太とリズは人気じゃのうそれにしても婆さんおらんのう…は!?まさかディーターが婆さんじゃったとか…さすがにそれはなさそうじゃのう
プロローグ,少女リーザ,霊能者,わーい！シモにぃもありがとうなのですー！[>>29 飛んでいくパラシュートを見上げて手を叩く。]ふぇ……シモにぃは兵隊さんなのですね。痛かったですか？怖かったですか？[ぽんぽんと。小さい手を伸ばして頭を撫でた。]
プロローグ,少女リーザ,霊能者,>>31 じぃえへへ…りぃは花火をしているだけなのですよー。人気者はディタにぃなのです！ばぁ？うーん。りぃは見ていないのです。でも「>>9 呼ばれた」ってことは……ディタにぃが、ばぁの可能性はありえるのです。この村で客寄せ(？)をしているのはディタにぃしかいないのですから(名推理
プロローグ,村娘パメラ,狩人,[ナイアガラに火をつけようかつけないか、手の中でマッチをくるくる]おじいちゃん、ボケるのはまだ早いわ。ディーターとおばあちゃん一緒にしちゃうなんて、おばあちゃんが泣くわよ。…て、>>33あ……そっか、そういう形でもおばあちゃんはおじいちゃんに会えて嬉しい、かな。
