プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少女リーザ,人狼,そうなの、人狼なんているわけないなの。みんな大げさなの。
プロローグ,少女リーザ,人狼,議題提示なの。■１参加時間のコア■２投票ＣＯあり？なし？■３仮決定時間の希望■４本決定時間の希望■５何か言いたいことがあれば
プロローグ,少女リーザ,人狼,■1　基本的には更新付近にいるなの。ただ、時々例外があるなの。■2　皆の判断に任せるなの。■3　21時を希望するなの。■4　21時45分希望なの。■5　皆で頑張るー！なの！
プロローグ,少女リーザ,人狼,うー！寂しいのー。ゲルトー構ってなのー…
プロローグ,少女リーザ,人狼,ふぁあ…ねむねむなのー…。今日はお休みなさいなのー…。
プロローグ,少年ペーター,村人,サンタなんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,村人,議題に答えておくよ。■1 更新周りかな？あと7:00くらいにちょっとだけ。■2 始まってから答えようかなって気もするよ。■3 20:30くらいかな。本決定まで時間がほしいよ。■4 22:00希望だけど、もうちょっと早くてもＯＫ。□5 僕はカレーが好きです。
プロローグ,木こりトーマス,人狼,ギャーーー人狼！！！！！ウヒィーーーーサンタ！！！！期待に応えて大げさにしてみたぞ。 
プロローグ,木こりトーマス,人狼,■１　２０時以降が主になる。早朝にも少し。■２　俺はあまり好かんが、反対もせん。■３～４　仮決定２１時半：本決定２２時。■５　顔のわりに親しみやすい木こりのお兄さん、と村で評判だ。おじさんと呼んだら俺の斧がうなる。  
プロローグ,シスターフリーデル,占い師,クリスマスは家族と祝うのが一般的だと思うのですよ…。私は当然一人で神に祈りを捧げます。
プロローグ,シスターフリーデル,占い師,■1．更新前後＋昼間不定期■2．なしがいいですけど、するなら…。■3．21時■4．21時45分ごろ■5．皆さまどうぞよろしくお願いしますね。
プロローグ,少女リーザ,人狼,まだ眠いなのー…。二度寝しちゃうのー！
プロローグ,少女リーザ,人狼,シスターさんは彼氏さんとかいないなのー？（wkwk
プロローグ,シスターフリーデル,占い師,>>14私は神に仕える身なのでそういう方は居りませんわ。
プロローグ,村娘パメラ,村人,村一番の他力本願娘、パメラちゃんよ。クリスマスは誰かが作ったローストチキンとケーキを食べて、誰かが買ってきたプレゼントをもらって、誰かが沸かしたお風呂に入って寝る予定。
プロローグ,少女リーザ,人狼,人少ないなの……あっ、みんなズサーしてくる、そういう事、なの？
プロローグ,村娘パメラ,村人,そうねー。今日、夜明けは来るかなあ？
プロローグ,村娘パメラ,村人,議題に答えてなかったことに気付いた！■１　夜明け前後と朝が基本。あとはちょこちょこと。■２～４は、他力本願だからおまかせコースで。■５　養ってくれるけど束縛しない、そんな素敵なジェントルマンを求めてカジテツ中よ。
プロローグ,少女リーザ,人狼,しーずーかーなーのーさーびーしーぃーなーのー誰か来いなの！
プロローグ,ならず者ディーター,村人,サンタだって。そんなものがいるわけ…ぅいっく♪
プロローグ,ならず者ディーター,村人,■1　20時～1時くらい。■2　おまかせコースで。■3．21時■4．21時45分■5　酒をこよなく愛するミドルガイだ。女将、酒だー、酒！
プロローグ,司書クララ,村人,北の方では、12月のある日、煙突から全身真っ赤な老人が進入してくると言う怪談があるそうですよ。
プロローグ,村娘パメラ,村人,全身真っ赤な老人・・・・血まみれ？きゃー怖い！！クララさん助けて！
プロローグ,司書クララ,村人,しっかりもののリーザちゃんが回覧板を回してくれたのですね。ありがとう～。では回答を。■１.夜中心で、20時～23時がメインです。■２.上手く合わせる自信が無いけど、やるならがんばります。■３.21時■４.21時45分くらい？■５.みんなで楽しい時間をすごせたらいいなって思っています。どうぞよろしく。
プロローグ,司書クララ,村人,パメラさん＞ 何とかしましょう！わたしの武器は『分厚い百科事典』です。これで侵入者など…はぁはぁ。でもたしか、パメラさんは、トーマスさんと二人で、クマを素手で倒したほどの強者だったはず…。赤い老人なんて楽勝ですよ！あ、そうそう、この村では『緑の老人』が徘徊しているという目撃談もありますよっ。そのうちここに来てくれる…かも！？
プロローグ,村娘パメラ,村人,クマを素手でって…なんでクララさんがあのことを知ってるの？まさか・・・
プロローグ,シスターフリーデル,占い師,夜明け…、今日来るのでしょうか？
プロローグ,司書クララ,村人,パメラさん＞え、だって村の広場に倒されたクマがつるされていて「狩った人　トーマス feat.パメラ」って書いてありましたから…。フリーデルさん＞夜明けくるかなー？ これから17分で3人以上が飛び込んできたら夜が明けるのかな？
プロローグ,木こりトーマス,人狼,８人か。夜明け繰り越しになるだろうか。
プロローグ,少女リーザ,人狼,繰越なのー？しょんぼりなの—。
プロローグ,少女リーザ,人狼,滑り込まれて少ない人数なのも正直あまり好かないなの。繰り越すなら繰り越すで16人集まって欲しいなの！
プロローグ,村娘パメラ,村人,あ、なんか人が増えてきた。まあ明日からになるなら、まったりお茶でも飲んで待ちますかー旦旦旦旦旦旦旦旦
プロローグ,司書クララ,村人,お茶いただきまーす。ｽﾞｽﾞｽﾞｰああ、お茶請けにオットーさんの焼いた甘いパンが食べたいな～
プロローグ,木こりトーマス,人狼,▼クララ「クマ経由」で、俺とパメラの話を仕入れた可能性がある。仲良しのクマがいるのだろう。ここから見えてくるのは「クララ人狼」だ。「人をモリモリ食べちゃおうコミュニティ」の存在は噂に聞いている。人狼、人食い熊、人食い老人など、さまざまな恐ろしいものが所属しているそうだ。  
プロローグ,村娘パメラ,村人,トーマス＞確かに、人食い老人が怖くないってあたりには老−司ラインを感じるわね。
プロローグ,シスターフリーデル,占い師,>>32少人数は少人数の楽しみ方があると思いますよ？>>35そんなコミュニティが森にはあるのですか？恐ろしいですね…。
プロローグ,司書クララ,村人,異議あり！！（ナルホド風に）クマコミュニティと狼コミュニティは犬猿の仲だと記録されています。クマを素手で退治しちゃう人こそ狼の可能性が高いでしょう！でも、熊と狼が仲が悪いのに犬猿の仲って紛らわしいね！
プロローグ,司書クララ,村人,とかやっているうちに更新時間間近ですね。あと一日、気長に待ちましょうかー
