プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,村人,ぺたぺた。ひたひた。暑中お見舞い申し上げます。ぺこり。
プロローグ,少年ペーター,村人,>>1　げると狼って毛皮着込んでて暑くないのかな？
プロローグ,少年ペーター,村人,誰かくるまで引っ込んでおくね。……ぺたぺた。ぺたっ。ぺたっ。しーん。**
プロローグ,シスターフリーデル,村人,人狼ですか・・・いませんよね（ホントは怖いです）
プロローグ,少年ペーター,村人,ぺたぺたぺた……。しすたーさん、こんばんはー。狼さん。いるかな、いないかな、いないかな？
プロローグ,シスターフリーデル,村人,ペタさん、こんばんわ（ペコッ
プロローグ,少年ペーター,村人,わーい。ぺたぺた。いる、いない、いる、いない、いない。いないいないばぁ。
プロローグ,少年ペーター,村人,ねむねむ。ぺたぺたねるねる。ぐーぐー。
プロローグ,神父ジムゾン,村人,冷麺・・・もといアーメン私は神に仕える神父です。心が折れそうな時には、素数を数えましょう。落ち着きますよ？これは、同僚に教えてもらったんですが、彼は今どうしてるんですかね。元気にやってるといいんですが・・
プロローグ,神父ジムゾン,村人,シスターフリーデル、ペーターちゃん、こんばんは。これから宜しく頼むよ。○┓ﾍﾟｺﾘそうそう、2人は昨日の丑の日に鰻重を食べたかな？夏バテに負けないよう体調管理にはお互い気をつけよう。それじゃ、今日は就寝させてもらうよ。明日のミサには人が集まってくれると良いが・・
プロローグ,少年ペーター,村人,ぺたぺた。起き上がり。しんぷさんこんばんはー。冷麺ちゅるり。素数って、おいしい？
プロローグ,神父ジムゾン,村人,おっと、ペーターちゃんはまだ起きてたのか。いけない子だねえ。夏休みなのかな？あまり夜ふかしはいけないよ。素数は食べるものじゃないが、素麺は美味しいよ。もう、夏だしお母さんに作ってもらうようお願いしてみてはどうかな？きっとお母さん（手抜きができて）喜んで作ってくれると思うよ。
プロローグ,少年ペーター,村人,ぺたはぺただから、平気！うなぎ食べそこねた。しょぼん。素麺はお中元！　いろいろのっけて食べるのおいしい。ちゅるん。
プロローグ,宿屋の女主人レジーナ,村人,おやおや、随分と早いじゃないか。さすが聖職者ってところかね。神父は冷麺が好きなのかい？夏は麺類を注文する客が多くて、コスパを気にする宿屋的にも助かるのさ。…おっと、これはオフレコで頼むよ。ペーターもよく来たねぇ。今日はもう遅いから食事を出してやれるのは明日になるけど、ゆっくりしていっておくれよ。あっはっは。明日の準備があるから、あたしゃ今日のところは挨拶だけで寝るよ。また明日ね。
プロローグ,少女リーザ,狩人,夜更かししちゃったのよー！こんばんわなの！もう皆寝ちゃったのね。リーザも寝たらまたくるの。
プロローグ,少女リーザ,狩人,回覧板も置いていくのよ。こんどこそおやすみなの。リーザは起きてから答えるよ！■1.コアタイム■2.仮決定・本決定の希望時間■3.やりたいこと・やりたくないこと■4.自己紹介など■5.他なにかあったら
プロローグ,神父ジムゾン,村人,お早うございます。神父の朝は早いのです（嘘）。>>17　妙リーザたん。議題投下ありがとう。□1.20:00-25:00□2.仮23:30 本24:00（24:00すぎると寝落ちの可能性あるので）□3.まとめ役はパスしたいですねw□4.寡黙と突然死は聖書の教えに反しますよ□5.『村人』と『人狼』の違いとは 一体何か…？ わかりますか？それは『天国（墓下）へ行きたい』と思うかどうかだよ
プロローグ,少年ペーター,村人,ぺたぺた。ぺたん。れじさん、りーちゃん、はよーはよー。
プロローグ,少年ペーター,村人,かいらんばーん！■1.コアは21時ごろから？　ごろごろ。ハトもいるよ！　ぽぽぽ。あとはおまかせー。ぺたん。ぺただよー。□5.すいかが食べたい。
プロローグ,少年ペーター,村人,>>18　しんぷさんクーラーの効いた天国でアイス食べながらごろごろしていたい！だからぺたは狼さんじゃないよー。
プロローグ,宿屋の女主人レジーナ,村人,■1.不定期。まぁ23時ごろからは確実にいると思うさね。■2.んー、仮1時半本2時くらいでいいと思ってたんだけど。元々この夜明け時間だ、決定が遅くなることは覚悟しておいてほしいよ。■3.皆が楽しく過ごせればそれでいいと思うねぇ。あたしゃ奇策とか煩雑なCOにはあまり通じてないのさ。■4.宿屋の主人をやってるよ。あたしも夏バテ気味だから、海の家みたいなメニューしか出せなくても許しておくれ。
プロローグ,宿屋の女主人レジーナ,村人,■5.【緩募】暑すぎてどこにも行きたくない時の対処法>>21それは理想的なシチュエーションだねぇ、あたしも行きたい。アイスじゃないけど、かき氷ならすぐ出せるよ。皆もどうだい？[いちご][レモン][メロン][ブルーハワイ]　好きなシロップを選んでおくれ。ああ、お好みで練乳も用意してあるからね。そこはぬかりないよ。あたしゃレモンミルクが好きだねぇ。酸味と甘味のハーモニーがたまらない。
プロローグ,宿屋の女主人レジーナ,村人,海の家の女主人でもいい気がしてきたけど、ここは荒地の村だった。今はご飯時で賑わってるからね、ちとそっちに集中してくるよ。イチオシはカレーライスだねぇ。ひき肉と夏野菜のたっぷり入った、夏バテに効きそうな特製メニューさ。実際効くかどうかはあたしゃ知らんよ。じゃ、また後でね。
プロローグ,少年ペーター,村人,ぺたっ。かきごおりー！　いちごシロップかけてー、練乳かけてー。しゃくしゃく。つべたい。
プロローグ,少年ペーター,村人,■5.暑すぎてどこにも行きたくない時の対処法太陽がでてるあいだは動かない。海いきたいねー、でも遠いー。荒地の村じゃ、海ないねー。ナスとひき肉のカレーはおいしいねー。ぺた、ぺた、ぺた……。**
プロローグ,シスターフリーデル,村人,回覧板受け取りましたよ、有難うリーザさん■1.22：00～1：00（大体もっと長いです。昼にいる日もあります）■2.できればコアタイムあたりがいいです。■3.突然死やマナー違反はしないようにします。■4.私のお馬鹿は治りませんが、とにかく健康には気をつけたいです。■5.あなたのパッション受け止めます。
プロローグ,神父ジムゾン,村人,>>15 宿私は麺類は何でも大好きですね。レジーナさんの食堂で麺類を出してくれるなら毎日通わせて頂きますよ。[…じゅるり]
プロローグ,神父ジムゾン,村人,>>23 宿レジーナさん、【かき氷練乳】で2つ頂くよ。ほう…これは美味しそうだ。>>25 年ペーターくん、一緒にかき氷を食べようか。[…ジムはペーターに【かき氷練乳】を奢ってあげた]練乳もなかなかイケるものだよ。[…ペロッペロッシャクシャク]
プロローグ,パン屋オットー,人狼,むー。むー？パン屋です。つ[フランスパン］
プロローグ,神父ジムゾン,村人,>>27 修フリーデルさん、暫くは同じ教会でお勤めとなりますがよろしくお願いしますよ。迷える子羊達のパッションを全部受け止める覚悟とは素晴らしい。神に仕える者として頼もしい限りです。私も負けてはいられませんね…[…ジムは、改めてこの村でがんばることを決意した]
プロローグ,パン屋オットー,人狼,■1.まかせるよー。■2.10時～11時くらい。短すぎっていわないで。最近は夏休みヒャッハー！だから昼も稀にいるよー。パン屋にも夏休みはあるんです。■3.突然死したらエピでフランスパンブレードだよ。■4.パンを焼くより喰うほうが好き。■5.リザたんかわいいよ。
プロローグ,パン屋オットー,人狼,むにゃむにゃ。一回寝るよ～。お休みなさーい。ハッ！ダイレクト就寝！Zzzzzzzzz………。
プロローグ,少女リーザ,狩人,こんばんわなのー！結局お昼に戻ってこれなかったのよ。リーザは可愛くないのよ＞＜■1.23時以降なの！こう見えて夜型なの！■2.仮24：30・本25：30くらいがいいかななの！■3.突然死とかー寡黙とかは嫌だな！■4.リーザなの。最近暑くて辛いの…。■5.気合いでがんばるの。
プロローグ,少女リーザ,狩人,ぺたぺた（良く使われる記号・略語の説明）▼：吊り第一希望　▽：吊り第二希望●：占い第一希望　○：占い第二希望■：議題　□ネタ議題★：質問　☆：質問への回答【　】：強調したい事柄@数字：残り発言数　CO：カミングアウト。能力者だと公開する事。
プロローグ,少女リーザ,狩人,GJ：グッジョブ。狩が護衛成功すること。LW：ラストウルフ。最後に残った狼のこと。白：村側の人（狂人を含めて人間という意味で使う事もある）黒：人狼灰：人間か人狼か分からない人物箱：パソコン鳩：携帯電話などの主に外出先からの参加手段（伝書鳩が語源）議事録：ログ
プロローグ,少女リーザ,狩人,喉：発言数（使用例：「喉が痛いので一旦黙る」は、発言数が残り少ないので一旦発言を控えるという意味）最近初心者さんが増えてマナー違反なんかもちまちま見受けられるので各自マナーなんかは確認しておくといいのよ。http://wolfbbs.jp/%CD%D1%B8%EC%BD%B8.htmlここの用語集なんかも参考に皆で楽しく人狼ライフ！
プロローグ,少女リーザ,狩人,くらいでいいかな？かな？何か追加あったら教えてほしいなのー！それじゃぁ、リーザはお夕飯たべてくるの。
プロローグ,宿屋の女主人レジーナ,村人,はー、やっと業務が落ち着いたさね。オットーが来てるのかい？　よろしく頼むよ。にしても、フランスパンブレードってのはどういったもんなんだろうねぇ？神父が麺類好きみたいだし、今日の夕食は麺類尽くしだよ！[ラーメン][担担麺][冷やし中華][ざるそば][きしめん]涼みたい派も熱くなりたい派も好きなメニューを選んでおくれ。リーザは用語集ありがとうねぇ。あたしも今一度確認させてもらおうか。
プロローグ,青年ヨアヒム,狂人,こんばんは
プロローグ,ならず者ディーター,村人,02:30？　起きてる訳ないじゃん、おおげさだなぁよ！みんなよろしくやってるか？　俺みたいなのが会議とか参加していいのか知らんが、奴の招集ならば仕方無いな。俺がこの村でやりたい放題できるのも奴のおかげだしな。
プロローグ,青年ヨアヒム,狂人,■1.夜です■2.あわせます■3.特に無いよ■4.探し物をしています
プロローグ,少女リーザ,狩人,ヨア兄、ディタ兄こんばんわーなの！ゆっくりしていってね！
プロローグ,青年ヨアヒム,狂人,かばんの中も机の中も探したけれど見つからないの。
プロローグ,旅人ニコラス,人狼,夜遅くに迷い込んでしまった様だ…。悪いが1泊しても良いかな？
