プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,負傷兵シモン,村人,うーっし。ココが指定された村か。ま、俺みたいなヤツにはお似合いの村かね。言うにコトかいて見捨てられた村とはね。
プロローグ,負傷兵シモン,村人,ん…？なんかメモが張ってあんな。■1.…ま、こんな村に来るようなやつらだ。気にしなくていいか。今いんのはゲルトだけか。あいつも大概どうしようもねぇやつだからなぁ。ま、これから来るヤツらも適当によろしくな。
プロローグ,司書クララ,村人,[...テクテクテクテク]ここが私が勤める図書館のある村ですね。[...キョロキョロ]あ、あの負傷兵に道をきいてみましょう。「あのー、図書館への道をご存知ですか？」
プロローグ,司書クララ,村人,[って、負傷兵さんに逃げられた・・・(´；ω；｀)][...はっと看板があることに気づいた]【立看板】■1.コアタイム■2.仮決定・本決定の希望時間■3.やりたいこと・やりたくないこと（ネタとかも）■4.自己紹介など■5.その他
プロローグ,司書クララ,村人,[...ふーん。なにかな...と立看板をみて考える]■1.21:00-25:00くらいかな？■2.仮：更新時間１時間前、本：更新時間30分前■3.何か面白いネタがあったら乗っかっちゃうよ。流行病には注意しようね■4.RPにも全力投球したいですね。■5.図書の貸し出しはクララまでお申し付けくださいね[...m(_ _)mﾍﾟｺﾘ]
プロローグ,少年ペーター,村人,ふわ～あ、眠いな～。今日も寝て過ごそう・・・・。学校なんてあるわけないじゃないか。みんな大げさだなあ。
プロローグ,少年ペーター,村人,立て看板教えてくれてありがとうね、クララのお姉ちゃん。【立看板】■1.22:00~25:00■2.11:45,00:00■3.とりあえず睡眠学習をしたいなあ～。ふわ～あ■4.そろそろネタを挟む余裕がほしいな～。■5.更新がないと思ったら寝落ちしてると思ってね～。うわ～あ、眠いなあ。３度寝してくるよ～。
プロローグ,神父ジムゾン,占い師,神よ～迷える魂をお救い下さいませ～
プロローグ,木こりトーマス,村人,♪もん！もん！もん！ とまモンとまもとサプライズ！もん！もん！もん！ とまモンとまもとサプライズ！とまもとが大好きでヨカッタ！！♪「とまもとサプライズ」
プロローグ,木こりトーマス,村人,ボクの名前は「とまモン」。2011年3月の吸収新幹線全線開業をきっかけに生まれたんだモン。ボクの仕事は、身近にあるサプライズ＆ハッピーを見つけて、Ｇ国のみんなに知ってもらうこと。苫本だけでなく関西や関東にも出張して、苫本のおいしいものや大自然を熱烈アピール中！知事から苫本県の営業部長に抜擢されて、ますますはりきってるんだモン。
プロローグ,木こりトーマス,村人,[...は、かんばんを　みつけた。しかし、うらがわからは よめない。]と、言うことで、横から読んでみるんだモン。この看板、視野角が広いから読めるんだモン。■1.22:00-25:00だモン。一応公務員だけど、遅くまで仕事をするんだモン。■2.皆に合わせるモン。■3.最近、議題が形骸化している気がするんだモン。皆には、新議題を用意して欲しいんだモン。■4.ゆるキャラＧ国第１位だモン。
プロローグ,木こりトーマス,村人,■5.ライバルは戦闘君とタコにゃんです。それと、メロン猫。これから、献血にいってくるんだモン。帰るのは夜になりそうなんだモン。皆さん、宜しくお願いするモン。書>>6「精子戦争（ロビン・ベイカー著）」があったら、貸して欲しいモン。
