プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,羊飼いカタリナ,霊能者,ふふふ。一番乗り！
プロローグ,青年ヨアヒム,村人,やあ、とりあえず二番乗り。
プロローグ,パン屋オットー,村人,三番のりだパン。
プロローグ,パン屋オットー,村人,パンの仕込中なんだパン。パパンがパン。
プロローグ,パン屋オットー,村人,（三パン乗りって言えばよかったパン…）
プロローグ,宿屋の女主人レジーナ,村人,4番乗りよ。
プロローグ,少女リーザ,人狼,５番目ですっ！
プロローグ,村娘パメラ,占い師,マジレスするとゲルトが一番ですわ。６番目ですわ！
プロローグ,木こりトーマス,狩人,7番乗りだぜぃ
プロローグ,少女リーザ,人狼,あ、いつものはっときますですっ！■１コアタイム■２仮決定時間/本決定時間■３やりたいこと/やりたくないこと■４自己紹介 
プロローグ,宿屋の女主人レジーナ,村人,リーザちゃん『っ』が非常にきになるわ。板垣圭介（刃牙）と一緒だわ。■１夜メインだわ。■２２３ｈまでには決めましょ。
プロローグ,ならず者ディーター,村人,8番乗りだとりあえず席の確保だ
プロローグ,シスターフリーデル,狂人,とりあえず席取り、九番乗りですのー
プロローグ,農夫ヤコブ,人狼,10!!
プロローグ,行商人アルビン,村人,どうもどうもー11番乗りな
プロローグ,司書クララ,村人,12なのです。
プロローグ,行商人アルビン,村人,■１大方夜な。■２どたばたは好きじゃないんでな。23:15には本決定出来るくらいがいいな。■３楽しくやろうな？俺を信じてくれれば100%人狼を見つけられる水晶を売ってやるからよ。■４緑ロラは勘弁な。
プロローグ,神父ジムゾン,人狼,まずは場所取りだけさせていただきます。
プロローグ,少年ペーター,村人,やっほー☆彡とりあえず、場所取りだけするね♪
プロローグ,神父ジムゾン,人狼,■１　21：00～■２　1時間前/30分前■３　多少のネタ要素も含めて楽しみたいですね/ヅラのネタｗ■４　地毛の神父です。
プロローグ,司書クララ,村人,まずは議題に回答を■１　不定期■２　仮22:45本23：15といったところでしょうか。■３　たのしくやりたいです。　どこにでもいる普通の司書です。よくアルコールが入ると人が変わるとか言われますが、じぶんではそんなことはないかと、はい。　
プロローグ,旅人ニコラス,村人,皆のアイドル　マジカル旅人ニコちゃんだよ！
プロローグ,旅人ニコラス,村人,■１不定期だよ。18:00以降かなぁ■２22:45/23:15■３なんでもいいよー■４ニコちゃんのファンの中に人狼がいるなんてー信じられないよ！みんなよろしくね！あ、あと今日は夜明け立ち合えないかもだからよろしくね！ごめんなさい！
プロローグ,旅人ニコラス,村人,楽羊青屋宿妙娘樵者修農商書神年旅フルメンだね！改めてみんなよろしく！愛してるよ！
プロローグ,村娘パメラ,占い師,■１、不定期ですわ■２、一時間前と３０分前ですわ■３、勝負の最中にネタを仕込む余裕くらい持たないとやっていけないですわよ？■４、この私（わたくし）が勝利に導いてさしあげますわとりあえず私以外の村の皆様を吊ってしまえば勝ちですわ。皆様是非協力してくださいまし。
