プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,狩人,よっと！着いた着いたーみんなどこー？　あれっ一番のりかあー
プロローグ,少年ペーター,狩人,早く誰か来ないかなあ・・・・んんっ、なんだこの紙は？■1.コアタイム■2.仮・本決定の希望時刻■3.好きな戦術・やりたい戦術□4.自己紹介
プロローグ,少年ペーター,狩人,■1.いろいろ変わるけど、基本いつでも。11時以降はいけるはずー■2.仮00:00・本00:30■3.とくにないかなあ。奇策とかは嫌いじゃない！でも暴走はＮＯ□4.ペーターだよ。職業は少年！　人生楽しいね！みなさんよろしく！
プロローグ,村長ヴァルター,村人,人狼はいるんじゃよ…。みんなの心の闇にな…。
プロローグ,村長ヴァルター,村人,■1.23時以降～ 夜明けに参上。■2.仮23:45ぐらい　本00:15ぐらい。■3.拘りは無いが、変わった事やりたい人がいれば合わせるんじゃよ。基本みんな楽しく。□4.職業は村長じゃよ。みんな敬うがいい。
プロローグ,パン屋オットー,村人,こんばんは、今日の仕事がようやく終わったよ。こっちに参加者させてもらおうかな。
プロローグ,パン屋オットー,村人,■1.21時以降かな■2.仮0:00 本0:30■3.始まってからのお楽しみということで。基本は楽しく、お互いに嫌な気持ちにならないようにね。□4.職業はパン屋...当たり前だね。うん。よろしく頼むよ。
プロローグ,パン屋オットー,村人,ふむ、人は増えなかったようだね。また明日くることにしようかな。じゃあおやすみ。
プロローグ,パン屋オットー,村人,そうだ！この後にくる人のためにパンを置いておこうか。【クロワッサン】【メロンパン】【ベーコンエピ】お好きなのをどうぞー。
プロローグ,少年ペーター,狩人,あちゃーまだかあじゃあパンいただきますねー！ありがとうオト！
プロローグ,村長ヴァルター,村人,ありがとうオットー。くるしゅうない。村長はメロンパンとオレンジジュースで優雅な朝を過ごさせてもらうよ。
プロローグ,村娘パメラ,村人,パメの心に闇はないよ■1.パメに会えるのは土日と平日夜だよ■2.常識的な範囲内ならいいよ
プロローグ,少年ペーター,狩人,なかなか集まんないなあ～にぎやかにやりたいのにねー
プロローグ,少女リーザ,人狼,呼んだ？
プロローグ,少女リーザ,人狼,■1 夜なの。■2 みんなにあわせるの。まとめ慣れしてる人がまとめるのなら、00:00仮、00:30本でいいと思うけど、慣れてない場合は、23:15仮、00:15本あたりがいいと思うの。ずれ込むことを織り込むべきだと思うの。■3 占霊結果の同時発表はパス。箱の場合、複数ブラウザあれば、１秒の差で判定を切り替えるのは可能だから、意味ないの。鳩の場合、時報の料金が大変だと思うの。
プロローグ,行商人アルビン,村人,今日はゴマを売りに来たのさ。■1.11前後～売りに来よう。■2.仮23：45、本00：30■3.特にはありませんね。□4.仕事はゴマを売りたい、はい。
プロローグ,少女リーザ,人狼,>>10メロンパンもらうの。おいしいの。
プロローグ,少女リーザ,人狼,□４　みんなのアイドル、りぃだよ。よろしくね。
プロローグ,行商人アルビン,村人,>>10パンを頂く代わりに上質の黒ゴマを安く売るよ。
プロローグ,少女リーザ,人狼,今日集まるかな？よい子は早く寝るの。おやすみなさい。
プロローグ,パン屋オットー,村人,こんばんは、お仕事終了。お！人がきているようだね。嬉しいよ。来た人、よろしく。>>20ありがとう。くれるわけではないんだね（笑）ゴマを使ってゴマフランスでも作ろうかな。今日始まるといいね。
プロローグ,シスターフリーデル,霊能者,人々の心に闇がある限り、第二第三の人狼が現れるであろう。
プロローグ,シスターフリーデル,霊能者,うむ、議題に解答しよう。■1.不定期だが、夜11時～1時　なら居ると思う。■2.仮 23:30 本 0:15　頃を希望したい。■3.個人的にはシンプルな戦術が好みだ。だが面白い案があれば乗ってみたい。その場合はできるだけ分かりやすく説明して欲しい。□4.フリーデルだ。職業はシスター、教会で働いている。子供たちには「教官」と呼ばれることもあるな。
プロローグ,シスターフリーデル,霊能者,なるべく感情的になりすぎないようにしたい。皆で楽しくできると良いな。宜しくお願いします。
