プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,人狼,よーっす。
プロローグ,少女リーザ,村人,やっふー！
プロローグ,負傷兵シモン,人狼,安らぎたい･･･
プロローグ,旅人ニコラス,人狼,ようリズ、シモン。早いな。ジーナもいないし勝手に台所使っちまうか。ほれ。安らぐぞ。っ【ミルクたっぷりカフェオレ】
プロローグ,村娘パメラ,占い師,こんばんわー
プロローグ,負傷兵シモン,人狼,ニコラ　悪ぃな。ごくごく･･･ふぃーっ。少し生き返ったぜ。しかし、まだあまり集まってないようだな。もう少ししたらまたきてみるぜ。
プロローグ,村娘パメラ,占い師,兵>>7多分、もう少したつと増えるんじゃないかな～～っておもってるよ。と、お隣から借りてきました。プロ議題～～！！ちゃっちゃかちゃー！！
プロローグ,村娘パメラ,占い師,厳密には隣じゃないかもしれないけど細かい事は気にしちゃだめだよ～。■.1　参加時間帯■.2　仮決定・本決定時間■.3　その他希望（投票ＣＯ・遺言ＣＯの使用・個人戦の是非等）□.4　自由記入欄
プロローグ,村娘パメラ,占い師,■.1　20時以降かなぁ。後、朝に適当に■.2　仮23：30・本：24：30ぐらいかな？それ以降はちょっと眠いかも（＞＜）25時ぐらいまでは頑張れる…と思うけど寝落ちしたら超ごめん。起きるのは更新後。■.3　投票ＣＯ…って複合投票COだっけ？あれ、ややっこやしいし、なんだかセット間違えそうだからあんまりやりたくない～。遺言ＣＯはしたければすれば？私はしない…というか多分寝てるからできない。
プロローグ,村娘パメラ,占い師,個人戦は反対しないよ！！それじゃ、あたしはお出かけ～。
プロローグ,少女リーザ,村人,あれれ？人狼からの脱出ってゲームがあるって聞いたんだけど、ここは違うのかな？■１．お昼はちょっと忙しいかな。■２．仮２３時半　本２４時半がいいのね。■３．特に希望はないけど、安定性の低い作戦は嫌いかな。遺言とか朝寝坊する人がいるかもしれないとか思うと、ちょっと怖いよね。あと個人戦はちょっと反対気味かな。
プロローグ,負傷兵シモン,人狼,パメラ議題さんきゅー■1.不定期、夜20時位～と朝も少し。■2.仮23:30　本24:30　もう少し遅くても対応できると思うが･･･多分眠いｗ■3.投票COはめんどいのであまりやりたくないな。遺言はやってもおｋ。
プロローグ,負傷兵シモン,人狼,リーザのみていてちょっと■3.に補足。遺言はみんな揃って遺言COするって認識か？俺の中では遺言COは個人の自由って認識なんだが。皆揃って遺言CO？っていうのなら無理ぃ～～ｗ個人戦は俺はおｋだけど反対の人がいるならやるべきではないだろうな。それじゃまたしばらく離れるな。
プロローグ,旅人ニコラス,人狼,パメやほ。そして行ってら。議題か。まあ、適当で良いか。■1.ぱんだ■2.うさぎ■3.こあら
プロローグ,旅人ニコラス,人狼,つまり、決定時間とか投票COとかは任せるし、参加時間は不定期に適当ってことだな。うむ。最初からそう答えてりゃよかった気がするな……。夜明け前後は居るが、遺言COはちょっとびみょいな。可能不可能じゃなくてな。「あれ、声が遅れて、聞こえるよ？」とか出来ないしな。そんなかんじ。
プロローグ,少年ペーター,村人,ふぁーあ、なんだか騒がしくて目が覚めちゃったよ。でもまだねむねむ。
プロローグ,行商人アルビン,霊能者,こんばんわ。香辛料を売りに着たがこんなことに巻き込まれるとは。
