プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,パン屋オットー,村人,ゲルさんおはよう！
プロローグ,パン屋オットー,村人,…ゲルさんの返事がない。誰もいない。アンケートでも置いておくか。■1.パン屋が開いていて欲しい時間■2.窯に入れる時間/焼きあがる時間■3.食べたいパン/食べたくないパン□4.パンについて一言
プロローグ,パン屋オットー,村人,…見直したら自分でも>>3わけわからんよ！こっちな。■1.コアタイム■2.仮決定/本決定時間の希望■3.やりたいこと/やりたくないこと□4.自己紹介■1.20:00以降、日付変わるくらいまで■2.60分前/30分前■3.さわやかじんろうライフ/流行病、ギスギス□4.ここで無理しても大抵あとで忘れてるんだよ。
プロローグ,パン屋オットー,村人,さみしい…
プロローグ,パン屋オットー,村人,昼鳩のみなさーん！サンドイッチを食べ終わったら、一緒に遊ぼう！(手ぶんぶん)
プロローグ,少女リーザ,村人,こんにちはなのー。迷ってたんだけど、オト兄が寂しそうだからやっぱり来ちゃったの。えへへ、オト兄、ゲルさん、リィも仲間にいーれて！
プロローグ,少女リーザ,村人,あ、アンケートがあるなの。ふむふむ…、にゃ？　パン？　えっとー…■1.やっぱり２４時間営業希望なの■2.１時間ごとに焼き立てパンが食べたいのー■3.リィは甘いパンが大好きなの／顔面パンとか怖いのヤなの…（涙□4.パンって美味しいよね！　レストランで「パンにしますかライスにしますか」って言われると困るのー。「それとも両方？」の選択肢欲しいの。
プロローグ,少女リーザ,村人,■1.日に依ってバラバラなのー。■2.22:45／23:15■3.なかよくじんろうライフ／過度な攻撃、暴言、凸死□4.寝過ぎて肩がバキボキなの。冬なのにとっても眠いのよ。成長期かにゃ？>>6屋　オト兄からサンドイッチの差し入れがあるんだと勝手に妄想して、ｍｇｍｇなのよ。リィ成長期だから一杯食べるの～
プロローグ,パン屋オットー,村人,リィ来たー！一緒に遊ぼう！肩バキボキの少女…気にしない気にしない！でもうちは俺一人でやってるから、24時間営業は勘弁な？つ[かつサンド][オレンジジュース]
