プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,村娘パメラ,村人,こんばんは！
プロローグ,パン屋オットー,村人,最近あちこちの村で人狼とやらが出ているみたいだね～。まぁ、平和な村なら安心してパンも焼けると思うけど。つ[梅おにぎり]
プロローグ,シスターフリーデル,人狼,人狼なんて、恐ろしいですね。この村には来てないと、いいのですが…
プロローグ,青年ヨアヒム,村人,ずっと平和に決まってるじゃん。みんな大げさだなあ
プロローグ,ならず者ディーター,村人,人狼にくわれるううううう＼(^o^)／オワタ
プロローグ,ならず者ディーター,村人,おっと、ここにはまだきてないのか。安心安心(゜_゜)
プロローグ,老人モーリッツ,村人,皆平和してるかの？
プロローグ,村娘パメラ,村人,おっと、失踪するところだったわ！あぶないあぶない。
プロローグ,仕立て屋エルナ,狂人,ピンフの村ですって…？
プロローグ,仕立て屋エルナ,狂人,宿帳を持ってきたわ。でも決してあなたの為じゃないんだからね！ただ私が必要だから持ってきただけ。勘違いしないでちょうだい。■1.コアタイム■2.仮決定時間/本決定時間■3.やりたいこと・やられたいこと■4.自己紹介それから、【希望役職や初参加であることは伏せなさいね。】何か分からないことがあったら宿屋の案内板(まとめさいと　http://wolfbbs.jp/)でも眺めるといいわ。
プロローグ,仕立て屋エルナ,狂人,■1.別に。[宿帳には夜～寝るまでと記されている。]■2.別に。[宿帳には仮決定1:30/本決定2:00が良いんじゃないかしら？と記されている。]■3.別に。■4.エルナ様とお呼び。私が仕立て屋ですって？全く失礼な。
プロローグ,老人モーリッツ,村人,ふぉふぉ、出先から戻ったぞい。エリk…いや、間違えた。エルナ様、宿帳ありがとのう。後で書かせてもらうのじゃ。
プロローグ,老人モーリッツ,村人,それにしてもオットー……>>3パン焼いてないではないか！でも［梅おにぎり］はありがたく頂こうかの。おにぎりの具は梅干しが一番好きなのじゃ。もぐもぐ。
プロローグ,青年ヨアヒム,村人,せっかく宿帳持ってきてくれたんだから書いとこうかな■1.21:00～更新まで■2.1:30/2:00でいいと思うよ■3.特には無いかな■4.ニートだけど一発逆転に賭けて次期村長の座を狙ってるよ、よろしくね！
プロローグ,青年ヨアヒム,村人,でもまあ、この村はずっと平和だろうから。ずーっと働かなくても幸せに生きていけるよね！[満面の笑み]
プロローグ,老人モーリッツ,村人,宿帳かきかきじゃ■1．22時～夜明けぐらいじゃな。たまに鳩で覗けるかもしれん。■2．仮1:30/本2:00■3．何事も楽しくがええの。何か楽しそうな案があれば爺のっちゃう。やられたいことは……可愛い子にモーリッツさぁん♪と可愛く呼んで貰いたいの～ふぉふぉ。■4．お腹がいっぱいじゃがどうしてだったかのう。何か食べたんじゃろうが…。まぁええか。みなよろしくなのじゃ。
プロローグ,老人モーリッツ,村人,おや、ヨアヒムじゃないか。な、なんという綺麗な笑顔じゃ…働くのもいいもんじゃぞ。わしの飼い猫3匹の遊び相手の仕事とかどうじゃ。元気盛りでの。爺には大変なんじゃ。超めんこいぞ～
プロローグ,青年ヨアヒム,村人,モーリッツさんこんばんは！猫の相手か、いいね！犬とかは苦手だけど、猫は大好きなんだ！でも３匹の猫に暴れられたら大変かも、僕一人じゃ相手に出来ないかもしれないや～　
