プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,旅人ニコラス,村人,感じる…。奴らはすぐ近くだ。まあ、俺の魔力の敵ではないがな。
プロローグ,旅人ニコラス,村人,来てなんだが、早速寝る。眠りを妨げると結界が発動するぞ。やめとけ**
プロローグ,少女リーザ,狂人,おやすみと言って私は寝ます
プロローグ,神父ジムゾン,村人,おはようございます！
プロローグ,神父ジムゾン,村人,何でもいいから発言してみたいお年頃です。今日はうちのアケビ（1歳・雄）がいつも以上に餌をむさぼり食ってました。餌代もバカになりません。どなたか僕の教会にお慈悲を。お金を。
プロローグ,旅人ニコラス,村人,こんにちは･･･だな。この世界の時間では。>>6しつけが大事だ。神も人に試練を与える。ならばお前もそのアケビとやらに試練(餌を減らす)を与えればいい。俺も試練の真っ最中だがな･･･。
プロローグ,老人モーリッツ,村人,わしのミドリちゃん(カメレオン・2歳・メス)はどこに行ってしもうたんじゃ？
プロローグ,旅人ニコラス,村人,>>8待ってくれ。俺が魔力で見つける。･･･フクロウに襲われてるぞ！
プロローグ,神父ジムゾン,村人,>>7餌を減らしたら、僕が食われてしまいます。この顔グラを見てください。よく見ると手の先から血が出ているでしょう？これは噛まれたからなのです。>>8そこにいる緑の旅人に魔力とやらで探してもらうのはいかがです？
プロローグ,神父ジムゾン,村人,>>9おや、仕事が早いですね。で、その魔力はなんなのです？貴方は何者なのですか？
プロローグ,旅人ニコラス,村人,>>10どんな生物だよアケビ･･･。じいさんに相談すれば？詳しそうだし。今は無理っぽいが。>>11名乗れば記憶を消さなければならない。そういうところから来た旅人だ。
プロローグ,老人モーリッツ,村人,ミドリちゃん！！大丈夫かえ？怖い思いさせてすまなんだな。[カメレオンではなく、ニコラスを撫でている]ミドリちゃんの大好きな小松菜採ってきたからたくさんお食べ。[小松菜をニコラスにry]
プロローグ,老人モーリッツ,村人,アケビ？こいつはおまえさんのだったのかの。すまん。わしが食べてしもうた。[…は、口をパックリ開けた紫色の何かをかじっている]
プロローグ,旅人ニコラス,村人,>>13や、やめろ！じいさん！ミドリちゃんはあっちだ！うげえ！この小松菜土ついてやがる！[･･･は魔術で口内をきれいにした]
プロローグ,神父ジムゾン,村人,>>14おいいいいいいいい！そこのボケじいさん！アケビは僕のブタなんだよ！僕が非常用の食料として大切に育てていたブタなんだよ！！なんでじいさんが食べてんだよー！！！！旅人よ！今こそその魔力で僕のアケビを生き返らせてくれ！もう名前を聞いたりしないから・・・！
プロローグ,神父ジムゾン,村人,アケビ・・・しくしくしく僕のアケビ・・・・
プロローグ,旅人ニコラス,村人,>>16『世界の理に告ぐ、我は魔術を操りし者　死は火によって葬られる　命は水によって生まれる　体は光によって存在する　心は闇によって強くなる今ここに、真なる命を召喚せん！』･･･よかったな。生き返ったぞ。
プロローグ,老人モーリッツ,村人,>>16すまんすまん。(植物のアケビが)こんなにたくさんなってるからひとつくらいいいかと思ったんじゃ。そこのブタも勝手に食ってたしの。[アケビはアケビを食べているようだ]
プロローグ,老人モーリッツ,村人,>>15ほうか…ミドリちゃんは今は食べたい気分じゃないんじゃな。また後で食べたらええよ。[…は小松菜を撫でながらニコラスを畑に植えた]
プロローグ,旅人ニコラス,村人,蘇生だけは詠唱が必要でな。うろ覚えの高度な蘇生術を使ったが･･･うまくいったようだ。ただし、これには代償が必要だ。俺は二度とこの呪文を使えず、この地域の怪がこれに反応する。何事もなければいいのだが･･･。
プロローグ,旅人ニコラス,村人,>>19おい！呪文無駄になったぞ！どうしてくれる！ってあ！やめろ！小松菜はあっt[･･･は土に埋められた]
プロローグ,神父ジムゾン,村人,>>18旅人様、ありがとう・・・！（涙）でも>>21のような重要なことは先に言ってください！この村に何かが起きたらどうするんですかー！>>19じいさん・・確信しましたよ。おそらくじいさんはこの村で最も僕が思考を追いにくいタイプの人間であると！初日の占いはじいさんを希望しましょう（キリッ）
プロローグ,老人モーリッツ,村人,おや、このアケビ(植物)はさっき食べたような気がするんじゃが、何でここにあるんじゃろうな。とうとうわしもボケてしまったんじゃろうか。
プロローグ,神父ジムゾン,村人,>>22では、旅人様の略称は「緑」でいきましょうか。その方がじいさんも喜ぶことでしょう。うんうん。
プロローグ,旅人ニコラス,村人,落ち着け、俺は誰に呪文を使った？植物？アケビ？どっちだ･･･？[･･･は頭を抱えている]
プロローグ,老人モーリッツ,村人,回覧板が回ってきたのじゃ■コアタイム■仮決定/本決定■やりたいこと/やりたくないこと■自己紹介
プロローグ,老人モーリッツ,村人,■不定期、早寝■仮1時間/本30分前■毎日喉を使い切る/寡黙にならないように頑張るのじゃ■わしはモーソッシじゃ。年齢は…忘れてしもうたがまだボケてはおらんぞ。
プロローグ,老人モーリッツ,村人,>>23そもそも(ボケて)思考に一貫性がないから占っておくのは正解じゃろうな。
プロローグ,神父ジムゾン,村人,回覧板をありがとうございます。■日中はログ読み中心で発言は不定期（教会の箱ですから・・・）夜は21時～23時です。たぶん。■お任せします■楽しく真剣に遊びますよ！/殺伐とした雰囲気は嫌です。■神父です。毎日アケビと楽しく暮らしています。性格はのんびりマイペースです。うちの教会は貧乏です。お金をください。
プロローグ,旅人ニコラス,村人,■不定期だ。■仮1時間前、本30分前。■楽しく全喉使いきる／寡黙はいやだ。■旅人だ。魔術師やってるぞ。
プロローグ,旅人ニコラス,村人,人が揃うまで悪霊退治でもしてこよう**
プロローグ,老人モーリッツ,村人,ばあさんや、晩御飯はまだかいの？
プロローグ,農夫ヤコブ,霊能者,殺されてぇクソ魔術師がいるんだべか？オラはマクスウェルの悪魔だべ。微かだがイニシヘに封印したはずの魔導禁術の気配がしただが…。
プロローグ,農夫ヤコブ,霊能者,悪魔つっても、単なる村人に害悪を及ぼすもんでねえど。(最近、オラを消そうとしている学者が大学の同期と聞いたときには、やはりアイツかと思っただ)
プロローグ,農夫ヤコブ,霊能者,ただ、魔術師は別だべ。奴らは世界の法則を破り、平和を滅する力を持つものなんだべ。オラも実は元々は神の法則を歪める存在だが、悪用はしねえし、誰からも利用されねえ一匹狼だべ。だが、やつらは…
プロローグ,農夫ヤコブ,霊能者,お、じいさま、こんばんはだべ。お腹減ってるだか？よしきた、オラが自然の農作物を使ってスープカレーを用意するだよ。待っててけれ。決して、オラやリーザをばあさんと勘違いすんでねえど。
プロローグ,農夫ヤコブ,霊能者,ほれ、言ってる間にもすぐに出来たんだべ。オラの野菜を贅沢に食べて育ったぶたととりもは入ってんど。カボチャも薄切りにして歯応えよく甘味でるまでやいとるし、人参もジャガイモもうめえど？オクラやレンコン、ブロッコリー。たーんと入ってんど。めしあがってくれ。っ【ポークスープカレー】【チキンスープカレー】
プロローグ,農夫ヤコブ,霊能者,■不定期■おまかせだべ■悪さこそしねえが、オラはまがりにも悪魔だべ。馴れ合いはしねえだ。ただ、みんなが仲良くモフモフ楽しくやるのを見るのは悪くねえと思うだ。/オラみたいな色物ばかりのカオスはごめんこうむるだ。■プラダを着た悪魔、悪魔超人、九回裏の悪魔、マネーの虎、悪魔も色々あるけれど、マクスウェルの悪魔とはオラのことだべ。
プロローグ,老人モーリッツ,村人,スープカレーありがとの。おまえさんが神の法則を歪めようと狼だろうと、うまい食事を出してくれる人は皆いい人じゃな。
プロローグ,老人モーリッツ,村人,ところでおまえさんの知り合いに悪魔で執事をやってる人はおらんかの。孫娘の結婚相手にええかと思うんじゃが。
プロローグ,農夫ヤコブ,霊能者,作り手としては、おいしく食べてもらえればそれ以上に嬉しいことはねえんだべ。作って良かっただべ。次も喜んでもらえるよう、おいしいと思ってもらえるよう作るんだべ。そのために、まじめにサクモツを栽培してるんだべ。いつも、農作物から害虫を駆除してくれるカメレオンがいるんだな。感謝感謝。ただ、ときたま大事なミニトマトを食べちゃってるんだべ。まあ、許してるだども。
プロローグ,農夫ヤコブ,霊能者,悪魔で執事だか？そうだなー。色んな悪魔仲間はいるだが…聞いたことねーべなあ。悪魔執事なあ…
プロローグ,農夫ヤコブ,霊能者,ただの執事なら知ってるたが…あくまで、単なる執事だからなあ…。なんでもそつなくこなすたいしたやつだども…すまねけども、オラにはわからねえだな。お役に立てずわりいな、じいさま。
プロローグ,神父ジムゾン,村人,おお、人が増えてる！と思ったら人じゃなくて悪魔だった件。僕とアケビもスープカレーを頂いていいですか？んまんま。
プロローグ,農夫ヤコブ,霊能者,どうぞだべ。
プロローグ,シスターフリーデル,村人,キノコーキノコーボッチの……フヒヒ…え？あ、はい。わ、わたし…さっきからここにいましたよ？なんか、みどりの悪魔とか…フヒ、そんなこと…ヤコブが言ってたから…フヒヒなぁ、ヤコブ…いつものアレ……あるか？……フヒヒ
プロローグ,シスターフリーデル,村人,■1　コアタイムは2100～2330■2　2115/2145■3　RP…フヒヒ/凸死■4　シスターのフリーデルだ……キノコは私のトモダチだ……フヒヒ…
プロローグ,青年ヨアヒム,村人,Σえぇっいつから居たんだい！？気づかなかったよ、デル姉私がおにゃの子に気付かないなんて、あってはならぬー
プロローグ,シスターフリーデル,村人,お…、ヨアヒム…来たか…………フヒヒまぁ…宜しく頼む……フヒヒ…ヨアヒムはかわいいな……フヒヒ…
プロローグ,シスターフリーデル,村人,なぁ…………だれか、ズザしてもいいんだぞ……フヒヒ…
プロローグ,青年ヨアヒム,村人,デル姉、よろしくね。かわいいって言われた…（てれりあっそうそう、私たぶんコア不定期なんだーほら、王子様ってぴんちの時しか現れないじゃん？ま、そんなかんじーだから仮本決定の時間はお任せするよー。
プロローグ,青年ヨアヒム,村人,もっと、おにゃの子が私につられてこの村に来てくれてもいいんだよ？(いけめんすまいる)
プロローグ,青年ヨアヒム,村人,私は、逃げも隠れもしないよ？？(ちらっあ、でも、そろそろちょっとお風呂いってくるね、しーゆー！
プロローグ,シスターフリーデル,村人,そこの…おじいちゃんは旅人を埋めたり……ミニ豚を食べたりげ、元気だな……フヒヒ
プロローグ,旅人ニコラス,村人,ああ、人が増えてる･･･って悪魔来たのかよ！悪魔払いの魔術師でも呼ぶか･･･。俺専門悪霊だしな。あと明らかにアブナイシスターがいるんだが、どうしたものか･･･。これ悪霊関係なさそうだし･･･。
プロローグ,シスターフリーデル,村人,>>56アブない…?わ、わたしはキノコが好きなだけ……フヒヒキノコは友達……裏切らない……フヒヒ…
