プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,少年ペーター,村人,ｺｿｯ
プロローグ,少年ペーター,村人,ｻｯ
プロローグ,少年ペーター,村人,コソッ
プロローグ,少年ペーター,村人,((（・・　）（　・・）))
プロローグ,少年ペーター,村人,(´；ω；｀)
プロローグ,少年ペーター,村人,サッ
プロローグ,羊飼いカタリナ,村人,人狼なんているわけないよ、みんな大げさなの。[手綱の先には羊が連れられている]◎・ω）メェー
プロローグ,羊飼いカタリナ,村人,万が一のために宿の集まりに来たけど、んー誰も居ないのかな。◎・ω）ペェー◎・×）タァー宿帳に書き込み欄があるみたい。■1 コアタイム■2 やりたいこと・やりたくないこと■3 仮決・本決時間■4 自己紹介
プロローグ,羊飼いカタリナ,村人,■1 22時～2時■2 のんびり仲良く出来ればいいな。■3 仮決定1時・本決定1時半■4 羊飼いのカタリナです。村のはずれで717匹の羊達と暮らしてるの。よろしくお願いしますね。好きな食べ物はマトンです。◎；Д；)ベェェェエ……
プロローグ,少年ペーター,村人,っ!!
プロローグ,少年ペーター,村人,こ、こんにちは・・・ペーターです。羊がいっぱい・・・えっと、これに書くのかな？ カキカキ■1 22時から2時半くらいまで■2 ギスギスしちゃうのは嫌・・・■3 皆にあわせる■4 ペーターです。人とお喋りするの好きだけど苦手・・・よろしくお願いします。
プロローグ,少女リーザ,村人,市民、幸福は義務です。あなたは幸福ですか？
プロローグ,少女リーザ,村人,■1 不定期■2 セキュリテイクリアランスを守っての発言を心掛けてください■3 仮決定1時・本決定1時半■4 /*元ネタ→パラノイア*/市民、あなたのクリアランスは赤です。私のことはUV様と呼ぶように。
プロローグ,少女リーザ,村人,おや？市民ペーター、顔色が優れないようですね。幸福薬でも投与しましょうか？少し離席します。
プロローグ,青年ヨアヒム,村人,人狼っておいしいの？
プロローグ,青年ヨアヒム,村人,ん、それ書くの？僕にも貸して。■1 22時半～2時■2 仲良くやりたいな。熱くなるのはいいけどマジギレはしないでね。ほら、子供も二人いるし。■3 仮決定1時・本決定1時半■4 ヨアヒムだよ！いやぁ散歩って楽しいよね。あ、マトンも美味しいけどホゲットの方が好きだなー！
プロローグ,少年ペーター,村人,リーザちゃ・・・いやUVちゃん？こんばんはー。僕は皆が来てくれて幸せだよ。ヨアヒムさんもこんばんはー。
プロローグ,羊飼いカタリナ,村人,ＵＶちゃんにヨアくん、こんばんは。私は羊達に囲まれて毎日幸福なの。幸福薬？なんだか素敵な響き！羊さんに試してみるの。◎・ω）ンメ？　[プスリ……]◎゜▽｡）コウフクデスゥゥゥゥゥ！！
プロローグ,羊飼いカタリナ,村人,>>17青ラムとマトンの良いとこどり、ホゲットは贅沢です。美味しいの、私も好き。◎；ω）メ……ワ、ワンワン！◎；×）ニャーニャー！
プロローグ,負傷兵シモン,狩人,邪魔すんぞー。お、なんだなんだ、人いるじゃねーか、っいだっ！（ごつんと鈍い音）…またぶつけた…ちくしょー…
プロローグ,負傷兵シモン,狩人,足痛ぇ…ったくよぉー…(ぶつくさ)あー、宿帳これか。ちぃと俺にも貸せよ。…くそー、文字が読みづれぇ…(宿帳に思い切り顔を近づけながら)■1 24時から2時半■2 やりたいことやりゃいーじゃん、面白そうなら俺も乗るぜ。ま、何はともあれ仲良くいこーや。■3 仮/1時、本/1時半ってとこか？　それだと仮にゃあ微妙に遅れっかも。悪ぃ。なるべく間に合わせるわ。
プロローグ,負傷兵シモン,狩人,■4 シモンだ。目ぇ怪我したから戻ってきた。本当は眼鏡かけてんだが、包帯の上からかけらんなくてよー。視界悪いったらねーわ。お陰で村戻ってきてからも怪我が絶えねぇ。さっきも足ぶつけた。ちくしょー。んーで、今いんのは人見知りのちびっこに、羊がいろんな意味で好きな姉ちゃんに、何か変なこと言ってる嬢ちゃん、あと人狼の味を気にしてる青年か。あと年中ねむねむ野郎。…既に濃いな？
プロローグ,青年ヨアヒム,村人,お、ペーター、カタリナ、リーザもこんばんは。羊がいっぱいで癒されるなぁ。ちょっと触ってもいいかな？…あれ、避けられてる？羊>>20 美味しいよね！今度レジーナさんに頼んでみようかな…
プロローグ,青年ヨアヒム,村人,兵>>21 こんばんはー、って…シモン、ドジっ子属性持ちだったの？
プロローグ,少年ペーター,村人,羊さんナデナデ・・・(この羊さんたち助けられないかな・・・なんかヨアヒムお兄ちゃんとカタリナお姉ちゃんの目が怖いよぉ・・・)えと、シモンさん？こんばんはーなんだか、とても不幸そうですね。
プロローグ,青年ヨアヒム,村人,.｡oO（眼鏡っ子シモン。萌え・・・ない！)
プロローグ,負傷兵シモン,狩人,青>>25あいあい、ってだァれがドジっ子だ誰が！眼鏡があったらンな怪我なんかしねーんだよ！　今は仕方ねーの！…で、お前は何で羊に避けられてんだ。あれか、食う気なのがバレてんのか。羊も賢ぇな。年>>26あいよ、こんばんは。…まあそれなりに不幸だな…幸せになりてー、っちゃなりてーけど、あの嬢ちゃんの言ってる薬も胡散臭ぇしなー…
プロローグ,少女リーザ,村人,え、市民シモンは不幸なんですか？（輝く目）大丈夫、たとえSSM(士気低下・不幸の前兆)になっていたとしてもこの[幸福薬]さえあれば、たちどころに「幸せ」になれますよ？
プロローグ,青年ヨアヒム,村人,幸福は義務だそうだからシモンは反逆者の疑いあり…と。兵>>28 おっと、ツッコミ属性も追加だな♪あ、おいおい誤解だって！カタリナの大事な羊を食べるつもりなんてないよ！……ラムのうちはね(ボソ)
プロローグ,少女リーザ,村人,羊>>19　ふふ、市民カタリナはいい心掛けですね。これからもその状態を保ってもらえればZAP（銃撃音・処刑）する必要はないでしょう（ﾆｺｯ兵>>21　市民シモン、うっかりは反逆ですよ？完璧な村人ならばそんな粗相はしないでしょう。今回だけは忠告にとどめておきましょう。私は完璧で優しいUVですから。
プロローグ,少女リーザ,村人,青>>30　市民ヨアヒム、いい心掛けです。反逆者を報告するのは幸福で完璧な市民の務めですね。
プロローグ,少女リーザ,村人,（...私も羊肉たべたい...）
プロローグ,少女リーザ,村人,（（Ｕ＾ω＾）わんわんお！）
プロローグ,羊飼いカタリナ,村人,シモンさん、こんばんは。あ、傷だらけ……。レジーナさんなら宿の救急道具を使っても、きっと許してくれると思うの。[足に包帯巻き巻き]>>24>>30青◎；Д))ガクブルガクブル……◎；Д))ワ、ワシ……トシ、モウマトン……ジャヨ……？
