プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,農夫ヤコブ,人狼,夏休みは人狼に限るだ。皆んな一緒に遊ぶだ。
プロローグ,少女リーザ,人狼,夏休みなのー！
プロローグ,少女リーザ,人狼,議題おいておくの！■1.村によくいる時間■2.仮決定/本決定時間(の希望)■3.やりたいこと/やって欲しくないこと□4.自己紹介 
プロローグ,仕立て屋エルナ,占い師,遊びにきたよー
プロローグ,少女リーザ,人狼,いらっしゃいなのー！
プロローグ,青年ヨアヒム,村人,毎日が夏休み
プロローグ,少女リーザ,人狼,議題追加しておくの！みんなでおしゃべりしたいのー！■6.海派？プール派？■7.お祭りの屋台で一番好きなのは？■8.夏休みの宿題はいつ終わるタイプ？■9.目玉焼きにはなにかける？■10.きのこ派？たけのこ派？
プロローグ,少女リーザ,人狼,ニートヨアヒムの予感なの…。
プロローグ,青年ヨアヒム,村人,ははは。暑いと外に出たくないよねぇ溶けて消えてなくなりそうだ
プロローグ,仕立て屋エルナ,占い師,>>4妙議題ありがとー■1.22:30～翌1:30■2.23:45/0:15■3.みんなとお友達になりたいなー/マナー違反とルール無視はダメだと思うよー□4.わくわくするよー！ 
プロローグ,少女リーザ,人狼,消えちゃ嫌なのー！一緒がいいの！でも外にいたくないのはわかるの。リーザもおうちでアイス食べてるの。
プロローグ,仕立て屋エルナ,占い師,暑い時はエアコンと扇風機を両方動かすと幸せになれるんだよー
プロローグ,少女リーザ,人狼,セルフ回答なのー！■1.不定期なの！■2.一時間前！/三十分前！■3.楽しくおしゃべり楽しく推理！リーザも皆とお友達になりたいの！/マナー違反は嫌いなの…。リーザも含めてそういう人がいたら、優しく注意してほしいの…。■4.リーザなの！好きなアイスは特にないの！議題増やしすぎたなの…？そんなことはないと思いたいの…。
プロローグ,仕立て屋エルナ,占い師,電気代の請求書見るのが怖くなっちゃうけどー
プロローグ,仕立て屋エルナ,占い師,真面目に答えるよー■6.海■7.金魚すくい■8.7月中に頑張って、残った分は夏休みのラスト3日くらいで頑張るタイプー■9.醤油■10.たけのこ
プロローグ,青年ヨアヒム,村人,>>12リーザいい子だねー。よしよし家から出なければ大丈夫さアイスを食べて、のんびりしようたくさん議題ありがとー。ゆっくり考えてるよ
